"HB010","HB020","HB030","HB050","HB060","HB100","HY010","HY020","HY022","HY023","HY025","HY030N","HY081N","HY100N","HY131N","HY145N","HY170N","HY030G","HY040G","HY050G","HY060G","HY070G","HY080G","HY081G","HY090G","HY100G","HY110G","HY120G","HY130G","HY131G","HY140G","HY170G","HS011","HS021","HS031","HS040","HS050","HS060","HS070","HS080","HS090","HS100","HS110","HS120","HS130","HS140","HS150","HS160","HS170","HS180","HS190","HH010","HH021","HH030","HH040","HH050","HH060","HH061","HH070","HH071","HH081","HH091","HX010","HX040","HX050","HX060","HX070","HX080","HX090","HX120"
"2011","SE",25729,"4","2011","10",73520,63117,0,0,,,,,,,,,0,0,0,0,0,,1404,,0,0,0,,10403,,"3","3","NA","1","1","1","1","1","1","1","1","5","NA","3","NA","2","2","2","2","1","2","3","2","1","NA","848.25","1032.47","0","1","1",,"2",1.5,,,,,
"2011","SE",25736,"3","2011","34",46481,31570,0,0,,,,,,,,,0,0,0,0,0,,247,,0,955,0,,13956,,"3","3","NA","1","1","1","1","1","1","1","1","6","1572.77","3","NA","2","2","2","2","1","2","6","2","1","NA","1092.24","880.12","NA","1","1",,"2",1.5,,,,,
"2011","SE",25763,"2","2011","41",11739,-7881,0,0,,,,,,,,,0,0,0,0,0,,730,,0,0,0,,19620,,"3","3","NA","1","1","1","1","1","1","1","1","4","NA","2","NA","2","2","2","2","1","2","6","2","1","NA","978.47","653.75","NA","1","1",,"2",1.5,,,,,
"2011","SE",25770,"1","2011","9",57343,36704,0,0,,,,,,,,,0,0,0,0,0,,1340,,0,0,0,,20639,,"3","3","NA","1","1","1","1","1","1","1","1","6","NA","2","NA","2","2","2","2","3","2","6","2","1","NA","848.25","880.12","NA","1","1",,"2",1.5,,,,,
"2011","SE",25777,"3","2011","16",99377,79876,0,0,,,,,,,,,0,0,0,0,0,,495,,0,505,0,,18995,,"3","3","3","1","1","1","1","1","1","1","1","6","1048.51","2","NA","2","2","2","2","1","3","6","2","1","342.65","1092.24","970.3","NA","1","1",,"2",1.5,,,,,
"2011","SE",25778,"2","2011","15",70938,55795,22,22,,,,,,,,,22,0,0,0,0,,981,,0,0,0,,15143,,"3","3","NA","1","1","1","1","1","1","1","1","5","1572.77","3","NA","2","2","2","2","1","2","6","2","1","NA","NA","880.12","NA","1","1",,"2",1.5,,,,,
"2011","SE",25784,"1","2011","25",37733,22419,0,0,,,,,,,,,0,0,0,0,0,,3225,,0,2659,0,,12656,,"3","3","3","1","1","1","1","1","1","1","1","6","2097.03","3","3","2","2","2","2","1","3","6","2","1","NA","719.18","749.79","NA","1","1",,"2",1.5,,,,,
"2011","SE",25826,"1","2011","10",32895,29933,0,0,,,,,,,,,0,0,0,0,0,,207,,0,152,0,,2809,,"3","NA","NA","1","1","1","1","1","1","1","1","6","NA","2","NA","2","2","2","2","1","2","3","2","1","NA","NA","391.1","NA","1","1",,"2",1.5,,,,,
"2011","SE",25828,"3","2011","49",67280,59262,0,0,,,,,,,,,0,0,0,0,0,,121,,0,0,0,,8018,,"NA","3","NA","1","1","1","1","1","1","1","1","4","NA","2","2","2","2","2","2","1","2","6","2","1","NA","583.29","1097.79","NA","1","1",,"2",1.5,,,,,
"2011","SE",25842,"4","2011","10",66386,42306,0,0,,,,,,,,,0,0,0,5448,0,,528,,0,1295,0,,22785,,"3","3","NA","2","1","1","1","1","1","1","1","6","1887.33","2","NA","2","2","2","2","1","2","6","2","1","NA","848.25","1412.56","NA","1","1",,"2",1.5,,,,,
"2011","SE",25846,"3","2011","7",51433,44150,0,0,,,,,,,,,0,0,0,0,0,,741,,0,171,0,,7113,,"NA","3","3","1","1","1","1","1","1","1","1","5","NA","3","NA","2","2","2","2","1","1","6","2","1","NA","848.25","1032.47","NA","1","1",,"2",1.5,,,,,
"2011","SE",25848,"3","2011","19",21660,17740,0,0,,,,,,,,,0,0,0,0,0,,23,,0,0,0,,3920,,"3","3","NA","1","1","1","1","1","1","1","1","4","NA","3","NA","2","2","2","2","1","2","5","2","1","NA","1092.24","879.39","NA","1","1",,"2",1.5,,,,,
"2011","SE",25853,"4","2011","42",58704,47025,0,0,,,,,,,,,0,0,0,0,0,,3227,,0,0,0,,11679,,"3","3","NA","1","1","1","1","1","1","1","1","3","2097.03","1","3","2","2","2","2","4","2","5","2","1","NA","1092.24","794.67","NA","1","1",,"2",1.5,,,,,
"2011","SE",25859,"3","2011","62",23796,11749,0,0,,,,,,,,,0,0,0,0,0,,12,,0,0,0,,12047,,"NA","3","NA","1","2","1","1","1","1","1","3","5","2830.99","2","2","2","2","2","2","4","2","5","2","1","482.32","1092.24","1377.96","NA","1","1",,"2",1.5,,,,,
"2011","SE",25862,"3","2011","15",22315,3373,0,0,,,,,,,,,0,0,0,0,0,,316,,0,1019,0,,17923,,"3","3","NA","1","1","1","1","1","1","1","1","6","5242.57","2","NA","2","2","1","2","1","2","6","2","1","NA","848.25","699.36","NA","1","1",,"2",1.5,,,,,
"2011","SE",25898,"3","2011","22",32418,30073,0,0,,,,,,,,,0,0,0,0,0,,1998,,0,75,0,,2271,,"3","3","NA","1","1","1","1","1","1","1","1","6","1572.77","3","NA","2","2","2","2","1","2","6","2","1","1027.54","848.25","653.75","NA","1","1",,"2",1.5,,,,,
"2011","SE",25930,"2","2011","63",54013,45444,0,0,,,,,,,,,0,0,0,0,0,,11,,0,715,0,,7854,,"NA","3","NA","1","1","1","1","1","1","1","1","4","NA","3","NA","2","2","2","2","1","2","2","2","1","NA","583.29","640.54","NA","1","1",,"2",1.5,,,,,
"2011","SE",25936,"3","2011","62",51435,41376,0,0,,,,,,,,,0,0,0,0,0,,1607,,0,0,0,,10058,,"3","3","3","1","1","1","1","1","1","1","3","3","1834.9","2","3","2","2","2","1","1","2","5","2","1","482.32","848.25","555.92","NA","1","1",,"2",1.5,,,,,
"2011","SE",26000,"1","2011","13",30156,30011,0,0,,,,,,,,,0,0,0,0,0,,24,,0,6,0,,139,,"3","3","NA","1","1","1","1","1","1","1","1","6","1258.22","3","NA","2","2","2","2","4","2","6","2","1","NA","848.25","880.12","NA","1","1",,"2",1.5,,,,,
"2011","SE",26005,"2","2011","25",30949,18537,0,0,,,,,,,,,0,0,0,0,0,,152,,0,349,0,,12064,,"3","3","NA","1","1","1","1","1","1","1","1","4","3669.8","3","NA","2","2","2","2","1","2","6","2","1","NA","1092.24","1245.22","NA","1","1",,"2",1.5,,,,,
"2011","SE",26012,"3","2011","13",39341,32909,0,0,,,,,,,,,0,0,0,0,0,,565,,0,231,0,,6201,,"3","3","3","1","1","1","1","1","1","1","1","5","1048.51","3","NA","2","2","2","1","1","2","6","2","1","833.57","848.25","1017.06","NA","1","1",,"2",1.5,,,,,
"2011","SE",26026,"1","2011","60",68395,55063,0,0,,,,,,,,,0,0,0,0,0,,40,,0,59,0,,13273,,"3","3","NA","1","1","1","1","1","1","1","1","6","3669.8","2","NA","1","2","1","2","1","2","6","2","1","NA","848.25","317.6","NA","1","1",,"2",1.5,,,,,
"2011","SE",26028,"1","2011","39",47211,40932,0,0,,,,,,,,,0,3321,0,5219,4027,,0,,0,0,0,,6278,,"3","3","NA","1","1","1","1","1","1","1","1","5","1572.77","3","NA","2","2","2","2","1","2","6","2","1","1027.54","NA","615.27","NA","1","1",,"2",1.5,,,,,
"2011","SE",26049,"2","2011","18",-3571,-34257,0,0,,,,,,,,,0,0,0,0,0,,6741,,0,1895,0,,28790,,"3","3","NA","1","1","1","1","1","1","1","1","6","1258.22","3","3","2","2","2","2","1","2","6","2","1","NA","978.47","471.83","NA","1","1",,"2",1.5,,,,,
"2011","SE",26071,"3","2011","21",91260,85718,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,5542,,"3","3","3","1","1","1","1","1","1","1","1","5","2097.03","3","NA","2","2","2","2","1","2","6","2","1","NA","981.3","817.95","NA","1","1",,"2",1.5,,,,,
"2011","SE",26073,"3","2011","8",114700,102213,0,0,,,,,,,,,0,0,0,0,0,,1145,,0,475,0,,12012,,"3","3","NA","1","1","1","1","1","1","1","1","6","4194.06","3","NA","2","2","2","2","1","2","6","2","1","NA","696","681.12","NA","1","1",,"2",1.5,,,,,
"2011","SE",26096,"3","2011","7",44023,26741,0,0,,,,,,,,,0,0,0,0,0,,0,,0,402,0,,16880,,"3","3","NA","1","1","1","1","1","1","1","1","6","NA","3","3","1","2","2","2","1","2","6","2","1","1092.24","NA","1245.22","NA","1","1",,"2",1.5,,,,,
"2011","SE",26099,"3","2011","12",72628,64873,0,0,,,,,,,,,0,2033,0,1549,2464,,46,,0,393,0,,7362,,"3","3","NA","1","1","1","1","1","1","1","3","4","2097.03","3","NA","1","2","2","1","1","2","6","2","1","NA","1092.24","970.3","NA","1","1",,"2",1.5,,,,,
"2011","SE",26104,"1","2011","24",116514,103953,0,0,,,,,,,,,0,0,0,0,0,,248,,0,959,0,,11602,,"3","3","NA","1","1","1","1","1","1","1","3","5","3145.54","3","NA","2","2","2","2","4","2","2","2","1","NA","NA","1017.06","NA","3","1",,"2",1.5,,,,,
"2011","SE",26124,"3","2011","NA",63336,54689,0,0,,,,,,,,,0,0,0,0,0,,2359,,0,467,0,,8181,,"3","3","NA","1","1","1","1","1","1","1","1","6","1572.77","3","NA","2","2","2","2","1","2","6","2","1","NA","1092.24","1068.44","NA","1","1",,"2",1.5,,,,,
"2011","SE",26178,"3","2011","44",32660,-2269,0,0,,,,,,,,,0,0,0,0,0,,0,,0,5157,0,,29773,,"3","3","NA","1","1","1","1","1","1","1","1","6","1258.22","3","NA","2","2","2","2","4","3","4","2","1","NA","848.25","317.6","NA","1","1",,"2",1.5,,,,,
"2011","SE",26204,"3","2011","35",23058,6345,0,0,,,,,,,,,0,0,0,0,0,,0,,0,484,0,,16229,,"3","3","NA","1","1","1","1","1","1","1","1","6","NA","2","NA","2","2","2","2","1","2","5","2","1","NA","NA","1097.79","NA","1","1",,"2",1.5,,,,,
"2011","SE",26206,"3","2011","9",32183,-6138,0,0,,,,,,,,,0,0,0,0,0,,119,,0,0,0,,38320,,"3","3","NA","1","1","1","1","1","1","1","3","6","NA","1","NA","2","2","2","2","1","2","5","2","1","NA","978.47","760.07","NA","1","1",,"2",1.5,,,,,
"2011","SE",26261,"2","2011","34",101530,64406,0,0,,,,,,,,,0,0,0,0,0,,2403,,0,1490,0,,35634,,"3","3","3","1","1","1","1","1","1","1","1","6","3145.54","3","3","2","2","2","2","1","2","6","2","1","337.41","719.18","794.67","NA","1","1",,"2",1.5,,,,,
"2011","SE",26278,"4","2011","14",37591,12212,0,0,,,,,,,,,0,0,0,0,0,,108,,0,687,0,,24692,,"3","3","NA","1","1","1","1","1","1","1","1","4","1572.77","3","NA","2","2","2","2","1","3","6","2","1","NA","978.47","499.09","NA","1","1",,"2",1.5,,,,,
"2011","SE",26283,"1","2011","32",144044,136632,0,0,,,,,,,,,0,0,0,0,0,,9,,0,0,0,,7412,,"3","3","NA","1","1","1","1","1","1","1","1","NA","3145.54","2","NA","2","2","2","2","1","2","4","2","1","NA","981.3","361.63","NA","1","1",,"2",1.5,,,,,
"2011","SE",26285,"3","2011","17",22654,-16715,0,0,,,,,,,,,0,0,0,0,0,,1521,,0,945,0,,38423,,"3","3","NA","1","1","1","1","1","1","1","1","4","1572.77","2","NA","1","2","2","2","3","2","6","2","1","1092.24","981.3","653.75","NA","1","1",,"2",1.5,,,,,
"2011","SE",26293,"1","2011","30",35300,24733,0,0,,,,,,,,,0,0,0,0,0,,3907,,0,524,0,,10043,,"3","3","NA","1","1","1","1","1","1","1","1","6","4194.06","2","NA","2","1","1","2","1","2","6","2","1","NA","981.3","440.69","0","1","1",,"2",1.5,,,,,
"2011","SE",26336,"3","2011","14",64166,49530,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,14636,,"3","3","NA","1","1","1","1","1","1","1","1","6","NA","3","NA","2","2","2","2","4","2","6","2","1","NA","1092.24","879.39","NA","1","1",,"2",1.5,,,,,
"2011","SE",26345,"3","2011","15",57223,22785,0,0,,,,,,,,,0,0,0,0,1138,,22,,0,1773,0,,32664,,"3","3","NA","1","1","1","1","1","1","1","1","6","629.11","3","NA","2","1","2","2","1","2","6","2","1","NA","848.25","531.07","NA","1","1",,"2",1.5,,,,,
"2011","SE",26363,"3","2011","44",55979,27132,0,0,,,,,,,,,0,0,1322,0,349,,0,,0,648,0,,28199,,"3","3","NA","1","1","1","1","1","1","1","1","3","4508.61","2","NA","2","2","2","2","1","2","5","2","1","337.41","848.25","717.18","NA","1","1",,"2",1.5,,,,,
"2011","SE",26366,"2","2011","13",56785,46200,0,0,,,,,,,,,0,0,0,0,0,,213,,0,516,0,,10069,,"3","3","3","1","1","1","1","1","1","1","1","6","4194.06","3","NA","2","2","2","2","1","2","4","2","1","NA","1092.24","1038.24","NA","1","1",,"2",1.5,,,,,
"2011","SE",26368,"4","2011","11",23785,1737,0,0,,,,,,,,,0,0,0,0,0,,4756,,7,370,0,,21678,,"3","3","NA","1","1","1","1","1","1","1","1","5","NA","2","NA","2","2","2","2","4","2","5","2","1","NA","848.25","515.03","NA","1","1",,"2",1.5,,,,,
"2011","SE",26376,"2","2011","20",35998,21758,0,0,,,,,,,,,0,0,0,0,0,,390,,0,345,0,,13894,,"3","3","3","1","1","1","1","1","1","1","1","4","NA","2","NA","2","2","2","2","1","2","6","2","1","NA","583.29","383.55","NA","1","1",,"2",1.5,,,,,
"2011","SE",26380,"1","2011","11",41084,33888,0,0,,,,,,,,,0,0,0,0,0,,250,,0,447,0,,6749,,"NA","3","NA","1","1","1","1","1","1","1","1","6","NA","3","NA","2","2","2","2","1","3","6","2","1","NA","848.25","510.21","NA","1","1",,"2",1.5,,,,,
"2011","SE",26385,"1","2011","16",22168,12228,0,0,,,,,,,,,0,0,0,201,0,,5,,0,258,0,,9682,,"3","3","NA","1","1","1","1","1","1","1","1","5","4194.06","3","NA","2","2","2","2","4","1","6","2","1","NA","848.25","1245.22","NA","1","1",,"2",1.5,,,,,
"2011","SE",26388,"3","2011","16",55871,36273,0,0,,,,,,,,,0,0,0,0,0,,142,,0,503,0,,19096,,"NA","3","NA","1","1","1","1","1","1","1","1","4","NA","3","NA","2","2","1","2","1","2","6","2","1","NA","848.25","879.39","NA","1","1",,"2",1.5,,,,,
"2011","SE",26397,"1","2011","36",68113,52291,0,0,,,,,,,,,0,0,0,0,0,,77,,0,0,0,,15823,,"3","3","NA","1","1","1","1","1","1","1","1","3","5242.57","1","NA","2","2","2","2","1","2","6","2","1","NA","1092.24","515.03","NA","1","1",,"2",1.5,,,,,
"2011","SE",26401,"3","2011","21",59465,54079,0,0,,,,,,,,,0,0,0,0,0,,7,,0,512,0,,4874,,"3","3","NA","1","1","1","1","1","1","1","1","4","NA","3","NA","2","2","1","2","1","2","6","2","1","NA","NA","499.09","NA","1","1",,"2",1.5,,,,,
"2011","SE",26408,"1","2011","20",34612,18943,0,0,,,,,,,,,0,0,0,0,0,,184,,0,2263,0,,13405,,"3","3","NA","1","1","1","1","1","1","1","3","4","1048.51","3","NA","2","2","2","2","1","3","2","2","1","NA","848.25","383.55","NA","1","1",,"2",1.5,,,,,
"2011","SE",26411,"2","2011","8",64043,47920,0,0,,,,,,,,,0,0,0,0,0,,143,,0,0,0,,16124,,"3","3","NA","1","1","1","1","1","1","1","1","4","NA","3","NA","2","2","2","2","1","2","4","2","1","NA","NA","549.32","NA","1","1",,"2",1.5,,,,,
"2011","SE",26413,"3","2011","18",40491,31217,0,0,,,,,,,,,0,0,0,0,0,,52,,0,774,0,,8500,,"3","3","3","1","1","2","1","1","1","1","1","4","NA","1","NA","2","2","2","1","1","2","6","2","1","342.65","583.29","383.55","NA","1","1",,"2",1.5,,,,,
"2011","SE",26444,"3","2011","NA",79150,36984,0,0,,,,,,,,,0,0,0,0,0,,2131,,0,2635,0,,39531,,"3","3","NA","2","1","1","1","1","1","1","1","6","NA","3","NA","2","2","2","2","1","2","6","2","1","NA","981.3","545.12","NA","1","1",,"2",1.5,,,,,
"2011","SE",26483,"3","2011","17",40344,26412,0,0,,,,,,,,,0,0,0,0,0,,132,,0,4375,0,,9557,,"3","3","3","1","1","1","1","2","1","1","1","5","2306.73","3","NA","2","1","2","2","4","2","6","2","1","NA","837.55","884.74","0","1","1",,"2",1.5,,,,,
"2011","SE",26490,"3","2011","40",38285,31177,0,0,,,,,,,,,0,411,0,0,0,,287,,0,0,0,,7108,,"3","3","NA","1","1","1","1","3","1","1","1","NA","2097.03","3","NA","2","2","2","2","4","3","3","2","1","NA","837.55","356.81","NA","1","1",,"2",1.5,,,,,
"2011","SE",26514,"2","2011","34",74098,65295,0,0,,,,,,,,,0,0,0,0,0,,0,,0,359,0,,8445,,"3","3","3","1","1","1","1","1","1","1","1","5","2097.03","3","3","2","2","2","2","1","2","5","2","1","NA","981.3","391.2","NA","1","1",,"2",1.5,,,,,
"2011","SE",26557,"2","2011","10",46772,38832,0,0,,,,,,,,,0,0,0,0,0,,25,,0,226,0,,7714,,"3","3","NA","1","1","2","1","1","1","1","1","4","NA","3","NA","2","1","2","2","2","3","4","2","1","681.53","848.25","640.75","NA","1","1",,"2",1.5,,,,,
"2011","SE",26581,"3","2011","11",29868,26748,0,0,,,,,,,,,0,0,0,0,0,,867,,0,0,0,,3120,,"3","3","NA","1","1","1","1","1","1","1","1","5","1258.22","2","NA","2","2","2","2","1","3","5","2","1","NA","719.18","317.6","NA","1","1",,"2",1.5,,,,,
"2011","SE",26599,"4","2011","35",67182,53176,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,14006,,"3","3","NA","1","1","1","1","1","1","1","1","4","524.26","3","NA","2","2","2","2","1","2","4","2","1","719.18","848.25","370.02","NA","1","1",,"2",1.5,,,,,
"2011","SE",26601,"3","2011","14",92297,91060,0,0,,,,,,,,,0,0,0,0,0,,39,,0,52,0,,1185,,"3","3","NA","1","1","1","1","1","1","1","1","5","NA","3","NA","2","2","2","2","1","2","6","2","1","NA","981.3","545.12","NA","1","1",,"2",1.5,,,,,
"2011","SE",26614,"4","2011","13",56471,56273,0,0,,,,,,,,,0,0,0,0,0,,24879,,0,0,0,,198,,"3","3","3","1","1","1","1","1","1","1","1","4","2097.03","3","NA","2","2","2","2","1","2","5","2","1","NA","NA","1097.79","NA","1","1",,"2",1.5,,,,,
"2011","SE",26615,"3","2011","26",27464,14350,2064,2064,,,,,,,,,2064,0,0,0,0,,1850,,0,864,0,,12250,,"3","3","NA","1","1","1","1","1","1","1","1","6","4194.06","3","3","2","2","2","2","1","1","6","2","1","NA","1092.24","598.28","NA","1","1",,"2",1.5,,,,,
"2011","SE",26635,"4","2011","18",77539,58273,0,0,,,,,,,,,0,1465,0,2547,361,,13,,0,1832,0,,17435,,"3","3","NA","1","1","1","1","1","1","1","1","5","1258.22","3","NA","1","2","1","2","1","2","6","2","1","NA","1092.24","757.03","NA","1","1",,"2",1.5,,,,,
"2011","SE",26642,"3","2011","15",30386,8362,0,0,,,,,,,,,0,0,0,0,0,,189,,0,1133,0,,20891,,"3","3","3","1","1","1","1","1","1","1","1","6","2097.03","2","NA","2","2","2","2","3","3","4","1","1","NA","978.47","743.4","NA","1","1",,"2",1.5,,,,,
"2011","SE",26656,"4","2011","15",130311,114657,0,0,,,,,,,,,0,0,0,0,0,,1834,,0,0,0,,15654,,"NA","3","NA","1","1","1","1","1","1","1","1","6","1258.22","3","NA","2","2","2","2","4","2","6","2","1","1092.24","848.25","615.27","NA","1","1",,"2",1.5,,,,,
"2011","SE",26674,"3","2011","29",67799,56502,0,0,,,,,,,,,0,0,0,0,0,,0,,0,341,0,,10955,,"3","3","NA","1","1","1","1","1","1","1","1","6","20970.3","1","NA","1","2","2","2","1","2","6","2","1","NA","848.25","1017.06","NA","1","1",,"2",1.5,,,,,
"2011","SE",26706,"1","2011","8",77597,66826,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,10772,,"3","3","NA","1","1","1","1","1","1","1","1","5","3145.54","2","3","2","2","2","2","2","2","6","2","1","NA","978.47","1412.56","NA","1","1",,"2",1.5,,,,,
"2011","SE",26723,"1","2011","23",61811,49491,0,0,,,,,,,,,0,0,0,0,0,,277,,0,281,0,,12039,,"3","3","3","1","1","1","1","1","1","1","1","4","2097.03","3","NA","2","2","2","2","1","2","1","2","1","NA","848.25","1038.24","NA","1","1",,"2",1.5,,,,,
"2011","SE",26781,"3","2011","7",49395,28509,0,0,,,,,,,,,0,0,0,0,0,,0,,0,873,0,,20013,,"3","3","NA","2","1","1","1","1","1","1","1","4","1048.51","1","NA","1","2","2","2","1","2","6","2","1","NA","NA","375.79","NA","1","1",,"2",1.5,,,,,
"2011","SE",26786,"3","2011","8",34546,21260,0,0,,,,,,,,,0,0,0,0,0,,136,,0,1919,0,,11367,,"3","3","3","2","1","1","1","1","1","1","1","NA","3669.8","1","NA","2","2","2","1","3","3","6","2","2","NA","1092.24","1036.98","NA","1","1",,"2",1.5,,,,,
"2011","SE",26802,"2","2011","11",39744,29816,0,0,,,,,,,,,0,0,0,0,0,,47,,0,202,0,,9725,,"3","3","NA","1","1","2","1","1","1","1","1","4","NA","NA","NA","2","2","2","1","4","1","3","2","1","NA","696","619.78","NA","1","1",,"2",1.5,,,,,
"2011","SE",26814,"1","2011","11",25987,25723,0,0,,,,,,,,,0,0,0,0,0,,1348,,0,15,0,,248,,"3","3","3","1","1","1","1","1","1","1","1","5","3145.54","3","NA","2","2","2","2","1","2","5","2","1","NA","848.25","494.27","NA","1","1",,"2",1.5,,,,,
"2011","SE",26816,"1","2011","25",46287,30679,0,0,,,,,,,,,0,0,0,0,0,,1482,,0,103,0,,15505,,"3","3","NA","1","1","1","1","1","1","1","1","4","1258.22","3","NA","2","2","2","2","1","2","6","2","1","NA","1092.24","615.27","NA","1","1",,"2",1.5,,,,,
"2011","SE",26826,"3","2011","9",56249,-16276,0,0,,,,,,,,,0,0,0,0,0,,512,,0,7803,0,,64722,,"3","3","3","1","1","1","1","1","1","1","1","4","2097.03","2","3","2","2","2","2","1","2","3","2","1","NA","837.55","622.19","NA","1","1",,"2",1.5,,,,,
"2011","SE",26832,"3","2011","50",115880,99147,0,0,,,,,,,,,0,0,0,0,0,,1374,,0,850,0,,15884,,"3","3","3","1","1","1","1","1","1","1","1","6","NA","3","NA","2","2","2","2","1","2","6","2","1","NA","848.25","515.03","NA","1","1",,"2",1.5,,,,,
"2011","SE",26850,"2","2011","10",45977,31723,0,0,,,,,,,,,0,0,0,0,0,,1143,,0,0,0,,14254,,"3","3","NA","1","1","1","1","1","1","1","1","6","2097.03","3","3","2","2","2","2","4","2","6","2","1","NA","978.47","643.26","0","1","1",,"2",1.5,,,,,
"2011","SE",26866,"3","2011","41",71827,63504,0,0,,,,,,,,,0,0,0,0,0,,269,,0,172,0,,8151,,"3","3","NA","1","1","1","1","1","1","1","2","5","4194.06","3","NA","2","2","2","2","1","2","2","2","1","NA","848.25","717.18","NA","1","1",,"2",1.5,,,,,
"2011","SE",26914,"3","2011","12",31094,22592,0,0,,,,,,,,,0,0,0,0,0,,18,,0,1148,0,,7353,,"3","3","3","1","1","2","1","1","1","1","1","5","NA","3","NA","2","1","2","2","4","2","1","2","1","482.32","583.29","751.05","NA","1","1",,"2",1.5,,,,,
"2011","SE",26946,"1","2011","18",45390,35593,0,0,,,,,,,,,0,0,0,0,0,,0,,0,637,0,,9159,,"3","3","NA","1","1","1","1","1","1","1","1","6","629.11","3","NA","2","2","2","2","1","2","6","2","1","629.11","978.47","599.86","NA","1","1",,"2",1.5,,,,,
"2011","SE",26960,"3","2011","32",158427,155321,0,0,,,,,,,,,0,1376,12373,3407,1668,,0,,0,0,0,,3105,,"3","1","1","1","1","1","1","1","1","1","1","5","NA","3","NA","2","2","1","2","4","3","3","2","1","1258.22","NA","318.01","NA","1","1",,"2",1.3,,,,,
"2011","SE",26968,"3","2011","11",114087,93903,0,0,,,,,,,,,0,0,0,0,0,,62,,0,2309,0,,17875,,"3","3","NA","1","1","1","1","1","1","1","1","6","1572.77","3","NA","2","2","2","2","1","2","5","2","1","NA","1092.24","699.36","NA","1","1",,"2",1.5,,,,,
"2011","SE",26979,"3","2011","14",148006,107875,0,0,,,,,,,,,0,0,0,0,0,,0,,0,1484,0,,38648,,"3","3","NA","1","1","1","1","1","1","1","1","5","NA","3","NA","2","2","2","2","2","2","6","2","1","NA","848.25","681.12","NA","1","1",,"2",1.5,,,,,
"2011","SE",26994,"1","2011","28",108179,86674,0,0,,,,,,,,,0,0,0,0,0,,1328,,0,162,0,,21343,,"3","3","3","1","1","1","1","1","1","1","1","5","NA","3","NA","2","2","2","2","1","2","6","2","1","NA","719.18","501.19","NA","1","1",,"2",1.5,,,,,
"2011","SE",26996,"4","2011","15",41862,32115,0,0,,,,,,,,,0,0,0,0,0,,14,,0,981,0,,8766,,"3","3","3","1","1","1","1","1","1","1","1","6","NA","1","NA","2","2","2","1","1","2","4","2","1","NA","848.25","515.03","NA","1","1",,"2",1.5,,,,,
"2011","SE",27004,"4","2011","12",34322,29951,0,0,,,,,,,,,0,0,0,0,0,,0,,0,470,0,,3900,,"NA","3","NA","1","1","1","1","1","1","1","1","4","NA","3","NA","2","2","2","2","1","2","6","2","1","1092.24","848.25","834.93","NA","1","1",,"2",1.3,,,,,
"2011","SE",27008,"2","2011","10",81950,67386,0,0,,,,,,,,,0,0,0,0,0,,294,,0,274,0,,14290,,"3","3","NA","1","1","1","1","1","1","1","1","6","4194.06","3","NA","2","2","2","2","1","2","6","2","1","NA","848.25","670","NA","1","1",,"2",1.5,,,,,
"2011","SE",27016,"3","2011","47",71065,65202,0,0,,,,,,,,,0,2296,0,3717,941,,0,,0,1721,0,,4142,,"3","3","NA","1","1","1","1","1","1","1","1","4","20970.3","3","NA","1","2","2","2","4","2","6","2","1","NA","848.25","494.27","NA","1","1",,"2",1.5,,,,,
"2011","SE",27034,"2","2011","6",25302,14782,0,0,,,,,,,,,0,0,0,0,0,,359,,0,230,0,,10290,,"3","3","3","1","1","1","1","1","1","1","2","6","524.26","3","NA","2","2","2","2","1","2","6","1","1","NA","583.29","886.2","NA","1","1",,"2",1.5,,,,,
"2011","SE",27050,"4","2011","12",29699,25577,0,0,,,,,,,,,0,0,0,0,0,,146,,0,4122,0,,0,,"3","3","NA","1","1","1","1","1","1","1","1","6","3669.8","2","NA","2","2","2","2","1","2","6","2","1","NA","NA","880.12","NA","1","1",,"2",1.5,,,,,
"2011","SE",27052,"1","2011","NA",23147,12090,0,0,,,,,,,,,0,0,0,0,0,,180,,0,363,0,,10694,,"3","3","3","1","1","1","1","1","1","1","1","6","NA","2","NA","2","2","2","2","1","2","6","2","1","NA","1092.24","513.77","NA","1","1",,"2",1.5,,,,,
"2011","SE",27061,"3","2011","27",40795,19730,0,0,,,,,,,,,0,0,0,0,0,,0,,0,1550,0,,19516,,"3","3","3","1","1","1","1","1","1","1","1","4","2097.03","2","3","2","1","2","2","1","2","4","2","1","587.17","978.47","1335.6","NA","1","1",,"2",1.5,,,,,
"2011","SE",27068,"4","2011","19",40199,34860,0,0,,,,,,,,,0,0,0,0,0,,1352,,0,0,0,,5339,,"3","3","NA","1","1","1","1","1","1","1","1","6","2621.29","3","NA","2","1","2","2","1","2","6","2","1","NA","981.3","1412.56","NA","1","1",,"2",1.5,,,,,
