"HB010","HB020","HB030","HB050","HB060","HB100","HY010","HY020","HY022","HY023","HY030N","HY081N","HY100N","HY131N","HY145N","HY170N","HY030G","HY040G","HY050G","HY060G","HY070G","HY080G","HY081G","HY090G","HY100G","HY110G","HY120G","HY130G","HY131G","HY140G","HY170G","HS011","HS021","HS031","HS040","HS050","HS060","HS070","HS080","HS090","HS100","HS110","HS120","HS130","HS140","HS150","HS160","HS170","HS180","HS190","HH010","HH021","HH030","HH040","HH050","HH060","HH061","HH070","HH071","HH081","HH091","HD080","HD100","HD110","HD120","HD140","HD150","HD160","HD170","HD180","HD190","HD200","HD210","HD220","HD240","HX010","HX040","HX050","HX060","HX070","HX080","HX090","HX120"
"2013","SE",17965,"3","2013","14",74074,49997,0,0,,,,,,,,0,3635,0,0,0,,181,,97,0,0,,24077,,"3","3","NA","1","1","1","1","1","1","1","1","5","1723.33","3","NA","2","2","2","2","1","2","6","2","1","NA","1022.97","889.47","0","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.5,,,,,
"2013","SE",17967,"2","2013","46",46275,19412,0,0,,,,,,,,0,568,0,0,0,,1068,,12,1731,0,,25131,,"NA","3","NA","1","1","1","1","1","1","1","1","6","3446.65","3","NA","2","1","1","2","2","2","5","2","1","NA","NA","695.65","NA","1","1","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.1,,,,,
"2013","SE",17988,"2","2013","18",126853,120405,0,0,,,,,,,,0,0,0,0,0,,27135,,0,0,0,,6448,,"3","3","NA","1","1","1","1","1","1","1","1","6","1148.88","3","NA","2","2","2","1","1","2","6","1","1","NA","1322.14","558.24","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.1,,,,,
"2013","SE",18001,"2","2013","37",80686,64348,0,0,,,,,,,,0,2354,0,0,0,,116,,169,0,0,,16338,,"3","3","NA","1","1","1","1","1","1","1","1","6","2872.21","3","NA","2","1","2","2","1","2","6","2","1","NA","1322.14","719.89","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.1,,,,,
"2013","SE",18014,"1","2013","13",85366,67420,0,0,,,,,,,,0,1452,0,0,0,,4504,,35,1157,0,,16788,,"3","3","NA","1","1","1","1","1","1","1","1","6","NA","3","NA","2","2","2","2","1","2","6","2","1","NA","1322.14","807.32","95.74","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.1,,,,,
"2013","SE",18028,"4","2013","42",100513,79907,0,0,,,,,,,,0,218,0,0,0,,26619,,0,0,0,,20606,,"3","3","NA","1","1","1","1","1","1","1","1","6","2872.21","3","NA","2","2","1","2","1","2","6","2","1","NA","1196.79","1108.79","114.89","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.1,,,,,
"2013","SE",18037,"1","2013","41",55224,44158,0,0,,,,,,,,0,1535,0,0,0,,901,,3,0,0,,11066,,"3","3","NA","1","1","1","1","1","1","1","1","5","NA","3","NA","2","1","2","2","3","2","4","2","1","NA","1031.7","635.79","0","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.1,,,,,
"2013","SE",18052,"3","2013","27",153870,136250,0,0,,,,,,,,0,0,0,3013,0,,382,,0,126,0,,17495,,"NA","3","NA","1","1","1","1","1","1","1","1","4","5744.42","3","NA","2","2","2","2","1","2","6","2","1","NA","1022.97","753.44","114.89","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.1,,,,,
"2013","SE",18057,"2","2013","52",73970,48946,0,0,,,,,,,,0,2041,0,0,0,,73,,0,374,0,,24649,,"3","3","NA","1","1","1","1","1","1","1","1","6","NA","3","NA","2","2","2","2","1","2","4","2","1","NA","874.07","987.7","0","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.3,,,,,
"2013","SE",18092,"1","2013","18",40707,-12120,0,0,,,,,,,,0,1950,0,0,0,,934,,2,0,0,,52827,,"NA","3","3","1","1","1","1","1","1","1","1","6","NA","3","NA","2","2","2","2","2","2","6","2","1","NA","1022.97","781.47","0","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.1,,,,,
"2013","SE",18094,"3","2013","15",54424,35720,0,0,,,,,,,,0,2622,0,0,0,,69,,0,635,0,,18070,,"3","3","NA","2","1","1","1","1","1","1","1","6","NA","3","NA","2","2","1","2","3","1","6","2","1","NA","1031.7","695.65","0","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.1,,,,,
"2013","SE",18106,"2","2013","18",47466,17942,0,0,,,,,,,,0,3362,0,0,0,,1265,,83,1104,0,,28420,,"3","3","3","1","1","1","1","1","1","1","1","6","5744.42","3","NA","2","2","2","2","1","2","6","2","1","NA","1322.14","807.32","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.1,,,,,
"2013","SE",18109,"2","2013","NA",87275,70784,0,0,,,,,,,,0,0,0,0,0,,44179,,0,921,0,,15569,,"3","3","NA","1","1","1","1","1","1","1","1","6","5744.42","3","NA","2","2","2","2","4","2","6","2","1","NA","NA","1160.26","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.1,,,,,
"2013","SE",18119,"3","2013","30",105650,67218,0,0,,,,,,,,0,11935,0,0,0,,1178,,0,1032,0,,37401,,"3","3","NA","1","1","1","1","1","1","1","1","6","5744.42","3","NA","2","2","2","2","1","2","5","2","1","NA","1322.14","1360.74","95.74","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.5,,,,,
"2013","SE",18134,"2","2013","80",87685,60930,0,0,,,,,,,,0,891,0,0,607,,62,,11,1502,0,,25253,,"3","3","NA","1","1","2","1","1","1","1","1","5","NA","3","NA","2","2","2","2","1","1","2","1","1","NA","NA","678.99","0","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.1,,,,,
"2013","SE",18141,"1","2013","42",175430,175015,0,0,,,,,,,,0,0,0,0,0,,133809,,0,6,0,,409,,"NA","3","NA","1","1","1","1","1","1","1","1","6","1723.33","3","NA","2","2","2","1","2","2","5","2","1","NA","1322.14","719.89","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.1,,,,,
"2013","SE",18144,"2","2013","14",53441,32237,0,0,,,,,,,,0,0,0,0,0,,10444,,0,601,0,,20603,,"3","3","NA","1","1","1","1","1","1","1","1","NA","3446.65","3","NA","2","2","1","2","1","2","6","2","1","NA","874.07","807.32","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.1,,,,,
"2013","SE",18164,"4","2013","18",116863,13952,0,0,,,,,,,,0,7910,0,0,0,,2872,,128,9639,0,,93272,,"3","3","NA","1","1","1","1","1","1","1","1","6","NA","3","NA","2","2","1","1","4","2","6","2","1","NA","1322.14","823.63","114.89","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.1,,,,,
"2013","SE",18199,"1","2013","20",154641,143296,0,0,,,,,,,,0,0,0,0,0,,1444,,0,1536,0,,9809,,"3","3","NA","2","1","1","1","3","1","1","1","6","1953.1","3","NA","2","2","2","2","3","2","6","2","1","NA","NA","635.79","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"4",2.1,,,,,
"2013","SE",18232,"2","2013","18",117978,109123,0,0,,,,,,,,0,9501,0,0,0,,1529,,255,863,0,,7993,,"3","3","NA","1","1","1","1","1","1","1","1","6","3446.65","3","NA","2","2","2","2","1","2","6","1","1","NA","1201.39","1360.74","0","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"5",3,,,,,
"2013","SE",18234,"4","2013","33",81177,48828,0,0,,,,,,,,0,10838,0,0,0,,2313,,35,2560,0,,29790,,"3","3","NA","1","1","1","1","1","1","1","1","6","NA","3","NA","2","2","2","2","4","2","4","2","1","NA","1196.79","1097.53","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"5",2.4,,,,,
"2013","SE",18235,"1","2013","14",179701,164683,0,0,,,,,,,,0,0,11680,3301,0,,245,,0,6128,0,,8890,,"3","3","3","1","1","1","1","1","1","1","1","4","NA","3","NA","2","2","2","2","2","2","5","2","1","NA","1022.97","853.05","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"5",2.8,,,,,
"2013","SE",18244,"1","2013","11",109483,75609,0,0,,,,,,,,0,5638,0,0,0,,1203,,18,6665,0,,27210,,"3","1","NA","2","1","1","1","1","1","1","1","4","1953.1","3","NA","2","2","2","2","4","2","5","2","1","NA","1022.97","1573.4","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"5",2.4,,,,,
"2013","SE",18308,"1","2013","37",74696,56651,0,0,,,,,,,,0,7312,0,0,0,,486,,267,515,0,,17529,,"3","3","NA","1","1","1","1","1","1","1","1","6","9191.07","3","NA","2","2","2","2","4","2","4","2","1","NA","1322.14","853.05","0","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"5",2.4,,,,,
"2013","SE",18312,"4","2013","15",63971,61898,0,0,,,,,,,,0,2537,0,0,0,,4027,,11,0,0,,2073,,"3","3","NA","1","1","1","1","1","1","1","1","6","NA","3","NA","2","2","2","2","1","2","6","2","1","NA","1022.97","360.63","0","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"5",3,,,,,
"2013","SE",18335,"4","2013","24",144624,126160,0,0,,,,,,,,0,5141,0,0,870,,1674,,157,1685,0,,16780,,"NA","3","NA","1","1","1","1","1","1","1","1","6","3446.65","3","NA","2","2","2","2","1","2","6","2","1","NA","1322.14","1108.79","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"5",3,,,,,
"2013","SE",18373,"4","2013","15",64883,18493,0,0,,,,,,,,0,3402,0,0,0,,1255,,154,2107,0,,44283,,"3","3","NA","1","1","1","1","1","1","1","3","6","NA","3","NA","2","2","2","2","3","1","5","2","1","NA","1201.39","811.46","NA","1","1","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"5",2.8,,,,,
"2013","SE",18381,"3","2013","33",200586,164620,0,0,,,,,,,,0,22289,0,0,0,,4757,,72,3882,0,,32083,,"NA","3","NA","1","1","1","1","1","1","1","1","6","5744.42","3","NA","2","2","2","1","4","2","6","2","1","NA","1022.97","558.24","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"5",2.4,,,,,
"2013","SE",18397,"3","2013","14",78558,62170,0,0,,,,,,,,0,1550,0,0,0,,75,,0,705,0,,15684,,"NA","3","NA","1","1","1","1","3","1","1","1","5","NA","3","NA","2","2","2","2","3","2","5","2","1","NA","1322.14","633.38","0","1","1","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"5",2.4,,,,,
"2013","SE",18417,"1","2013","53",51951,35765,0,0,,,,,,,,0,0,5977,1689,0,,125,,0,424,0,,15762,,"3","3","NA","1","1","1","1","1","1","1","1","6","NA","3","NA","2","2","2","2","3","2","6","2","1","NA","1322.14","695.65","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"5",2.8,,,,,
"2013","SE",18449,"3","2013","22",104378,73554,0,0,,,,,,,,0,5845,0,0,0,,1819,,1347,1325,0,,29498,,"3","3","NA","1","1","1","1","1","1","1","1","4","1723.33","3","NA","2","2","2","2","1","2","6","2","1","NA","1322.14","823.63","0","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"5",3,,,,,
"2013","SE",18464,"2","2013","11",53755,42200,0,0,,,,,,,,0,4633,0,0,0,,5114,,0,225,0,,11330,,"NA","3","NA","2","1","1","1","1","1","1","1","5","1148.88","3","NA","2","2","1","2","1","2","5","2","1","NA","1196.79","633.38","0","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"5",2.6,,,,,
"2013","SE",18465,"2","2013","27",113939,74545,0,0,,,,,,,,0,10947,0,0,0,,901,,0,1790,0,,37605,,"3","3","NA","1","1","1","1","1","1","1","1","6","NA","3","NA","2","2","2","2","1","1","4","2","1","NA","874.07","552.96","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"5",2.6,,,,,
"2013","SE",18467,"1","2013","37",39211,-4574,0,0,,,,,,,,0,3131,0,0,0,,0,,0,2551,0,,41234,,"3","3","NA","1","1","1","1","1","1","1","1","6","2872.21","3","NA","2","2","2","2","1","2","6","1","1","NA","1322.14","558.24","0","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"5",2.6,,,,,
"2013","SE",18473,"2","2013","17",83662,72762,0,0,,,,,,,,0,3467,0,26417,0,,0,,0,397,0,,10503,,"3","3","NA","1","1","1","1","1","1","1","1","6","NA","2","NA","2","2","1","2","4","1","4","2","1","NA","1196.79","360.63","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"5",2.8,,,,,
"2013","SE",18483,"3","2013","41",429168,399916,0,0,,,,,,,,0,247500,0,0,0,,12840,,0,2486,0,,26766,,"3","3","NA","1","1","1","1","1","1","1","1","6","2297.77","3","NA","2","2","1","2","1","2","6","2","1","NA","1196.79","889.47","0","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"5",2.6,,,,,
"2013","SE",18506,"3","2013","23",46005,10296,0,0,,,,,,,,0,4261,0,0,0,,423,,443,1962,0,,33746,,"3","3","NA","1","1","2","1","1","1","1","1","6","NA","3","NA","2","2","2","2","2","2","4","2","1","NA","1022.97","987.7","0","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"5",2.4,,,,,
"2013","SE",18511,"3","2013","14",54847,12145,0,0,,,,,,,,0,5245,0,0,0,,5103,,875,0,0,,42702,,"NA","3","NA","1","1","1","1","1","1","1","1","4","9191.07","3","NA","2","2","2","2","1","2","6","2","1","NA","1322.14","823.63","0","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"5",2.8,,,,,
"2013","SE",18512,"3","2013","27",89161,43014,0,0,,,,,,,,0,2498,0,0,0,,1351,,0,3651,0,,42495,,"3","3","1","1","1","1","1","1","3","1","3","5","3446.65","3","NA","2","2","1","2","4","2","3","2","1","NA","1031.7","552.96","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"5",3,,,,,
"2013","SE",18516,"4","2013","49",88932,80548,0,0,,,,,,,,0,1193,0,0,0,,649,,0,1492,0,,6892,,"3","3","NA","1","1","1","1","1","1","1","1","6","1148.88","3","NA","2","2","2","1","2","1","6","2","1","NA","1322.14","1360.74","0","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"5",3,,,,,
"2013","SE",18528,"2","2013","16",103813,86822,0,0,,,,,,,,0,6169,0,0,0,,66,,94,1467,0,,15524,,"3","3","NA","1","1","1","1","1","1","1","1","6","3446.65","3","NA","2","2","2","2","4","2","4","2","1","NA","1322.14","753.44","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"5",2.4,,,,,
"2013","SE",18534,"3","2013","11",36544,-77281,0,0,,,,,,,,0,4184,0,0,1747,,2690,,4,4449,0,,109377,,"3","3","3","1","1","1","1","1","1","1","1","6","5744.42","3","NA","2","2","2","2","1","2","6","1","1","NA","1022.97","719.89","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"5",2.4,,,,,
"2013","SE",18559,"4","2013","21",74945,5452,0,0,,,,,,,,0,36724,0,0,0,,0,,239,13702,0,,55792,,"3","3","3","1","1","1","1","1","1","1","1","6","NA","3","NA","2","2","2","2","4","2","4","2","1","NA","1322.14","719.89","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"5",2.4,,,,,
"2013","SE",18567,"3","2013","41",82463,65522,0,0,,,,,,,,0,34023,0,0,0,,2800,,0,2228,0,,14713,,"NA","3","NA","1","1","1","1","1","1","1","1","6","5744.42","3","NA","2","2","2","2","1","2","6","1","1","NA","1022.97","753.44","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"5",2.4,,,,,
"2013","SE",18588,"3","2013","21",50283,35706,0,0,,,,,,,,0,11250,0,0,0,,18,,0,2806,0,,11771,,"3","3","NA","1","1","1","1","1","1","1","1","5","1148.88","3","NA","2","2","1","2","2","2","4","2","1","NA","874.07","633.38","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"5",2.4,,,,,
"2013","SE",18591,"3","2013","21",84451,59850,0,0,,,,,,,,0,6510,0,0,0,,91,,1057,0,0,,24601,,"3","3","NA","1","1","1","1","1","1","1","1","6","NA","3","NA","2","2","1","2","1","2","6","2","1","NA","1031.7","635.79","0","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"5",2.4,,,,,
"2013","SE",18616,"2","2013","14",90752,72343,0,0,,,,,,,,0,3884,0,0,0,,3243,,19,1299,0,,17109,,"NA","3","NA","1","1","1","1","1","1","1","1","6","5744.42","3","NA","2","2","2","2","1","2","6","2","1","NA","1201.39","781.47","0","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"5",2.4,,,,,
"2013","SE",18627,"1","2013","52",90764,48399,0,0,,,,,,,,0,12815,0,7282,0,,38,,0,1132,0,,41233,,"3","3","NA","1","1","1","1","1","1","1","1","6","3446.65","3","NA","2","2","2","2","4","2","4","2","1","NA","1322.14","853.05","0","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"5",2.4,,,,,
"2013","SE",18642,"2","2013","15",150078,129184,0,0,,,,,,,,0,1124,0,0,0,,13405,,0,761,0,,20133,,"3","3","3","1","1","1","1","1","1","1","1","6","NA","3","NA","2","2","2","1","1","2","6","2","1","NA","1201.39","1360.74","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"5",2.8,,,,,
"2013","SE",18644,"3","2013","12",109860,91271,0,0,,,,,,,,0,34044,0,0,0,,1766,,0,361,0,,18228,,"3","3","NA","1","1","1","1","1","1","1","1","6","1148.88","3","NA","2","2","2","2","4","1","6","2","1","NA","1201.39","558.24","95.74","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"5",2.4,,,,,
"2013","SE",18659,"2","2013","56",120664,101835,0,0,,,,,,,,0,16636,0,0,0,,2160,,1,1834,0,,16995,,"3","3","NA","1","1","1","1","1","1","1","1","6","3446.65","3","NA","2","2","2","2","1","2","6","2","1","NA","874.07","1061.22","0","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"5",2.4,,,,,
"2013","SE",18666,"1","2013","13",80674,48652,0,0,,,,,,,,0,4357,0,0,0,,4810,,0,3456,0,,28565,,"3","3","NA","1","1","1","1","1","3","1","1","6","NA","3","NA","2","2","1","2","1","2","6","2","1","NA","1022.97","360.63","0","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"5",2.8,,,,,
"2013","SE",18690,"3","2013","12",66472,56002,0,0,,,,,,,,0,6582,0,0,0,,7124,,21,203,0,,10266,,"3","3","NA","1","1","1","1","1","1","1","1","NA","3446.65","3","NA","2","1","2","2","2","1","6","2","1","NA","1201.39","1360.74","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"5",2.4,,,,,
"2013","SE",18694,"4","2013","89",95410,50505,0,0,,,,,,,,0,565,0,0,0,,1232,,81,2643,0,,42262,,"NA","3","3","1","1","1","1","1","1","1","1","6","5744.42","3","NA","2","2","2","1","4","2","6","2","1","NA","1201.39","1360.74","114.89","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"5",2.6,,,,,
"2013","SE",18698,"3","2013","44",238062,216507,0,0,,,,,,,,0,4620,0,0,0,,0,,43,912,0,,20643,,"3","3","NA","1","1","1","1","1","1","1","3","6","2872.21","3","NA","2","2","2","2","2","2","6","1","1","NA","874.07","1581.09","0","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"5",2.4,,,,,
"2013","SE",18706,"3","2013","43",72066,36199,0,0,,,,,,,,0,1040,0,0,1176,,116,,0,0,0,,35866,,"3","3","NA","1","1","1","1","1","1","1","1","4","NA","NA","3","2","2","2","2","1","2","6","2","1","861.66","1322.14","614.19","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"5",2.4,,,,,
"2013","SE",18709,"4","2013","19",96790,74923,0,0,,,,,,,,0,18390,0,0,0,,162,,0,2876,0,,18992,,"NA","3","NA","1","1","1","1","1","1","1","1","6","2872.21","3","NA","2","2","2","2","1","2","6","2","1","NA","1022.97","889.47","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"5",2.8,,,,,
"2013","SE",18712,"2","2013","32",77927,59955,0,0,,,,,,,,0,2180,0,0,0,,1180,,0,823,0,,17149,,"3","3","NA","1","1","1","1","1","1","1","1","5","NA","3","NA","2","2","2","2","3","2","6","2","1","NA","1322.14","360.63","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"5",2.4,,,,,
"2013","SE",18735,"1","2013","45",118064,86738,0,0,,,,,,,,0,1326,0,0,0,,721,,0,2663,0,,28663,,"3","3","NA","1","1","1","1","1","1","1","1","4","1723.33","3","NA","2","2","2","2","1","2","4","2","1","NA","1022.97","848.45","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"5",2.4,,,,,
"2013","SE",18745,"4","2013","18",166221,146483,0,0,,,,,,,,0,20092,0,0,0,,1175,,0,0,0,,19738,,"3","3","NA","1","1","NA","1","1","1","1","1","6","1148.88","3","NA","2","2","2","2","4","1","4","2","1","NA","1031.7","1327.31","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"5",2.4,,,,,
"2013","SE",18760,"4","2013","NA",247381,230106,0,0,,,,,,,,0,8794,0,0,0,,106,,33,992,0,,16282,,"3","3","NA","1","1","1","1","1","1","1","3","6","3446.65","3","3","2","2","2","2","1","2","6","1","1","NA","1322.14","1756.41","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"5",2.8,,,,,
"2013","SE",18785,"3","2013","28",27497,11648,0,0,,,,,,,,0,1568,0,0,0,,75,,0,2352,0,,13497,,"NA","3","NA","1","1","1","1","1","1","1","1","6","1953.1","3","NA","2","2","1","2","1","1","6","2","1","1289.62","776.88","1097.53","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"5",2.4,,,,,
"2013","SE",18796,"2","2013","67",91907,27072,0,0,,,,,,,,0,5467,0,0,0,,880,,147,1993,0,,62842,,"3","3","NA","1","1","1","1","1","1","1","1","4","5744.42","3","NA","2","2","1","2","4","2","5","2","1","NA","1022.97","1061.22","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"5",2.4,,,,,
"2013","SE",18821,"2","2013","18",67015,49926,0,0,,,,,,,,0,5598,0,0,2678,,4608,,294,714,0,,16375,,"NA","3","NA","1","1","1","1","1","1","1","1","5","3446.65","2","NA","2","2","2","2","3","2","5","2","1","NA","1196.79","1327.31","0","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"5",2.4,,,,,
"2013","SE",18827,"1","2013","12",146802,121178,0,0,,,,,,,,0,68382,0,0,0,,11965,,0,1375,0,,24248,,"3","3","NA","1","1","1","1","1","1","1","1","4","NA","3","NA","2","2","2","2","2","1","4","2","1","NA","1022.97","853.05","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"5",2.4,,,,,
"2013","SE",18875,"1","2013","51",63525,47224,0,0,,,,,,,,0,3533,0,0,0,,235,,129,2419,0,,13882,,"NA","3","NA","1","1","1","1","1","1","1","1","6","9191.07","3","NA","2","2","1","2","4","2","4","2","1","NA","1022.97","1360.74","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"5",2.8,,,,,
"2013","SE",18891,"1","2013","33",91324,48182,0,0,,,,,,,,0,5405,0,0,2586,,4450,,284,4415,0,,38727,,"3","3","NA","1","1","1","1","1","1","1","1","4","1953.1","3","NA","2","2","2","2","1","2","4","2","1","NA","1201.39","360.63","0","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"5",2.6,,,,,
"2013","SE",18921,"2","2013","30",160574,147513,0,0,,,,,,,,0,11301,0,0,0,,1467,,0,0,0,,13061,,"NA","3","NA","1","1","1","1","1","1","1","1","6","NA","3","NA","2","2","2","1","4","2","4","2","1","NA","1022.97","781.47","95.74","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"5",2.4,,,,,
"2013","SE",18925,"1","2013","48",79557,46201,0,0,,,,,,,,0,1734,0,0,0,,11874,,432,952,0,,32403,,"3","3","NA","1","1","1","1","1","1","1","1","6","1953.1","3","NA","2","2","2","2","4","2","3","2","1","NA","1322.14","552.96","0","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"5",2.4,,,,,
"2013","SE",18931,"3","2013","18",55735,38184,0,0,,,,,,,,0,5580,0,0,1213,,46,,30,865,0,,16686,,"3","3","NA","1","1","1","1","3","1","1","1","6","1953.1","3","NA","2","2","1","2","1","1","6","2","1","NA","776.88","1097.53","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",,"5",2.4,,,,,
