"HB010","HB020","HB030","HB050","HB060","HB100","HY010","HY020","HY022","HY023","HY025","HY030N","HY081N","HY100N","HY131N","HY145N","HY030G","HY040G","HY050G","HY060G","HY070G","HY080G","HY081G","HY090G","HY100G","HY110G","HY120G","HY130G","HY131G","HY140G","HS010","HS011","HS020","HS021","HS030","HS031","HS040","HS050","HS060","HS070","HS080","HS090","HS100","HS110","HS120","HS130","HS140","HS150","HS160","HS170","HS180","HS190","HH010","HH020","HH030","HH040","HH050","HH060","HH061","HH070","HH080","HH081","HH090","HH091","MI010","MI020","MI025","MI026","MI030","MI040","MI045","MI046","MI050","MI051","MI052","MI053","MI054","MI055","MI056","MI057","MI058","MI060","MI065","MI066","MI075","MI076","MI085","MI086","MI090","MI095","MI100","MI110","MI111","MI112","MI113","MI114","MI120","MI121","MI122","MI123","MI124","MI125","HX040","HX050","HX090","HX080","HX060","HX070","HX120","HX010"
"2008","SE",16844,"4","2008","30",61319,51415,0,0,,,,,,,,0,3699,0,0,0,,1772,,0,1409,0,,8496,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","5","NA","2","NA","2","2","2","2","1","1","4","2","1","NA","727.56","560.64","1","NA","1","NA","1","2","NA","NA","2","NA","NA","NA","2","NA","NA","NA","NA","2","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","2","2","2","2","2","NA","7",3.6,,,,,,
"2008","SE",16853,"2","2008","10",59139,-5809,0,0,,,,,,,,0,4819,0,0,0,,10,,15,8950,4192,,51806,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","2","5","5405.35","2","NA","2","2","2","2","1","1","5","2","1","NA","784.32","467.56","1","NA","1","NA","1","2","NA","NA","2","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","4","NA","NA","NA","NA","NA","2","2","2","2","2","NA","7",3.6,,,,,,
"2008","SE",16870,"4","2008","45",73366,70818,0,0,,,,,,,,0,19469,0,0,0,,27,,13,266,0,,2281,"2","NA","2","NA","2","NA","2","1","1","1","1","1","1","1","6","2486.46","2","NA","2","2","2","2","1","2","4","2","1","NA","1017.83","647.02","1","NA","1","NA","1","2","NA","NA","1","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","2","NA","1","NA","NA","NA","NA","NA","2","2","2","2","2","NA","8",3.5,,,,,,
"2008","SE",16886,"4","2008","10",100138,94357,0,0,,,,,,,,0,0,0,12671,0,,0,,0,0,0,,5780,"2","NA","2","NA","2","NA","1","1","1","1","1","3","1","1","5","5405.35","2","NA","2","2","2","2","4","1","4","2","1","NA","780.32","661.51","1","NA","1","NA","1","2","NA","NA","1","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","1","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",16896,"3","2008","21",39979,35081,0,0,,,,,,,,0,0,0,6869,0,,90,,0,0,0,,4898,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","3","6","2702.67","2","NA","2","2","2","NA","4","2","4","2","1","NA","447.45","938.8","1","NA","1","NA","1","2","NA","NA","1","NA","NA","NA","2","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","8","2","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",16900,"3","2008","17",40458,30325,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,10133,"2","NA","2","NA","2","NA","1","1","1","1","1","3","1","1","2","2702.67","2","NA","2","2","2","1","4","1","5","2","1","NA","668.21","391.02","1","NA","1","NA","1","2","NA","NA","1","1","NA","NA","1","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","4","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",16904,"4","2008","31",31604,22196,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,9408,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","2","NA","1","NA","2","2","2","2","1","1","6","2","1","NA","1017.83","322.48","1","NA","1","NA","1","2","NA","NA","1","1","NA","NA","2","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","4","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",16931,"4","2008","15",29982,9543,0,0,,,,,,,,0,0,0,0,0,,1054,,0,1925,0,,18514,"2","NA","2","NA","2","NA","1","1","2","1","1","1","1","1","6","1189.18","3","NA","2","2","2","2","1","1","5","2","1","NA","1017.83","581.83","1","NA","1","NA","1","2","NA","NA","2","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",16934,"4","2008","9",1513,-590,0,0,,,,,,,,0,0,0,0,0,,73,,0,29,0,,2074,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","4","1297.28","3","2","2","2","2","1","4","2","3","2","1","NA","780.32","474.81","1","NA","1","NA","1","2","NA","NA","2","2","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",16936,"3","2008","10",18032,17561,0,0,,,,,,,,0,0,0,0,0,,0,,0,53,0,,418,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","2","5","NA","2","2","2","2","2","2","4","2","4","2","1","619.24","483.24","624.86","1","NA","1","NA","1","2","1","NA","2","NA","NA","NA","1","NA","NA","2","NA","2","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","2","8","2","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",16940,"4","2008","19",22902,18386,0,0,,,,,,,,0,0,0,2947,0,,0,,0,0,0,,4516,"2","NA","2","NA","2","NA","2","1","1","1","1","2","1","3","4","NA","3","NA","2","2","2","2","4","1","6","1","1","NA","784.32","571.02","1","NA","1","NA","1","2","NA","NA","1","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","3","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",16956,"3","2008","20",13891,12527,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,1365,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","6","1945.92","3","2","1","2","2","2","1","3","6","2","1","668.21","1017.83","668.53","1","NA","1","NA","1","2","NA","NA","2","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","7","2","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",16958,"3","2008","20",24380,23261,0,0,,,,,,,,0,0,0,0,0,,0,,0,42,0,,1077,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","5","NA","3","NA","2","2","2","2","1","1","4","2","1","NA","784.32","353.83","1","NA","1","NA","1","2","NA","NA","1","NA","NA","NA","2","NA","NA","2","NA","2","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",16965,"3","2008","12",40551,35646,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,4905,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","4","1189.18","2","NA","2","2","2","2","4","1","4","2","1","NA","NA","420.64","1","NA","1","NA","1","2","NA","NA","2","2","NA","NA","1","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","1","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",16967,"3","2008","16",19933,15539,0,0,,,,,,,,0,0,0,2774,0,,0,,0,0,0,,4394,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","6","1513.5","3","NA","2","2","2","2","3","1","4","2","1","727.56","784.32","500.21","1","NA","1","NA","1","2","NA","NA","2","2","NA","NA","1","2","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",16969,"4","2008","14",10852,-10849,0,0,,,,,,,,0,0,9928,0,925,,0,,0,174,0,,21528,"2","NA","2","NA","2","NA","1","1","1","1","1","3","1","1","4","NA","1","NA","2","1","2","2","3","1","2","2","1","NA","898.48","423.78","1","NA","1","NA","1","2","NA","NA","2","NA","NA","NA","2","NA","NA","NA","2","NA","NA","2","2","NA","NA","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",17012,"4","2008","9",20,-197,0,0,,,,,,,,0,0,0,0,0,,0,,0,29,0,,188,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","6","2162.14","2","3","2","2","2","2","4","1","4","2","1","NA","NA","1058.15","1","NA","1","NA","1","2","NA","NA","1","NA","NA","NA","1","NA","NA","NA","NA","2","2","2","2","NA","NA","NA","NA","NA","NA","NA","2","NA","4","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",17018,"3","2008","NA",10975,794,0,0,,,,,,,,0,0,0,0,0,,517,,0,1778,0,,8403,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","5","6486.42","3","NA","2","2","2","2","1","1","6","2","1","NA","1017.83","391.02","1","NA","1","NA","1","2","NA","NA","2","NA","NA","NA","2","NA","2","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","4","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",17027,"4","2008","19",29708,20234,0,0,,,,,,,,0,0,0,0,0,,543,,0,1709,0,,7765,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","6","NA","2","2","2","2","2","1","2","2","3","2","1","784.32","NA","507.35","1","NA","1","NA","1","2","NA","NA","1","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",17033,"3","2008","9",61344,38978,0,0,,,,,,,,0,0,0,13509,0,,9643,,0,0,0,,22365,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","6","NA","3","NA","2","2","2","2","1","1","6","2","1","NA","784.32","879.34","1","NA","1","NA","1","2","NA","NA","1","2","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",17040,"3","2008","12",33541,21237,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,12304,"2","NA","2","NA","2","NA","1","1","1","1","1","3","1","1","5","6486.42","1","NA","2","2","2","2","1","2","4","2","1","NA","668.21","391.02","1","NA","1","NA","1","2","NA","NA","2","2","NA","NA","1","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","1","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",17044,"4","2008","45",80641,74601,0,0,,,,,,,,0,0,0,1293,9144,,0,,0,0,0,,6040,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","4","NA","3","NA","2","2","2","1","1","1","6","2","1","NA","898.48","713.83","1","NA","1","NA","1","2","NA","NA","2","2","NA","NA","2","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",17047,"4","2008","21",12396,12168,0,0,,,,,,,,0,0,0,2222,0,,0,,0,32,0,,196,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","4","864.86","3","NA","2","2","2","2","1","2","3","2","1","291.89","668.21","346.7","1","NA","1","NA","1","2","NA","NA","NA","2","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",17049,"3","2008","15",3902,-5423,0,0,,,,,,,,0,0,0,671,0,,61,,0,1370,0,,7955,"2","NA","1","NA","2","NA","1","1","1","1","1","1","1","1","4","2162.14","2","NA","2","2","2","2","1","1","5","2","1","NA","898.48","668.75","1","NA","1","NA","1","2","NA","NA","2","2","NA","NA","2","NA","NA","NA","NA","NA","NA","2","2","NA","NA","NA","NA","NA","NA","NA","2","NA","4","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",17058,"4","2008","14",14620,5073,0,0,,,,,,,,0,0,0,0,0,,2191,,0,0,0,,9546,"2","NA","2","NA","2","NA","2","1","1","1","1","1","1","1","4","1621.6","2","NA","2","1","2","2","4","1","6","1","1","727.56","727.56","305.29","1","NA","1","NA","1","2","NA","NA","1","2","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","3","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",17080,"4","2008","18",20106,13111,0,0,,,,,,,,0,0,0,4052,0,,0,,0,0,0,,6996,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","NA","2162.14","2","NA","2","1","2","2","2","3","5","1","1","NA","898.48","311.13","1","NA","1","NA","1","2","NA","NA","2","2","NA","NA","2","2","NA","NA","2","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","2","NA","4","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",17089,"3","2008","14",9930,5031,0,0,,,,,,,,0,0,0,369,2612,,0,,0,0,0,,4898,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","5","NA","2","NA","2","2","2","2","1","1","1","2","NA","727.56","1017.83","370.48","1","NA","1","NA","1","2","NA","NA","2","2","NA","NA","1","NA","NA","NA","NA","2","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","8","4","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",17096,"2","2008","20",9516,6377,0,0,,,,,,,,0,0,0,0,0,,9,,0,0,0,,3139,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","5","2162.14","3","NA","1","1","2","2","3","1","2","2","1","NA","784.32","478.7","1","NA","1","NA","1","2","NA","NA","1","2","NA","NA","2","2","NA","2","2","NA","2","2","2","NA","NA","NA","NA","NA","NA","NA","2","NA","4","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",17112,"3","2008","15",40634,22221,0,0,,,,,,,,0,0,0,0,0,,5105,,0,0,0,,18413,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","2","NA","3","NA","2","2","2","2","1","1","4","2","1","NA","NA","824.64","1","NA","1","NA","1","2","NA","NA","1","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",17128,"4","2008","22",3914,3660,0,0,,,,,,,,0,0,0,0,791,,0,,0,0,0,,254,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","4","756.75","2","NA","2","2","2","2","4","1","5","2","1","NA","784.32","432.64","1","NA","1","NA","1","2","NA","NA","2","2","NA","NA","2","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","4","NA","2","NA","2","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",17135,"4","2008","10",24317,22951,0,0,,,,,,,,0,0,0,0,0,,75,,0,0,319,,1047,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","4","NA","2","NA","2","1","2","2","1","1","3","2","1","756.75","NA","493.62","1","NA","1","NA","1","2","NA","NA","2","NA","NA","NA","1","2","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",17137,"4","2008","18",32803,23583,0,0,,,,,,,,0,0,0,0,0,,1779,,0,0,0,,9220,"1","NA","2","NA","2","NA","1","1","1","1","1","3","1","2","4","NA","3","NA","2","2","2","2","3","1","1","2","1","NA","918.58","642.37","1","NA","1","NA","1","2","NA","NA","2","NA","NA","NA","2","NA","NA","NA","NA","NA","2","NA","NA","2","NA","NA","NA","NA","NA","NA","2","4","2","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",17156,"4","2008","22",25017,16530,0,0,,,,,,,,0,0,0,0,0,,2,,0,0,0,,8487,"2","NA","2","NA","2","NA","1","1","1","1","1","3","1","1","4","1081.07","3","NA","2","2","2","2","4","2","1","2","1","784.32","784.32","645.72","1","NA","1","NA","1","2","NA","NA","1","2","NA","NA","2","NA","NA","NA","NA","2","2","NA","2","NA","NA","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",17163,"4","2008","10",44884,38386,0,0,,,,,,,,0,0,0,0,0,,106,,0,0,0,,6498,"2","NA","2","NA","2","NA","1","1","2","1","1","1","1","2","6","2162.14","3","NA","2","2","2","1","1","1","2","2","1","NA","784.32","767.88","1","NA","1","NA","1","2","NA","NA","2","2","NA","NA","2","NA","2","NA","NA","2","NA","NA","2","2","NA","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",17192,"3","2008","15",15161,9875,0,0,,,,,,,,0,0,0,0,0,,14,,0,0,0,,5286,"2","NA","2","NA","2","NA","1","1","1","1","1","3","1","1","4","2162.14","3","NA","2","2","2","2","4","1","5","2","1","313.51","784.32","575.99","1","NA","1","NA","1","2","NA","NA","1","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",17195,"2","2008","13",23567,20904,0,0,,,,,,,,0,0,0,7813,0,,0,,0,0,0,,2663,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","4","NA","3","3","2","2","2","2","1","1","5","2","1","NA","898.48","950.37","1","NA","1","NA","1","2","NA","NA","1","2","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","2","2","2","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",17198,"4","2008","39",30525,21064,0,0,,,,,,,,0,0,0,0,0,,896,,0,0,0,,9461,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","5","1621.6","3","2","2","2","2","2","1","1","5","2","1","NA","898.48","789.4","1","NA","1","NA","1","2","NA","NA","1","NA","NA","NA","2","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",17205,"3","2008","13",50057,49745,0,0,,,,,,,,0,0,13447,1994,0,,0,,0,0,0,,312,"2","NA","2","NA","2","NA","1","1","1","1","1","3","1","3","3","1621.6","2","NA","2","2","1","1","1","2","4","2","1","543.67","NA","NA","1","NA","1","NA","1","2","NA","NA","1","2","NA","NA","2","NA","2","2","NA","2","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","2","NA","4","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",17217,"4","2008","39",159,-10257,0,0,,,,,,,,0,0,0,0,0,,159,,0,0,0,,10417,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","6","NA","3","NA","1","2","2","2","4","1","3","2","1","NA","784.32","332","1","NA","1","NA","1","2","NA","NA","2","NA","NA","NA","2","2","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",17234,"4","2008","12",65565,-21283,0,0,,,,,,,,0,0,0,0,0,,5,,0,3022,0,,83826,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","6","1621.6","1","NA","2","2","2","2","2","1","4","2","1","NA","668.21","391.67","1","NA","1","NA","1","2","NA","NA","2","2","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",17284,"2","2008","14",18286,11916,0,0,,,,,,,,0,0,0,0,0,,198,,0,0,0,,6371,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","4","3243.21","3","NA","2","2","2","2","1","1","5","2","1","NA","543.67","361.19","1","NA","1","NA","1","2","NA","NA","2","NA","NA","NA","2","2","NA","2","NA","2","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",17285,"3","2008","27",8191,3937,0,0,,,,,,,,0,0,0,0,0,,184,,0,0,0,,4254,"2","NA","2","NA","2","NA","1","1","2","1","1","3","1","NA","4","2162.14","3","NA","2","1","2","2","1","1","2","2","1","NA","784.32","423.89","1","NA","1","NA","1","2","NA","NA","2","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",17286,"3","2008","12",23622,21015,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,2607,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","3","1513.5","3","NA","1","2","2","2","1","2","5","2","1","447.45","918.58","451.13","1","NA","1","NA","1","2","NA","NA","1","2","NA","NA","2","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","1","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",17305,"4","2008","42",34307,23399,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,10908,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","2","2162.14","2","2","2","2","2","NA","NA","2","3","2","1","NA","784.32","938.8","1","NA","1","NA","1","2","NA","NA","2","2","NA","NA","1","1","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",17306,"3","2008","23",41068,19890,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,21178,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","5","2486.46","3","NA","1","2","1","2","1","1","6","2","1","NA","784.32","497.83","1","NA","1","NA","1","2","NA","NA","2","NA","NA","NA","2","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","4","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",17324,"4","2008","39",14872,9954,0,0,,,,,,,,0,0,0,0,0,,291,,0,0,0,,4919,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","4","NA","3","NA","2","2","2","2","4","1","5","2","2","659.45","1017.83","663.02","1","NA","1","NA","1","2","NA","NA","2","NA","NA","NA","1","NA","NA","2","NA","2","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","2","NA","4","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",17336,"4","2008","15",10258,3755,0,0,,,,,,,,0,0,0,0,0,,65,,0,0,1402,,5102,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","3","5","1621.6","3","NA","2","2","2","1","4","1","5","2","1","NA","NA","456.1","1","NA","1","NA","1","2","NA","NA","1","2","NA","NA","2","NA","NA","NA","NA","NA","2","2","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","4","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",17345,"4","2008","15",13214,8464,0,0,,,,,,,,0,0,0,0,0,,48,,0,393,0,,4357,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","4","5405.35","2","NA","2","2","2","1","1","1","6","2","1","NA","668.21","699.78","1","NA","1","NA","1","2","NA","NA","2","NA","NA","NA","2","NA","2","2","NA","2","2","2","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",17351,"4","2008","19",38328,29220,0,0,,,,,,,,0,0,0,6339,0,,0,,0,0,0,,9108,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","5","8108.02","3","NA","2","2","2","2","1","1","6","2","1","NA","780.32","553.29","1","NA","1","NA","1","2","NA","NA","2","NA","NA","NA","2","2","2","2","2","2","NA","2","2","NA","NA","NA","NA","NA","NA","NA","2","NA","1","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",17377,"4","2008","16",22967,13460,0,0,,,,,,,,0,0,0,0,0,,0,,0,0,0,,9508,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","6","NA","NA","NA","2","2","2","2","1","1","5","2","1","NA","1017.83","NA","1","NA","1","NA","1","2","NA","NA","2","NA","NA","NA","2","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","3","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
"2008","SE",17417,"3","2008","40",15095,8021,0,0,,,,,,,,0,0,0,0,0,,32,,0,0,0,,7074,"2","NA","2","NA","2","NA","1","1","1","1","1","3","1","1","4","NA","2","NA","1","2","2","2","2","1","2","2","1","NA","NA","414.16","1","NA","1","NA","1","2","NA","NA","1","NA","NA","NA","2","NA","2","NA","NA","NA","NA","2","2","NA","NA","NA","NA","NA","NA","NA","2","NA","1","NA","NA","NA","NA","NA","2","2","2","2","2","NA","1",1,,,,,,
