"HB010","HB020","HB030","HB050","HB060","HB100","HY010","HY020","HY022","HY023","HY025","HY030N","HY081N","HY100N","HY131N","HY145N","HY030G","HY040G","HY050G","HY060G","HY070G","HY080G","HY081G","HY090G","HY100G","HY110G","HY120G","HY130G","HY131G","HY140G","HS010","HS011","HS020","HS021","HS030","HS031","HS040","HS050","HS060","HS070","HS080","HS090","HS100","HS110","HS120","HS130","HS140","HS150","HS160","HS170","HS180","HS190","HH010","HH020","HH030","HH040","HH050","HH060","HH061","HH070","HH080","HH081","HH090","HH091","HD010","HD020","HD025","HD030","HD035","HD040","HD050","HD060","HD070","HD080","HD090","HD100","HD110","HD120","HD130","HD140","HD150","HD160","HD170","HD180","HD190","HD200","HD210","HD220","HD230","HD240","HD250","HD255","HD260","HD265","HX040","HX050","HX090","HX080","HX060","HX070","HX120","HX010"
"2009","SE",28490,"4","2009","50",69634,52404,0,0,,,,,,,,0,0,0,0,0,,3844,,0,0,0,,17230,"2","NA","2","NA","2","NA","1","1","2","1","1","1","1","1","6","NA","3","NA","2","2","2","2","1","1","4","2","1","NA","763.69","1279.85","1","NA","1","NA","1","2","NA","NA","88","4","2","4","3","1","1","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","1","1","1","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2009","SE",28496,"4","2009","NA",59115,46892,497,497,,,,,,,,497,0,0,0,0,,1312,,0,677,0,,11545,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","4","1560.03","3","NA","1","2","2","2","4","1","6","2","1","NA","750.06","292.97","1","NA","1","NA","1","NA","NA","1","180","4","4","NA","4","3","1","1","1","1","NA","1","NA","1","1","1","1","NA","1","1","NA","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2009","SE",28500,"3","2009","19",36500,32161,0,0,,,,,,,,0,2378,0,4756,2883,,0,,0,82,0,,4258,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","3","3120.06","3","NA","2","2","2","2","1","1","6","2","1","NA","874.76","919.48","1","NA","1","NA","1","2","NA","2","155","NA","3","4","2","1","1","NA","NA","1","1","1","NA","1","NA","NA","1","NA","NA","1","1","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2009","SE",28502,"2","2009","25",82857,72688,0,0,,,,,,,,0,0,0,0,0,,1947,,0,1871,0,,8297,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","6","NA","3","NA","2","2","2","2","1","1","NA","2","1","NA","980.01","1572.82","1","NA","1","NA","1","2","NA","2","180","NA","4","4","1","NA","1","NA","1","1","1","1","NA","NA","1","NA","1","1","1","1","NA","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2009","SE",28514,"4","2009","19",32221,8307,0,0,,,,,,,,0,0,0,0,0,,680,,0,1358,0,,22556,"2","NA","2","NA","2","NA","1","1","NA","1","1","1","1","1","1","1248.02","3","NA","2","2","2","NA","3","2","3","2","1","NA","NA","622.56","1","NA","1","NA","1","1","NA","NA","185","NA","1","NA","3","NA","1","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2009","SE",28518,"3","2009","20",48567,33886,0,0,,,,,,,,0,0,0,0,0,,2711,,0,0,0,,14680,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","6","2080.04","3","NA","2","2","2","2","1","1","6","2","1","NA","874.76","292.97","1","NA","1","NA","1","1","NA","2","NA","4","4","NA","NA","NA","1","NA","1","NA","NA","1","NA","1","NA","1","NA","1","NA","NA","1","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2009","SE",28544,"3","2009","53",42706,36466,0,0,,,,,,,,0,0,0,0,0,,1565,,0,663,0,,5577,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","3","4","NA","3","NA","2","2","2","2","4","1","6","2","1","NA","707.94","518.55","1","NA","1","NA","1","NA","NA","2","NA","4","3","4","4","1","NA","NA","NA","1","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2009","SE",28549,"4","2009","44",38530,21594,0,0,,,,,,,,0,0,0,0,0,,3044,,0,327,0,,16609,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","6","3120.06","3","3","2","2","2","2","1","1","6","2","1","NA","NA","494.11","1","NA","1","NA","1","2","NA","2","400","2","4","NA","2","NA","3","1","NA","NA","NA","NA","NA","1","1","NA","NA","1","NA","1","1","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2009","SE",28557,"4","2009","47",34777,27906,0,0,,,,,,,,0,0,0,0,0,,64,,0,664,0,,6206,"2","NA","2","NA","NA","NA","2","1","1","1","1","1","1","3","4","832.02","2","3","2","1","2","2","4","1","5","2","1","NA","526.15","768.16","1","NA","1","NA","1","2","NA","1","NA","NA","NA","NA","4","3","1","NA","1","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2009","SE",28560,"4","2009","41",55484,47406,0,0,,,,,,,,0,0,0,0,0,,10149,,0,473,0,,7604,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","6","NA","3","NA","2","2","2","2","1","1","6","2","1","NA","980.01","754.53","1","NA","1","NA","1","2","NA","2","180","4","4","NA","4","1","1","1","1","NA","NA","1","NA","NA","1","1","NA","NA","1","1","NA","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2009","SE",28584,"4","2009","16",48154,33744,4650,4650,,,,,,,,4650,0,0,0,0,,0,,0,446,0,,13964,"2","NA","1","NA","NA","NA","1","1","1","1","1","1","1","1","6","NA","3","3","2","2","2","2","1","1","6","2","1","NA","889.74","588.34","1","NA","1","NA","1","2","NA","2","180","4","4","NA","4","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2009","SE",28586,"2","2009","11",19010,16291,0,0,,,,,,,,0,0,0,0,0,,1071,,0,73,0,,2646,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","3","3","1144.02","NA","3","2","2","2","2","4","2","2","2","1","NA","NA","459.9","1","NA","1","NA","1","2","NA","2","52","4","NA","4","4","2","1","NA","NA","1","NA","NA","NA","NA","1","1","NA","1","1","NA","NA","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2009","SE",28594,"3","2009","28",37387,28135,0,0,,,,,,,,0,0,0,0,0,,109,,0,498,0,,8754,"2","NA","2","NA","2","NA","2","1","1","1","1","1","1","NA","4","1248.02","1","2","2","2","2","2","2","2","6","2","1","NA","NA","604.04","1","NA","1","NA","1","NA","NA","2","68","4","4","3","3","1","1","NA","1","NA","NA","1","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2009","SE",28618,"3","2009","18",15997,-6347,0,0,,,,,,,,0,0,0,0,0,,316,,0,0,0,,22344,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","6","NA","3","NA","1","2","2","2","1","1","6","2","1","NA","763.69","292.97","1","NA","1","NA","1","2","NA","2","250","4","4","NA","2","NA","3","1","1","1","1","1","NA","1","1","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2009","SE",28629,"4","2009","27",57371,38193,0,0,,,,,,,,0,0,0,0,0,,1664,,0,738,0,,18439,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","5","NA","1","2","2","2","2","2","1","1","6","2","1","NA","874.76","459.38","1","NA","1","NA","1","NA","NA","2","NA","3","NA","3","1","1","1","NA","1","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","1","1","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2009","SE",28641,"4","2009","12",57906,47419,0,0,,,,,,,,0,0,0,0,0,,8540,,0,581,0,,9907,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","5","1716.03","3","NA","1","2","2","2","1","1","6","2","1","NA","763.69","588.34","1","NA","1","NA","1","NA","NA","NA","180","4","NA","4","1","NA","1","1","NA","NA","NA","1","1","NA","NA","NA","NA","1","NA","NA","1","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2009","SE",28675,"4","2009","20",51669,36578,0,0,,,,,,,,0,0,0,0,0,,702,,0,98,0,,14993,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","6","780.01","3","NA","2","2","1","2","1","1","6","2","1","NA","874.76","768.26","1","NA","1","NA","1","2","NA","2","88","4","4","3","2","NA","1","NA","NA","NA","NA","NA","1","NA","NA","1","1","1","NA","1","1","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2009","SE",28700,"4","2009","20",69961,57369,0,0,,,,,,,,0,2543,0,0,0,,938,,0,75,0,,12517,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","NA","3120.06","2","NA","2","2","2","2","1","1","5","2","1","763.69","763.69","1181.88","1","NA","1","NA","1","2","NA","2","180","4","4","4","2","1","1","NA","1","1","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2009","SE",28702,"4","2009","13",46237,37092,0,0,,,,,,,,0,0,0,0,0,,689,,0,214,0,,8930,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","4","NA","3","NA","2","2","2","2","4","1","6","2","1","NA","889.74","1079.75","1","NA","1","NA","1","2","NA","2","180","4","1","NA","4","1","1","NA","1","NA","1","NA","NA","NA","NA","NA","1","NA","NA","NA","2","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2009","SE",28710,"4","2009","15",56702,48046,0,0,,,,,,,,0,0,0,0,0,,4366,,0,553,0,,8104,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","5","2080.04","3","3","1","2","2","2","1","1","NA","2","1","NA","980.01","631.92","1","NA","1","NA","1","1","NA","2","NA","4","4","4","3","1","1","NA","1","1","1","NA","1","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2009","SE",28712,"4","2009","45",30916,20828,0,0,,,,,,,,0,0,0,0,0,,771,,0,238,0,,9850,"NA","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","4","2080.04","3","NA","2","2","2","2","1","2","6","2","1","1456.03","874.76","588.34","1","NA","1","NA","1","2","7","2","180","4","4","NA","3","1","1","NA","NA","1","NA","NA","NA","1","NA","1","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2009","SE",28717,"1","2009","21",18531,18066,0,0,,,,,,,,0,0,0,0,0,,1431,,0,4,0,,461,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","4","NA","1","NA","2","2","2","2","1","1","6","2","1","NA","874.76","1572.82","1","NA","1","NA","1","2","NA","2","300","4","1","NA","3","3","3","1","NA","1","1","1","NA","NA","1","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2009","SE",28732,"3","2009","16",55471,49820,0,0,,,,,,,,0,0,0,0,0,,432,,0,274,0,,5377,"2","NA","2","NA","NA","NA","1","1","2","1","1","1","1","1","6","1664.03","3","NA","2","1","2","2","1","1","5","2","1","NA","581.06","604.46","1","NA","1","NA","1","2","NA","2","NA","3","NA","NA","1","1","1","NA","1","NA","NA","NA","1","NA","1","NA","1","NA","NA","NA","1","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2009","SE",28733,"4","2009","20",38200,14599,0,0,,,,,,,,0,0,0,0,0,,377,,0,0,0,,23601,"NA","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","4","2080.04","3","NA","2","2","2","2","4","2","6","2","1","NA","763.69","470.61","1","NA","1","NA","1","2","NA","2","130","4","2","4","3","NA","1","NA","1","NA","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2009","SE",28765,"3","2009","17",74559,10522,0,0,,,,,,,,0,0,0,0,0,,573,,0,2207,0,,61829,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","4","NA","2","NA","2","1","2","2","1","1","6","2","1","NA","874.76","631.5","1","NA","1","NA","1","2","NA","2","NA","4","4","NA","3","1","1","NA","NA","NA","1","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2009","SE",28790,"4","2009","15",49528,42633,0,0,,,,,,,,0,0,0,0,0,,1616,,0,0,0,,6895,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","4","NA","3","NA","2","2","2","2","1","1","6","2","1","NA","874.76","631.92","1","NA","1","NA","1","2","NA","2","300","4","4","NA","1","1","1","NA","1","NA","1","1","1","NA","1","1","1","NA","1","1","NA","NA","NA","NA","NA","NA","2",1.5,,,,,,
"2009","SE",28838,"4","2009","25",21365,9079,0,0,,,,,,,,0,0,0,0,0,,240,,0,1203,0,,11083,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","6","2600.05","3","NA","2","2","2","2","2","1","6","2","1","NA","NA","529.89","1","NA","1","NA","1","2","NA","1","NA","4","4","3","2","1","1","1","NA","1","NA","NA","1","NA","1","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3",2,,,,,,
"2009","SE",28845,"4","2009","35",42732,31937,0,0,,,,,,,,0,0,0,0,556,,1094,,0,448,0,,10348,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","6","4160.08","2","3","2","2","2","2","1","1","6","2","1","NA","NA","1079.75","1","NA","1","NA","1","2","7","2","180","2","NA","4","4","1","3","1","1","NA","NA","1","NA","NA","1","1","1","1","1","NA","1","NA","NA","NA","NA","NA","3",1.8,,,,,,
"2009","SE",28846,"1","2009","11",77445,38303,0,0,,,,,,,,0,0,0,0,0,,212,,0,0,0,,39141,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","5","2808.05","3","NA","2","2","2","1","1","1","6","2","1","NA","620.58","396.98","1","NA","1","NA","1","NA","NA","2","140","4","4","3","3","1","1","NA","NA","NA","NA","NA","1","NA","NA","3","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","3",2,,,,,,
"2009","SE",28848,"4","2009","19",47992,34327,0,0,,,,,,,,0,0,0,0,0,,0,,0,1479,0,,12186,"NA","NA","2","NA","NA","NA","1","1","1","1","1","3","1","1","4","3120.06","3","NA","2","2","2","1","4","1","6","2","1","NA","874.76","548.82","1","NA","1","NA","1","2","NA","2","250","4","4","4","3","1","1","NA","NA","1","NA","NA","NA","1","NA","NA","1","NA","NA","NA","1","NA","NA","NA","NA","NA","3",1.8,,,,,,
"2009","SE",28849,"4","2009","23",81004,79554,0,0,,,,,,,,0,1126,0,0,0,,9756,,1036,0,0,,1450,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","3","4","NA","3","NA","2","2","2","1","1","1","6","2","1","NA","707.94","1181.88","1","NA","1","NA","1","NA","NA","2","NA","4","4","4","2","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3",1.8,,,,,,
"2009","SE",28851,"2","2009","17",66144,50960,0,0,,,,,,,,0,4402,0,0,0,,1306,,15,685,2277,,12222,"2","NA","2","NA","2","NA","1","1","2","1","1","1","1","1","6","1872.04","3","3","2","2","2","2","1","1","5","2","1","NA","649.91","325.01","1","NA","1","NA","1","2","6","NA","NA","3","4","NA","3","1","1","1","1","1","1","NA","1","1","1","3","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","3",2,,,,,,
"2009","SE",28872,"2","2009","20",99787,80094,0,0,,,,,,,,0,0,0,0,0,,246,,0,752,0,,18942,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","4","NA","3","NA","2","2","2","1","1","1","5","2","1","NA","763.69","754.53","1","NA","1","NA","1","2","NA","2","250","4","4","4","3","1","1","NA","NA","1","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","3",1.8,,,,,,
"2009","SE",28890,"4","2009","26",37967,3009,0,0,,,,,,,,0,0,0,0,0,,4561,,0,0,0,,34958,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","6","1040.02","2","NA","1","1","1","2","1","1","6","2","1","NA","763.69","1181.88","1","NA","1","NA","1","NA","NA","2","160","NA","4","4","4","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3",2,,,,,,
"2009","SE",28907,"4","2009","15",16967,9256,0,0,,,,,,,,0,1163,0,0,0,,39,,23,0,0,,7710,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","4","NA","3","NA","2","2","2","2","1","3","5","2","1","1456.03","763.69","462.08","1","NA","1","NA","1","2","NA","2","134","4","4","3","NA","1","1","1","NA","NA","NA","NA","NA","1","NA","1","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","3",1.8,,,,,,
"2009","SE",28971,"4","2009","10",56306,41067,0,0,,,,,,,,0,0,0,0,0,,451,,0,0,0,,15239,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","4","NA","2","2","2","2","2","2","4","1","6","2","1","NA","874.76","616.94","1","NA","1","NA","1","2","NA","NA","61","4","NA","3","NA","1","1","NA","1","1","NA","1","1","NA","1","2","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","3",1.8,,,,,,
"2009","SE",28993,"3","2009","47",72440,60077,0,0,,,,,,,,0,16651,0,0,0,,192,,0,0,0,,12363,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","5","NA","2","NA","2","2","2","1","4","1","6","2","1","NA","750.06","689.12","1","NA","1","NA","1","2","NA","2","250","4","4","NA","2","NA","1","1","NA","1","NA","NA","1","NA","NA","NA","1","NA","1","NA","NA","NA","NA","NA","NA","NA","3",1.8,,,,,,
"2009","SE",28995,"3","2009","25",31007,26160,0,0,,,,,,,,0,0,0,0,0,,3856,,0,152,0,,4696,"NA","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","5","2808.05","2","NA","2","2","2","1","1","1","6","2","1","NA","763.69","1577.29","1","NA","1","NA","1","2","NA","2","150","2","2","4","3","1","1","1","NA","NA","NA","1","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","3",1.8,,,,,,
"2009","SE",29019,"2","2009","18",20159,16700,0,0,,,,,,,,0,0,0,0,0,,454,,0,234,0,,3224,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","4","NA","3","NA","2","2","2","2","1","1","6","2","1","NA","750.06","954.22","1","NA","1","NA","1","1","7","2","200","NA","4","NA","4","1","3","NA","NA","NA","1","NA","1","NA","NA","NA","1","NA","1","1","2","NA","NA","NA","NA","NA","3",1.8,,,,,,
"2009","SE",29022,"3","2009","20",39071,23951,0,0,,,,,,,,0,3039,0,0,0,,901,,11,404,0,,14717,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","4","NA","3","NA","2","2","2","2","1","1","5","2","1","NA","750.06","542.47","1","NA","1","NA","1","2","NA","NA","67","4","4","NA","1","2","NA","NA","NA","NA","1","1","3","1","1","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","3",1.6,,,,,,
"2009","SE",29026,"3","2009","15",48087,35436,0,0,,,,,,,,0,0,0,0,0,,1794,,0,2124,0,,10526,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","4","NA","2","NA","1","2","2","2","1","1","5","2","1","509.61","763.69","933.52","1","NA","1","NA","1","2","NA","NA","110","4","4","NA","3","NA","1","2","NA","NA","1","1","NA","1","NA","3","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","3",1.8,,,,,,
"2009","SE",29032,"3","2009","17",9720,8625,0,0,,,,,,,,0,6897,0,0,0,,305,,0,133,0,,962,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","6","NA","3","NA","2","2","2","2","1","1","5","2","1","NA","874.76","623.18","1","NA","1","NA","1","2","NA","1","150","NA","NA","3","2","3","1","1","NA","1","NA","NA","1","NA","NA","3","1","NA","NA","1","1","NA","NA","NA","NA","NA","3",1.8,,,,,,
"2009","SE",29043,"3","2009","12",60064,45425,0,0,,,,,,,,0,7213,2711,5329,0,,432,,0,2616,0,,12023,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","6","NA","2","NA","2","2","2","1","4","1","6","2","1","526.15","620.58","759.11","1","NA","1","NA","1","2","NA","2","200","4","3","4","3","1","1","1","1","NA","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3",1.8,,,,,,
"2009","SE",29083,"2","2009","31",53327,38652,0,0,,,,,,,,0,0,0,0,0,,47,,0,889,0,,13786,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","2","1","1560.03","3","NA","2","2","2","2","4","1","4","2","1","NA","889.74","428.49","1","NA","1","NA","1","1","NA","NA","300","NA","NA","4","3","NA","1","NA","1","1","NA","1","NA","NA","1","3","NA","1","NA","1","NA","NA","NA","NA","NA","NA","3",2,,,,,,
"2009","SE",29084,"4","2009","20",4407,-7369,0,0,,,,,,,,0,123,0,0,0,,691,,0,141,0,,11635,"NA","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","6","2080.04","2","NA","2","1","2","2","1","1","5","2","1","NA","750.06","460.21","1","NA","1","NA","1","NA","NA","2","250","4","3","3","3","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","1","NA","1","NA","NA","NA","NA","NA","NA","3",1.8,,,,,,
"2009","SE",29087,"4","2009","24",96199,68746,0,0,,,,,,,,0,155,0,0,0,,456,,0,758,0,,26694,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","4","NA","2","NA","1","2","1","2","4","1","5","2","1","NA","NA","701.81","1","NA","1","NA","1","2","NA","2","260","4","3","3","4","1","1","1","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3",2,,,,,,
"2009","SE",29103,"4","2009","13",18633,13212,0,0,,,,,,,,0,2490,0,0,0,,419,,0,177,0,,5243,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","4","2600.05","2","NA","2","2","2","1","4","1","6","2","1","NA","889.74","491.2","1","NA","1","NA","1","2","NA","2","150","NA","NA","4","3","3","1","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3",1.8,,,,,,
"2009","SE",29110,"4","2009","17",54071,32691,0,0,,,,,,,,0,0,0,0,0,,543,,0,501,0,,20879,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","5","NA","3","NA","2","2","2","1","1","1","6","2","1","NA","750.06","631.92","1","NA","1","NA","1","NA","NA","2","180","4","1","4","4","3","1","1","NA","NA","1","1","1","1","1","1","1","1","1","1","NA","NA","NA","NA","NA","NA","3",1.8,,,,,,
"2009","SE",29127,"4","2009","32",28313,11655,0,0,,,,,,,,0,674,0,0,0,,5840,,620,2014,0,,14645,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","4","NA","3","NA","1","2","2","1","1","1","6","2","1","NA","763.69","548.09","1","NA","1","NA","1","2","NA","2","180","4","4","3","2","1","3","NA","NA","NA","NA","NA","NA","NA","NA","1","1","NA","1","NA","2","NA","NA","NA","NA","NA","3",2,,,,,,
"2009","SE",29134,"3","2009","13",48026,37632,0,0,,,,,,,,0,4501,0,0,0,,374,,0,1645,0,,8749,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","6","NA","3","3","2","2","2","2","1","1","5","2","1","NA","874.76","631.92","1","NA","1","NA","1","2","NA","NA","180","4","4","4","2","1","1","NA","1","1","1","1","NA","1","1","NA","NA","NA","1","1","NA","NA","NA","NA","NA","NA","3",1.8,,,,,,
"2009","SE",29142,"1","2009","14",60870,45489,0,0,,,,,,,,0,366,0,0,0,,3169,,336,1370,0,,14011,"2","NA","2","NA","NA","NA","1","1","1","1","1","3","1","1","6","NA","3","NA","2","2","2","2","2","1","5","2","1","NA","980.01","588.34","1","NA","1","NA","1","2","NA","2","NA","4","4","NA","2","1","1","NA","NA","NA","NA","1","1","NA","1","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","3",1.8,,,,,,
"2009","SE",29146,"1","2009","14",65382,38201,0,0,,,,,,,,0,1621,0,0,0,,1837,,0,990,0,,26192,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","6","NA","3","NA","2","2","2","2","1","1","6","2","1","NA","980.01","494.11","1","NA","1","NA","1","2","NA","NA","NA","4","4","NA","NA","1","3","NA","NA","1","NA","NA","1","NA","1","NA","NA","NA","NA","1","1","NA","NA","NA","NA","NA","3",2,,,,,,
"2009","SE",29159,"3","2009","14",37861,36651,0,0,,,,,,,,0,0,0,0,0,,264,,0,22,0,,1188,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","6","4160.08","3","3","2","2","2","2","1","1","5","2","1","NA","750.06","1572.82","1","NA","1","NA","1","2","NA","1","250","2","4","4","3","1","3","NA","NA","NA","NA","NA","1","NA","1","NA","1","1","1","NA","NA","NA","NA","NA","NA","NA","3",1.8,,,,,,
"2009","SE",29162,"4","2009","19",104734,91062,0,0,,,,,,,,0,79,0,0,2008,,0,,0,0,0,,13672,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","6","832.02","3","NA","2","2","2","2","1","2","4","2","1","696.81","750.06","531.87","1","NA","1","NA","1","NA","NA","1","NA","NA","4","3","3","1","1","NA","1","NA","1","NA","1","1","1","3","NA","1","NA","NA","2","NA","NA","NA","NA","NA","3",2,,,,,,
"2009","SE",29204,"3","2009","14",6224,3084,0,0,,,,,,,,0,1743,0,0,0,,1072,,56,0,0,,3140,"NA","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","5","2600.05","3","NA","2","2","2","1","1","1","6","2","1","NA","719.28","1577.29","1","NA","1","NA","1","2","7","NA","92","2","4","3","4","NA","1","NA","3","1","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3",1.6,,,,,,
