"RB010","RB020","RB030","RB050","RB070","RB080","RB090","RB200","RB210","RB245","RB250","RB260","RX030","rl010","rl010_f","rl020","rl020_f","rl030","rl030_f","rl040","rl040_f","rl050","rl050_f","rl060","rl060_f","rl070","rl070_f","RX020","RX010"
"2004","SE",139453,787.521440823328,"4",2003,"2","1","3","4","13","1",13945,,,,,,,,,,,,,,,0,1
"2004","SE",139511,787.521440823328,"4",1959,"1","1","1","2","13","NA",13951,,,,,,,,,,,,,,,44,44
"2004","SE",139512,787.521440823328,"2",1963,"2","1","4","4","13","1",13951,,,,,,,,,,,,,,,40,41
"2004","SE",139513,787.521440823328,"2",2000,"2","1","3","2","13","1",13951,,,,,,,,,,,,,,,3,4
"2004","SE",139931,787.521440823328,"1",1971,"2","1","1","3","13","NA",13993,,,,,,,,,,,,,,,32,33
"2004","SE",139932,787.521440823328,"1",1998,"1","1","1","4","13","NA",13993,,,,,,,,,,,,,,,5,6
"2004","SE",139933,787.521440823328,"4",2000,"2","1","3","2","13","1",13993,,,,,,,,,,,,,,,3,4
"2004","SE",140081,787.521440823328,"1",1976,"1","1","1","3","13","NA",14008,,,,,,,,,,,,,,,27,28
"2004","SE",140082,787.521440823328,"1",1982,"2","1","1","4","13","3",14008,,,,,,,,,,,,,,,21,22
"2004","SE",140083,787.521440823328,"3",2003,"1","1","2","2","13","1",14008,,,,,,,,,,,,,,,0,1
"2004","SE",140431,787.521440823328,"4",1950,"2","1","3","2","13","NA",14043,,,,,,,,,,,,,,,53,54
"2004","SE",140432,787.521440823328,"2",1983,"1","1","4","2","13","NA",14043,,,,,,,,,,,,,,,20,20
"2004","SE",140433,787.521440823328,"4",1991,"1","1","1","2","NA","1",14043,,,,,,,,,,,,,,,12,13
"2004","SE",140511,787.521440823328,"4",1951,"2","1","3","2","13","NA",14051,,,,,,,,,,,,,,,52,52
"2004","SE",140512,787.521440823328,"2",1988,"1","1","1","2","13","1",14051,,,,,,,,,,,,,,,15,16
"2004","SE",140513,787.521440823328,"4",1991,"2","1","4","3","NA","1",14051,,,,,,,,,,,,,,,12,12
"2004","SE",140711,787.521440823328,"3",1980,"1","1","1","2","NA","NA",14071,,,,,,,,,,,,,,,23,24
"2004","SE",140712,787.521440823328,"1",1953,"1","1","3","4","13","1",14071,,,,,,,,,,,,,,,50,51
"2004","SE",140713,787.521440823328,"1",1959,"2","1","4","3","13","1",14071,,,,,,,,,,,,,,,44,45
"2004","SE",141321,787.521440823328,"3",1964,"2","1","1","3","13","1",14132,,,,,,,,,,,,,,,39,40
"2004","SE",141322,787.521440823328,"1",1989,"1","1","1","2","13","1",14132,,,,,,,,,,,,,,,14,15
"2004","SE",141323,787.521440823328,"3",1990,"1","1","4","2","13","1",14132,,,,,,,,,,,,,,,13,14
"2004","SE",141411,787.521440823328,"3",1983,"2","1","4","4","NA","1",14141,,,,,,,,,,,,,,,20,21
"2004","SE",141412,787.521440823328,"2",1942,"1","1","1","2","NA","NA",14141,,,,,,,,,,,,,,,61,62
"2004","SE",141413,787.521440823328,"3",1949,"2","1","4","2","13","1",14141,,,,,,,,,,,,,,,54,55
"2004","SE",141421,787.521440823328,"2",1980,"1","1","3","3","13","3",14142,,,,,,,,,,,,,,,23,24
"2004","SE",141422,787.521440823328,"4",1953,"1","1","4","2","13","1",14142,,,,,,,,,,,,,,,50,50
"2004","SE",141423,787.521440823328,"4",1959,"2","1","1","4","13","NA",14142,,,,,,,,,,,,,,,44,45
"2004","SE",141491,787.521440823328,"1",1970,"2","1","2","4","13","1",14149,,,,,,,,,,,,,,,33,34
"2004","SE",141492,787.521440823328,"1",1967,"1","1","4","2","13","3",14149,,,,,,,,,,,,,,,36,36
"2004","SE",141493,787.521440823328,"2",2003,"1","1","4","3","NA","NA",14149,,,,,,,,,,,,,,,0,0
"2004","SE",141621,787.521440823328,"3",1973,"2","1","4","4","13","1",14162,,,,,,,,,,,,,,,30,31
"2004","SE",141622,787.521440823328,"1",1999,"2","1","4","3","13","1",14162,,,,,,,,,,,,,,,4,4
"2004","SE",141623,787.521440823328,"1",1997,"1","1","4","3","13","3",14162,,,,,,,,,,,,,,,6,6
"2004","SE",141691,787.521440823328,"1",1974,"2","1","3","2","13","1",14169,,,,,,,,,,,,,,,29,30
"2004","SE",141692,787.521440823328,"2",1973,"1","1","1","2","NA","1",14169,,,,,,,,,,,,,,,30,31
"2004","SE",141693,787.521440823328,"2",2003,"1","1","1","3","13","3",14169,,,,,,,,,,,,,,,0,0
"2004","SE",141881,787.521440823328,"3",1953,"2","1","1","2","13","1",14188,,,,,,,,,,,,,,,50,51
"2004","SE",141882,787.521440823328,"1",1952,"1","1","1","2","13","NA",14188,,,,,,,,,,,,,,,51,52
"2004","SE",141883,787.521440823328,"2",1989,"1","1","1","2","13","1",14188,,,,,,,,,,,,,,,14,14
"2004","SE",142011,787.521440823328,"4",1956,"1","1","1","4","13","NA",14201,,,,,,,,,,,,,,,47,48
"2004","SE",142012,787.521440823328,"3",1963,"2","1","1","3","NA","1",14201,,,,,,,,,,,,,,,40,40
"2004","SE",142013,787.521440823328,"3",2000,"2","1","3","2","13","3",14201,,,,,,,,,,,,,,,3,4
"2004","SE",142201,787.521440823328,"2",1967,"1","1","4","2","13","NA",14220,,,,,,,,,,,,,,,36,36
"2004","SE",142202,787.521440823328,"1",1993,"2","1","4","3","13","1",14220,,,,,,,,,,,,,,,10,11
"2004","SE",142203,787.521440823328,"2",1991,"2","1","3","2","13","1",14220,,,,,,,,,,,,,,,12,13
"2004","SE",142221,787.521440823328,"1",1968,"1","1","3","2","13","3",14222,,,,,,,,,,,,,,,35,36
"2004","SE",142222,787.521440823328,"2",1972,"2","1","3","3","13","1",14222,,,,,,,,,,,,,,,31,31
"2004","SE",142223,787.521440823328,"2",2002,"1","1","1","2","13","1",14222,,,,,,,,,,,,,,,1,2
"2004","SE",142351,787.521440823328,"1",1978,"2","1","1","2","13","3",14235,,,,,,,,,,,,,,,25,26
"2004","SE",142352,787.521440823328,"1",1969,"1","1","3","3","13","1",14235,,,,,,,,,,,,,,,34,35
"2004","SE",142353,787.521440823328,"1",2002,"2","1","1","2","NA","1",14235,,,,,,,,,,,,,,,1,2
"2004","SE",142461,787.521440823328,"3",1970,"1","1","1","4","13","1",14246,,,,,,,,,,,,,,,33,34
"2004","SE",142462,787.521440823328,"3",1987,"1","1","1","4","13","1",14246,,,,,,,,,,,,,,,16,17
"2004","SE",142463,787.521440823328,"4",1992,"1","1","1","3","13","1",14246,,,,,,,,,,,,,,,11,11
"2004","SE",142701,787.521440823328,"1",1946,"1","1","1","2","13","1",14270,,,,,,,,,,,,,,,57,58
"2004","SE",142702,787.521440823328,"2",1941,"2","1","4","2","13","1",14270,,,,,,,,,,,,,,,62,62
"2004","SE",142703,787.521440823328,"1",1983,"2","1","4","3","13","NA",14270,,,,,,,,,,,,,,,20,21
"2004","SE",142921,787.521440823328,"2",1958,"2","1","1","3","NA","1",14292,,,,,,,,,,,,,,,45,46
"2004","SE",142922,787.521440823328,"1",1958,"1","1","3","3","13","1",14292,,,,,,,,,,,,,,,45,46
"2004","SE",142923,787.521440823328,"3",1994,"1","1","4","3","13","1",14292,,,,,,,,,,,,,,,9,9
"2004","SE",142951,787.521440823328,"2",1958,"2","1","1","3","13","3",14295,,,,,,,,,,,,,,,45,46
"2004","SE",142952,787.521440823328,"3",1952,"1","1","1","3","NA","1",14295,,,,,,,,,,,,,,,51,52
"2004","SE",142953,787.521440823328,"1",1987,"1","1","3","3","13","1",14295,,,,,,,,,,,,,,,16,17
"2004","SE",143021,787.521440823328,"2",1975,"1","1","4","3","13","1",14302,,,,,,,,,,,,,,,28,28
"2004","SE",143022,787.521440823328,"1",1977,"2","1","4","3","13","1",14302,,,,,,,,,,,,,,,26,27
"2004","SE",143023,787.521440823328,"3",2001,"2","1","1","3","13","1",14302,,,,,,,,,,,,,,,2,3
"2004","SE",143051,787.521440823328,"2",1985,"2","1","1","3","NA","NA",14305,,,,,,,,,,,,,,,18,18
"2004","SE",143052,787.521440823328,"1",1948,"1","1","4","3","13","1",14305,,,,,,,,,,,,,,,55,56
"2004","SE",143053,787.521440823328,"3",1946,"2","1","4","2","13","1",14305,,,,,,,,,,,,,,,57,57
"2004","SE",143241,787.521440823328,"4",1965,"2","1","1","2","13","1",14324,,,,,,,,,,,,,,,38,39
"2004","SE",143242,787.521440823328,"1",1993,"2","1","4","3","NA","NA",14324,,,,,,,,,,,,,,,10,10
"2004","SE",143243,787.521440823328,"3",1998,"2","1","4","3","13","1",14324,,,,,,,,,,,,,,,5,6
"2004","SE",143541,787.521440823328,"3",1963,"2","1","1","2","13","1",14354,,,,,,,,,,,,,,,40,40
"2004","SE",143542,787.521440823328,"1",1996,"2","1","3","4","13","NA",14354,,,,,,,,,,,,,,,7,8
"2004","SE",143543,787.521440823328,"2",1997,"2","1","3","2","13","3",14354,,,,,,,,,,,,,,,6,6
"2004","SE",143871,787.521440823328,"3",1964,"2","1","1","2","NA","3",14387,,,,,,,,,,,,,,,39,40
"2004","SE",143872,787.521440823328,"2",1963,"1","1","1","2","13","3",14387,,,,,,,,,,,,,,,40,40
"2004","SE",143873,787.521440823328,"4",1990,"1","1","1","4","13","1",14387,,,,,,,,,,,,,,,13,14
"2004","SE",143941,787.521440823328,"3",1967,"1","1","4","3","NA","1",14394,,,,,,,,,,,,,,,36,37
"2004","SE",143942,787.521440823328,"4",1993,"2","1","1","2","13","1",14394,,,,,,,,,,,,,,,10,10
"2004","SE",143943,787.521440823328,"2",1991,"2","1","4","2","13","1",14394,,,,,,,,,,,,,,,12,12
"2004","SE",143971,787.521440823328,"3",1986,"2","1","1","3","13","NA",14397,,,,,,,,,,,,,,,17,17
"2004","SE",143972,787.521440823328,"3",1947,"2","1","1","4","13","1",14397,,,,,,,,,,,,,,,56,56
"2004","SE",143973,787.521440823328,"2",1979,"2","1","4","3","NA","1",14397,,,,,,,,,,,,,,,24,25
"2004","SE",144321,787.521440823328,"3",1963,"2","1","1","3","NA","NA",14432,,,,,,,,,,,,,,,40,41
"2004","SE",144322,787.521440823328,"1",1961,"1","1","4","2","13","NA",14432,,,,,,,,,,,,,,,42,43
"2004","SE",144323,787.521440823328,"3",1992,"1","1","1","3","13","NA",14432,,,,,,,,,,,,,,,11,12
"2004","SE",144391,787.521440823328,"4",1970,"2","1","4","3","13","3",14439,,,,,,,,,,,,,,,33,34
"2004","SE",144392,787.521440823328,"1",1968,"1","1","1","2","13","3",14439,,,,,,,,,,,,,,,35,35
"2004","SE",144393,787.521440823328,"4",2002,"2","1","1","4","NA","1",14439,,,,,,,,,,,,,,,1,1
"2004","SE",144461,787.521440823328,"1",1969,"1","1","4","3","13","1",14446,,,,,,,,,,,,,,,34,35
"2004","SE",144462,787.521440823328,"1",1971,"2","1","1","2","13","1",14446,,,,,,,,,,,,,,,32,33
"2004","SE",144463,787.521440823328,"3",2002,"2","1","1","2","13","NA",14446,,,,,,,,,,,,,,,1,2
"2004","SE",144681,787.521440823328,"4",1983,"2","1","4","4","NA","1",14468,,,,,,,,,,,,,,,20,20
"2004","SE",144682,787.521440823328,"3",1942,"1","1","4","2","13","3",14468,,,,,,,,,,,,,,,61,62
"2004","SE",144683,787.521440823328,"3",1949,"2","1","1","2","13","1",14468,,,,,,,,,,,,,,,54,55
"2004","SE",144881,787.521440823328,"3",1964,"2","1","1","2","13","3",14488,,,,,,,,,,,,,,,39,40
"2004","SE",144882,787.521440823328,"1",1989,"1","1","4","2","13","1",14488,,,,,,,,,,,,,,,14,15
"2004","SE",144883,787.521440823328,"3",1990,"1","1","1","2","13","1",14488,,,,,,,,,,,,,,,13,13
"2004","SE",145021,787.521440823328,"4",1955,"1","1","1","2","13","1",14502,,,,,,,,,,,,,,,48,49
"2004","SE",145022,787.521440823328,"1",1955,"2","1","3","4","13","1",14502,,,,,,,,,,,,,,,48,48
"2004","SE",145023,787.521440823328,"2",1987,"2","1","4","2","13","1",14502,,,,,,,,,,,,,,,16,17
"2004","SE",145411,787.521440823328,"3",1976,"1","1","4","3","13","1",14541,,,,,,,,,,,,,,,27,28
"2004","SE",145412,787.521440823328,"1",1973,"2","1","1","3","NA","1",14541,,,,,,,,,,,,,,,30,31
"2004","SE",145413,787.521440823328,"4",1999,"2","1","4","4","13","3",14541,,,,,,,,,,,,,,,4,5
"2004","SE",145421,787.521440823328,"3",1958,"2","1","4","3","NA","1",14542,,,,,,,,,,,,,,,45,46
"2004","SE",145422,787.521440823328,"3",1952,"1","1","3","3","13","1",14542,,,,,,,,,,,,,,,51,52
"2004","SE",145423,787.521440823328,"1",1987,"1","1","1","2","NA","5",14542,,,,,,,,,,,,,,,16,16
"2004","SE",145501,787.521440823328,"2",1957,"2","1","1","4","NA","3",14550,,,,,,,,,,,,,,,46,46
"2004","SE",145502,787.521440823328,"2",1987,"2","1","3","2","13","1",14550,,,,,,,,,,,,,,,16,17
"2004","SE",145503,787.521440823328,"1",1999,"2","1","3","4","13","1",14550,,,,,,,,,,,,,,,4,5
"2004","SE",145651,787.521440823328,"4",1978,"1","1","4","2","13","1",14565,,,,,,,,,,,,,,,25,26
"2004","SE",145652,787.521440823328,"3",1979,"2","1","3","2","NA","3",14565,,,,,,,,,,,,,,,24,25
"2004","SE",145653,787.521440823328,"4",2003,"2","1","1","2","13","NA",14565,,,,,,,,,,,,,,,0,1
"2004","SE",145891,787.521440823328,"1",1970,"2","1","4","2","13","1",14589,,,,,,,,,,,,,,,33,34
"2004","SE",145892,787.521440823328,"1",1968,"1","1","1","3","13","1",14589,,,,,,,,,,,,,,,35,36
"2004","SE",145893,787.521440823328,"2",2002,"2","1","4","2","NA","1",14589,,,,,,,,,,,,,,,1,2
"2004","SE",145981,787.521440823328,"1",1959,"2","1","3","3","13","1",14598,,,,,,,,,,,,,,,44,45
"2004","SE",145982,787.521440823328,"2",1956,"1","1","1","3","13","NA",14598,,,,,,,,,,,,,,,47,48
"2004","SE",145983,787.521440823328,"2",1992,"2","1","4","3","13","1",14598,,,,,,,,,,,,,,,11,12
"2004","SE",146041,787.521440823328,"2",1960,"2","1","3","2","13","1",14604,,,,,,,,,,,,,,,43,43
"2004","SE",146042,787.521440823328,"2",1959,"1","1","1","2","NA","1",14604,,,,,,,,,,,,,,,44,45
"2004","SE",146043,787.521440823328,"1",1989,"2","1","1","2","13","1",14604,,,,,,,,,,,,,,,14,15
"2004","SE",146051,787.521440823328,"2",1960,"1","1","1","2","13","3",14605,,,,,,,,,,,,,,,43,43
"2004","SE",146052,787.521440823328,"4",1964,"2","1","4","2","NA","1",14605,,,,,,,,,,,,,,,39,40
"2004","SE",146053,787.521440823328,"4",2002,"2","1","1","2","13","1",14605,,,,,,,,,,,,,,,1,1
"2004","SE",146251,787.521440823328,"1",1951,"2","1","3","4","13","1",14625,,,,,,,,,,,,,,,52,53
"2004","SE",146252,787.521440823328,"3",1983,"1","1","4","4","13","3",14625,,,,,,,,,,,,,,,20,21
"2004","SE",146253,787.521440823328,"1",1986,"2","1","1","3","13","3",14625,,,,,,,,,,,,,,,17,18
"2004","SE",146521,787.521440823328,"4",1985,"1","1","1","2","13","3",14652,,,,,,,,,,,,,,,18,19
"2004","SE",146522,787.521440823328,"3",1954,"1","1","3","3","13","1",14652,,,,,,,,,,,,,,,49,50
"2004","SE",146523,787.521440823328,"1",1985,"1","1","4","2","13","NA",14652,,,,,,,,,,,,,,,18,18
"2004","SE",146621,787.521440823328,"2",1972,"2","1","4","2","13","1",14662,,,,,,,,,,,,,,,31,31
"2004","SE",146622,787.521440823328,"2",1969,"1","1","1","2","NA","NA",14662,,,,,,,,,,,,,,,34,34
"2004","SE",146623,787.521440823328,"1",2001,"1","1","1","2","13","1",14662,,,,,,,,,,,,,,,2,3
"2004","SE",146761,787.521440823328,"2",1964,"2","1","1","2","13","1",14676,,,,,,,,,,,,,,,39,40
"2004","SE",146762,787.521440823328,"3",1969,"1","1","4","3","13","1",14676,,,,,,,,,,,,,,,34,34
"2004","SE",146763,787.521440823328,"4",2000,"1","1","1","2","13","NA",14676,,,,,,,,,,,,,,,3,4
"2004","SE",146781,787.521440823328,"4",1965,"2","1","4","4","NA","1",14678,,,,,,,,,,,,,,,38,39
"2004","SE",146782,787.521440823328,"2",1993,"2","1","3","2","13","1",14678,,,,,,,,,,,,,,,10,10
"2004","SE",146783,787.521440823328,"4",1998,"2","1","2","4","13","1",14678,,,,,,,,,,,,,,,5,5
"2004","SE",146791,787.521440823328,"2",1952,"2","1","1","2","13","1",14679,,,,,,,,,,,,,,,51,51
"2004","SE",146792,787.521440823328,"3",1949,"1","1","1","2","13","1",14679,,,,,,,,,,,,,,,54,55
"2004","SE",146793,787.521440823328,"2",1986,"2","1","1","2","13","3",14679,,,,,,,,,,,,,,,17,18
"2004","SE",146821,787.521440823328,"2",1950,"2","1","3","2","NA","1",14682,,,,,,,,,,,,,,,53,54
"2004","SE",146822,787.521440823328,"1",1929,"1","1","1","2","NA","1",14682,,,,,,,,,,,,,,,74,75
"2004","SE",146823,787.521440823328,"1",1988,"1","1","4","2","13","1",14682,,,,,,,,,,,,,,,15,16
"2004","SE",147011,787.521440823328,"4",1986,"2","1","4","2","NA","3",14701,,,,,,,,,,,,,,,17,17
"2004","SE",147012,787.521440823328,"3",1958,"2","1","4","2","NA","NA",14701,,,,,,,,,,,,,,,45,46
"2004","SE",147013,787.521440823328,"1",1988,"2","1","3","2","13","3",14701,,,,,,,,,,,,,,,15,16
"2004","SE",147281,787.521440823328,"1",1963,"2","1","3","3","13","1",14728,,,,,,,,,,,,,,,40,41
"2004","SE",147282,787.521440823328,"2",1985,"2","1","1","3","13","3",14728,,,,,,,,,,,,,,,18,18
"2004","SE",147283,787.521440823328,"2",1989,"2","1","1","2","NA","3",14728,,,,,,,,,,,,,,,14,15
"2004","SE",147551,787.521440823328,"1",1969,"2","1","1","4","NA","NA",14755,,,,,,,,,,,,,,,34,35
"2004","SE",147552,787.521440823328,"1",1960,"1","1","3","3","13","1",14755,,,,,,,,,,,,,,,43,44
"2004","SE",147553,787.521440823328,"4",1993,"1","1","1","4","13","NA",14755,,,,,,,,,,,,,,,10,11
"2004","SE",147581,787.521440823328,"1",1968,"1","1","4","4","13","1",14758,,,,,,,,,,,,,,,35,36
"2004","SE",147582,787.521440823328,"2",1972,"2","1","4","2","13","1",14758,,,,,,,,,,,,,,,31,32
"2004","SE",147583,787.521440823328,"4",2002,"1","1","1","3","13","1",14758,,,,,,,,,,,,,,,1,1
"2004","SE",148091,787.521440823328,"3",1944,"1","1","4","3","13","NA",14809,,,,,,,,,,,,,,,59,59
"2004","SE",148092,787.521440823328,"4",1945,"2","1","4","3","NA","NA",14809,,,,,,,,,,,,,,,58,59
"2004","SE",148093,787.521440823328,"3",1980,"1","1","3","2","13","1",14809,,,,,,,,,,,,,,,23,24
"2004","SE",148351,787.521440823328,"3",1986,"2","1","1","4","13","1",14835,,,,,,,,,,,,,,,17,18
"2004","SE",148352,787.521440823328,"3",1959,"2","1","1","3","NA","3",14835,,,,,,,,,,,,,,,44,44
"2004","SE",148353,787.521440823328,"4",1990,"1","1","1","3","13","3",14835,,,,,,,,,,,,,,,13,14
"2004","SE",148481,787.521440823328,"3",1948,"1","1","4","3","13","1",14848,,,,,,,,,,,,,,,55,56
"2004","SE",148482,787.521440823328,"3",1948,"2","1","4","2","13","1",14848,,,,,,,,,,,,,,,55,56
"2004","SE",148483,787.521440823328,"4",1984,"2","1","1","3","NA","1",14848,,,,,,,,,,,,,,,19,20
"2004","SE",148761,787.521440823328,"3",1967,"1","1","4","3","NA","1",14876,,,,,,,,,,,,,,,36,36
"2004","SE",148762,787.521440823328,"3",1993,"2","1","1","3","13","1",14876,,,,,,,,,,,,,,,10,11
"2004","SE",148763,787.521440823328,"1",1991,"2","1","3","2","13","1",14876,,,,,,,,,,,,,,,12,12
"2004","SE",148861,787.521440823328,"2",1960,"2","1","4","2","13","3",14886,,,,,,,,,,,,,,,43,44
"2004","SE",148862,787.521440823328,"3",1992,"1","1","3","2","13","1",14886,,,,,,,,,,,,,,,11,12
"2004","SE",148863,787.521440823328,"2",1994,"2","1","1","2","13","NA",14886,,,,,,,,,,,,,,,9,9
"2004","SE",148991,787.521440823328,"1",1962,"2","1","1","2","13","1",14899,,,,,,,,,,,,,,,41,42
"2004","SE",148992,787.521440823328,"4",1956,"1","1","4","2","NA","1",14899,,,,,,,,,,,,,,,47,48
"2004","SE",148993,787.521440823328,"3",1986,"2","1","1","2","13","3",14899,,,,,,,,,,,,,,,17,17
"2004","SE",149041,787.521440823328,"2",1971,"1","1","1","3","13","5",14904,,,,,,,,,,,,,,,32,33
"2004","SE",149042,787.521440823328,"3",1966,"2","1","1","3","13","1",14904,,,,,,,,,,,,,,,37,37
"2004","SE",149043,787.521440823328,"1",2001,"1","1","4","3","13","NA",14904,,,,,,,,,,,,,,,2,2
"2004","SE",149141,787.521440823328,"3",1970,"2","1","1","4","13","3",14914,,,,,,,,,,,,,,,33,34
"2004","SE",149142,787.521440823328,"1",1968,"1","1","1","2","13","1",14914,,,,,,,,,,,,,,,35,36
"2004","SE",149143,787.521440823328,"4",2002,"2","1","3","2","NA","1",14914,,,,,,,,,,,,,,,1,2
"2004","SE",149381,787.521440823328,"1",1972,"2","1","4","2","13","3",14938,,,,,,,,,,,,,,,31,32
"2004","SE",149382,787.521440823328,"4",1953,"1","1","3","3","NA","1",14938,,,,,,,,,,,,,,,50,51
"2004","SE",149383,787.521440823328,"1",1999,"1","1","1","3","13","1",14938,,,,,,,,,,,,,,,4,5
"2004","SE",149421,787.521440823328,"3",1947,"1","1","3","4","13","NA",14942,,,,,,,,,,,,,,,56,56
"2004","SE",149422,787.521440823328,"4",1955,"2","1","1","4","13","NA",14942,,,,,,,,,,,,,,,48,48
"2004","SE",149423,787.521440823328,"3",1989,"2","1","3","2","13","3",14942,,,,,,,,,,,,,,,14,14
"2004","SE",149441,787.521440823328,"3",1957,"1","1","1","3","13","NA",14944,,,,,,,,,,,,,,,46,47
"2004","SE",149442,787.521440823328,"1",1960,"2","1","4","4","13","1",14944,,,,,,,,,,,,,,,43,43
"2004","SE",149443,787.521440823328,"1",2000,"1","1","1","2","13","1",14944,,,,,,,,,,,,,,,3,4
"2004","SE",149591,787.521440823328,"1",1982,"2","1","4","2","13","3",14959,,,,,,,,,,,,,,,21,22
"2004","SE",149592,787.521440823328,"1",1943,"1","1","4","4","13","1",14959,,,,,,,,,,,,,,,60,60
"2004","SE",149593,787.521440823328,"1",1946,"2","1","NA","3","13","1",14959,,,,,,,,,,,,,,,57,58
"2004","SE",149721,787.521440823328,"2",1971,"1","1","1","4","13","1",14972,,,,,,,,,,,,,,,32,32
"2004","SE",149722,787.521440823328,"3",1966,"2","1","1","3","13","NA",14972,,,,,,,,,,,,,,,37,38
"2004","SE",149723,787.521440823328,"2",2001,"1","1","1","4","13","1",14972,,,,,,,,,,,,,,,2,3
"2004","SE",149981,787.521440823328,"4",1948,"1","1","1","2","13","5",14998,,,,,,,,,,,,,,,55,56
"2004","SE",149982,787.521440823328,"1",1948,"2","1","4","3","13","1",14998,,,,,,,,,,,,,,,55,56
"2004","SE",149983,787.521440823328,"2",1984,"2","1","1","3","13","NA",14998,,,,,,,,,,,,,,,19,19
"2004","SE",150081,787.521440823328,"3",1970,"1","1","1","2","13","3",15008,,,,,,,,,,,,,,,33,33
"2004","SE",150082,787.521440823328,"2",1968,"2","1","4","2","13","1",15008,,,,,,,,,,,,,,,35,36
"2004","SE",150083,787.521440823328,"4",2001,"2","1","3","2","13","NA",15008,,,,,,,,,,,,,,,2,3
"2004","SE",150151,787.521440823328,"1",1960,"2","1","3","3","13","3",15015,,,,,,,,,,,,,,,43,44
"2004","SE",150152,787.521440823328,"2",1945,"1","1","4","2","NA","1",15015,,,,,,,,,,,,,,,58,58
"2004","SE",150153,787.521440823328,"2",1989,"2","1","1","4","13","1",15015,,,,,,,,,,,,,,,14,15
"2004","SE",150171,787.521440823328,"1",1944,"1","1","4","4","13","1",15017,,,,,,,,,,,,,,,59,60
"2004","SE",150172,787.521440823328,"2",1944,"2","1","1","2","13","3",15017,,,,,,,,,,,,,,,59,60
"2004","SE",150173,787.521440823328,"1",1978,"1","1","4","2","13","NA",15017,,,,,,,,,,,,,,,25,26
"2004","SE",150221,787.521440823328,"1",1972,"1","1","4","3","NA","1",15022,,,,,,,,,,,,,,,31,32
"2004","SE",150222,787.521440823328,"1",1982,"2","1","4","3","13","1",15022,,,,,,,,,,,,,,,21,21
"2004","SE",150223,787.521440823328,"2",2003,"2","1","4","2","13","NA",15022,,,,,,,,,,,,,,,0,1
"2004","SE",150311,787.521440823328,"3",1982,"1","1","4","3","13","1",15031,,,,,,,,,,,,,,,21,22
"2004","SE",150312,787.521440823328,"1",1952,"2","1","1","3","13","NA",15031,,,,,,,,,,,,,,,51,52
"2004","SE",150313,787.521440823328,"3",1979,"1","1","4","4","13","1",15031,,,,,,,,,,,,,,,24,25
"2004","SE",150521,787.521440823328,"1",1967,"2","1","1","4","13","1",15052,,,,,,,,,,,,,,,36,37
"2004","SE",150522,787.521440823328,"3",1970,"1","1","1","2","13","3",15052,,,,,,,,,,,,,,,33,33
"2004","SE",150523,787.521440823328,"1",2001,"2","1","3","2","13","NA",15052,,,,,,,,,,,,,,,2,2
"2004","SE",150621,787.521440823328,"1",1968,"1","1","1","2","13","1",15062,,,,,,,,,,,,,,,35,36
"2004","SE",150622,787.521440823328,"4",1967,"2","1","1","2","13","1",15062,,,,,,,,,,,,,,,36,37
"2004","SE",150623,787.521440823328,"2",2003,"2","1","1","2","13","1",15062,,,,,,,,,,,,,,,0,1
"2004","SE",151011,787.521440823328,"4",1971,"2","1","1","3","13","1",15101,,,,,,,,,,,,,,,32,32
