"HB010","HB020","HB030","HB050","HB060","HB100","HY010","HY020","HY022","HY023","HY025","HY030N","HY081N","HY100N","HY131N","HY145N","HY170N","HY030G","HY040G","HY050G","HY060G","HY070G","HY080G","HY081G","HY090G","HY100G","HY110G","HY120G","HY130G","HY131G","HY140G","HY170G","HS010","HS011","HS020","HS021","HS030","HS031","HS040","HS050","HS060","HS070","HS080","HS090","HS100","HS110","HS120","HS130","HS140","HS150","HS160","HS170","HS180","HS190","HH010","HH020","HH021","HH030","HH040","HH050","HH060","HH061","HH070","HH071","HH080","HH081","HH090","HH091","HA010","HA020","HA030","HA040","HA050","HA060","HA070","HX040","HX050","HX090","HX080","HX060","HX070","HX120","HX010","R_HA030","R_HA040","R_HA050","R_HA060","R_HA070"
"2010","SE",19225,"3","2010","29",21530,14900,0,0,,,,,,,,,0,2209,0,0,0,,0,,0,0,0,,6630,,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","6","470.85","3","NA","2","2","2","2","1","NA","3","6","2","1","NA","637.34","756.75","NA","1","NA","1","NA","2","1","NA","NA","NA","NA","NA","1",1,,,,,,,,,,,
"2010","SE",19238,"4","2010","35",32588,25679,0,0,,,,,,,,,0,0,0,0,0,,1438,,0,0,0,,6909,,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","5","3295.95","2","NA","2","1","2","1","4","NA","2","6","2","1","NA","626.04","711.45","NA","1","NA","1","NA","1","1","NA","NA","NA","NA","NA","1",1,,,,,,,,,,,
"2010","SE",19246,"4","2010","23",22561,19991,0,0,,,,,,,,,0,0,8063,1417,0,,0,,0,0,0,,2570,,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","5","941.7","3","1","2","2","1","2","1","NA","3","3","2","1","NA","637.34","428.57","NA","1","NA","1","NA","NA","1","NA","929702","NA","NA","NA","1",1,,,,,,,,,,,
"2010","SE",19258,"4","2010","8",14555,12435,0,0,,,,,,,,,0,0,0,0,0,,25,,0,83,0,,2038,,"2","NA","2","NA","2","NA","2","1","1","1","1","1","1","3","6","NA","NA","3","2","2","2","2","1","NA","2","3","2","1","470.85","637.34","414.44","NA","1","NA","1","NA","NA","NA","122001","NA","NA","NA","NA","1",1,,,,,,,,,,,
"2010","SE",19261,"3","2010","30",22573,14235,0,0,,,,,,,,,0,0,0,8635,0,,40,,0,326,0,,8012,,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","6","NA","3","NA","2","2","2","2","1","NA","3","6","2","1","NA","730.1","640.36","NA","1","NA","1","NA","NA","NA","558002","617802","NA","NA","NA","1",1,,,,,,,,,,,
"2010","SE",19263,"1","2010","44",6287,2129,0,0,,,,,,,,,0,0,0,0,0,,372,,0,1256,316,,2586,,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","3","NA","NA","2","NA","2","2","2","2","1","NA","2","4","2","1","NA","391.46","470.94","NA","1","NA","1","NA","2","1","NA","NA","NA","NA","NA","1",1,,,,,,,,,,,
"2010","SE",19285,"1","2010","16",28039,17211,0,0,,,,,,,,,0,0,0,0,0,,1478,,0,161,0,,10667,,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","3","2825.1","2","NA","2","2","2","1","1","NA","2","6","2","1","NA","626.04","216.69","NA","1","NA","1","NA","1","1","757101","667602","NA","NA","NA","1",1,,,,,,,,,,,
"2010","SE",19289,"4","2010","8",33773,29285,0,0,,,,,,,,,0,0,0,1509,0,,482,,0,0,0,,4488,,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","1","2354.25","3","3","2","2","1","2","4","NA","2","6","2","1","550.89","NA","500.51","NA","1","NA","1","NA","1","1","31601","NA","NA","NA","NA","1",1,,,,,,,,,,,
"2010","SE",19298,"3","2010","16",18270,15313,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,2957,,"2","NA","2","NA","2","NA","2","1","1","1","1","3","1","1","5","1600.89","3","NA","2","2","2","2","3","NA","2","4","2","1","NA","517.93","514.54","NA","1","NA","1","NA","1","1","319901","NA","NA","NA","NA","1",1,,,,,,,,,,,
"2010","SE",19310,"3","2010","13",10446,7468,0,0,,,,,,,,,0,0,0,2023,0,,0,,0,0,0,,2977,,"2","NA","2","NA","2","NA","1","2","1","1","1","1","1","1","1","NA","3","NA","2","2","2","2","4","NA","3","2","2","1","NA","439.11","377.06","NA","1","NA","1","NA","NA","NA","127901","NA","NA","NA","NA","1",1,,,,,,,,,,,
"2010","SE",19338,"4","2010","14",60700,52235,0,0,,,,,,,,,0,0,0,0,0,,2094,,0,2141,0,,6324,,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","4","2354.25","3","3","2","2","2","2","1","NA","3","6","2","1","NA","626.04","1032.67","NA","1","NA","1","NA","1","1","NA","556401","NA","NA","NA","1",1,,,,,,,,,,,
"2010","SE",19342,"1","2010","10",6622,-3729,0,0,,,,,,,,,0,0,0,0,0,,269,,0,3594,0,,6757,,"2","NA","2","NA","NA","NA","1","1","1","1","3","1","1","3","6","753.36","3","3","2","1","2","2","1","NA","2","4","2","2","NA","NA","312.36","NA","1","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,,,,,,
"2010","SE",19350,"3","2010","57",40389,30312,0,0,,,,,,,,,0,0,0,0,0,,8,,0,0,0,,10077,,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","6","NA","1","1","2","2","2","2","1","NA","3","3","1","1","NA","NA","470.94","NA","1","NA","1","NA","1","1","638802","NA","NA","NA","NA","1",1,,,,,,,,,,,
"2010","SE",19360,"3","2010","12",18273,4575,0,0,,,,,,,,,0,0,0,0,0,,3675,,0,0,0,,13698,,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","6","2354.25","2","NA","1","2","2","2","1","NA","2","6","2","1","NA","626.04","456.44","NA","1","NA","1","NA","1","NA","NA","NA","NA","NA","NA","1",1,,,,,,,,,,,
"2010","SE",19378,"4","2010","9",43206,37727,0,0,,,,,,,,,0,0,0,3181,0,,0,,0,0,0,,5479,,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","4","NA","NA","NA","2","2","2","2","1","NA","2","3","2","1","470.85","626.04","356.62","NA","1","NA","1","NA","1","NA","508001","NA","NA","NA","NA","1",1,,,,,,,,,,,
"2010","SE",19388,"3","2010","30",24874,20962,0,0,,,,,,,,,0,0,0,0,0,,291,,0,1329,0,,2583,,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","2","5","1412.55","3","NA","2","2","2","2","1","NA","2","4","2","1","436.95","NA","550.89","NA","1","NA","1","NA","NA","NA","898101","NA","NA","NA","NA","1",1,,,,,,,,,,,
"2010","SE",19396,"2","2010","19",78290,72805,0,0,,,,,,,,,0,0,0,0,0,,134,,0,0,0,,5485,,"NA","NA","2","NA","NA","NA","1","1","1","1","3","1","1","1","4","NA","3","2","2","2","2","2","4","NA","3","6","2","1","NA","517.93","768.71","NA","1","NA","1","NA","2","1","356602","898102","NA","NA","NA","1",1,,,,,,,,,,,
"2010","SE",19428,"4","2010","28",4504,-1707,0,0,,,,,,,,,0,0,0,0,0,,140,,0,0,0,,6211,,"2","NA","2","NA","2","NA","1","1","1","1","1","3","1","3","5","1130.04","3","2","1","2","2","2","4","NA","2","4","2","1","NA","542.42","505.22","NA","1","NA","1","NA","2","NA","757501","899701","NA","NA","NA","1",1,,,,,,,,,,,
"2010","SE",19440,"4","2010","8",13610,8841,0,0,,,,,,,,,0,0,0,0,0,,445,,0,0,0,,4768,,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","6","847.53","3","3","2","2","2","2","1","NA","3","3","2","1","659.19","NA","414.44","NA","1","NA","1","NA","2","NA","931802","NA","NA","NA","NA","1",1,,,,,,,,,,,
"2010","SE",19461,"4","2010","NA",31681,25780,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,5902,,"2","NA","2","NA","NA","NA","2","1","2","1","1","1","1","1","4","2825.1","2","NA","2","2","2","2","3","NA","3","2","2","1","NA","637.34","474.9","NA","1","NA","1","NA","1","1","120102","NA","NA","NA","NA","1",1,,,,,,,,,,,
"2010","SE",19463,"1","2010","16",6654,-234,0,0,,,,,,,,,0,0,0,0,0,,791,,0,2392,0,,4497,,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","NA","2636.76","3","2","2","2","2","2","4","NA","2","6","2","1","NA","NA","431.77","NA","1","NA","1","NA","1","NA","NA","31602","NA","NA","NA","1",1,,,,,,,,,,,
"2010","SE",19507,"3","2010","12",1132,940,0,0,,,,,,,,,0,0,0,0,0,,363,,0,0,0,,192,,"2","NA","2","NA","NA","NA","1","1","1","1","1","3","1","2","4","2071.74","2","3","2","2","2","2","4","NA","3","3","2","1","282.51","637.34","301.44","NA","1","NA","1","NA","2","1","NA","NA","NA","NA","NA","1",1,,,,,,,,,,,
"2010","SE",19508,"3","2010","39",3355,2958,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,397,,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","4","1130.04","2","NA","2","2","2","2","1","NA","2","4","2","1","NA","542.42","753.45","NA","1","NA","1","NA","1","NA","NA","NA","NA","NA","NA","1",1,,,,,,,,,,,
"2010","SE",19530,"4","2010","29",16794,6195,0,0,,,,,,,,,0,0,0,0,0,,28,,0,0,0,,10599,,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","4","941.7","3","3","2","2","1","2","4","NA","2","5","2","1","696.86","288.73","530.37","NA","1","NA","1","NA","1","1","NA","NA","NA","NA","NA","1",1,,,,,,,,,,,
"2010","SE",19574,"4","2010","37",14503,10320,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,4183,,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","4","565.02","1","2","2","2","1","2","1","NA","2","2","2","1","339.01","637.34","405.02","NA","1","NA","1","NA","NA","NA","343702","NA","NA","NA","NA","1",1,,,,,,,,,,,
"2010","SE",19579,"1","2010","8",16429,11486,0,0,,,,,,,,,0,0,0,0,0,,1851,,0,655,0,,4288,,"2","NA","2","NA","NA","NA","1","1","2","1","1","1","1","1","4","565.02","1","NA","2","2","2","2","1","NA","1","3","2","1","NA","742.53","340.05","NA","1","NA","1","NA","NA","NA","NA","271602","NA","NA","NA","1",1,,,,,,,,,,,
"2010","SE",19582,"4","2010","15",5035,-217,0,0,,,,,,,,,0,0,0,0,0,,388,,0,0,0,,5252,,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","3","4","NA","3","NA","2","2","2","1","2","NA","2","2","2","1","NA","NA","447.5","NA","1","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,,,,,,
"2010","SE",19584,"4","2010","20",8066,7942,0,0,,,,,,,,,0,0,0,0,0,,3,,0,0,0,,124,,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","4","NA","3","NA","1","2","2","2","4","NA","2","2","2","1","433.56","NA","334.02","NA","1","NA","1","NA","NA","1","NA","NA","NA","NA","NA","1",1,,,,,,,,,,,
"2010","SE",19585,"1","2010","12",7868,7666,0,0,,,,,,,,,0,0,0,0,0,,0,,0,40,0,,163,,"2","NA","2","NA","NA","NA","1","1","2","1","1","1","1","1","NA","NA","1","3","2","2","2","2","4","NA","3","3","2","1","NA","590.82","585.83","NA","1","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,,,,,,
"2010","SE",19598,"3","2010","37",24315,20098,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,4218,,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","2","4","1506.72","2","3","2","2","2","2","2","NA","2","6","2","1","NA","517.93","284.77","NA","1","NA","1","NA","1","1","1025901","405902","NA","NA","NA","1",1,,,,,,,,,,,
"2010","SE",19612,"4","2010","20",19696,16458,0,0,,,,,,,,,0,0,0,0,0,,1856,,0,0,0,,3238,,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","3","4","753.36","3","NA","2","2","2","NA","4","NA","2","5","2","1","NA","325.73","235.52","NA","1","NA","1","NA","NA","NA","733401","NA","NA","NA","NA","1",1,,,,,,,,,,,
"2010","SE",19622,"4","2010","65",39646,34481,0,0,,,,,,,,,0,0,0,0,0,,382,,0,0,0,,5165,,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","NA","2354.25","3","NA","2","2","1","2","1","NA","2","6","2","1","NA","626.04","283.07","NA","1","NA","1","NA","1","1","720001","472702","NA","NA","NA","1",1,,,,,,,,,,,
"2010","SE",19641,"2","2010","11",18668,11502,0,0,,,,,,,,,0,0,0,1303,0,,3,,0,0,0,,7167,,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","3","1","5","NA","3","NA","2","2","2","2","1","NA","1","6","2","1","283.92","542.42","330.82","NA","1","NA","1","NA","3","NA","600002","NA","NA","NA","NA","1",1,,,,,,,,,,,
"2010","SE",19645,"4","2010","11",14121,4622,0,0,,,,,,,,,0,0,0,0,0,,86,,0,0,0,,9499,,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","5","NA","3","NA","2","2","2","2","1","NA","2","4","2","1","NA","637.34","555.7","NA","1","NA","1","NA","1","1","360401","921102","NA","NA","NA","1",1,,,,,,,,,,,
"2010","SE",19648,"3","2010","20",19253,15395,0,0,,,,,,,,,0,0,0,0,0,,88,,0,309,239,,3310,,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","6","NA","3","NA","2","2","2","2","4","NA","3","5","2","1","602.69","NA","405.02","NA","1","NA","1","NA","2","1","NA","NA","NA","NA","NA","1",1,,,,,,,,,,,
"2010","SE",19656,"3","2010","22",33667,27958,0,0,,,,,,,,,0,0,0,4525,0,,2268,,0,0,0,,5708,,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","4","1883.4","3","NA","2","2","2","2","1","NA","2","3","2","1","NA","NA","713.62","NA","1","NA","1","NA","1","1","638001","NA","NA","NA","NA","1",1,,,,,,,,,,,
"2010","SE",19671,"4","2010","14",18082,13423,0,0,,,,,,,,,0,0,0,0,0,,0,,0,78,0,,4580,,"2","NA","2","NA","NA","NA","1","2","1","1","1","1","1","1","5","NA","2","3","2","2","2","2","2","NA","2","3","2","1","NA","NA","329.69","NA","2","NA","1","NA","NA","1","NA","NA","NA","NA","NA","1",1,,,,,,,,,,,
"2010","SE",19683,"1","2010","16",16189,11582,0,0,,,,,,,,,0,0,0,0,0,,203,,0,303,0,,4304,,"2","NA","1","NA","2","NA","1","1","1","1","1","1","1","1","6","2354.25","3","3","2","2","2","2","1","NA","3","4","1","1","216.59","NA","319.52","NA","1","NA","1","NA","NA","1","867401","NA","NA","NA","NA","1",1,,,,,,,,,,,
"2010","SE",19719,"4","2010","30",9015,739,0,0,,,,,,,,,0,0,0,0,0,,1990,,0,0,0,,8276,,"2","NA","1","NA","1","NA","2","1","1","1","1","1","1","1","4","NA","2","3","2","1","2","2","4","NA","3","3","1","1","216.59","600.33","603.16","NA","1","NA","1","NA","1","1","1014301","NA","NA","NA","NA","1",1,,,,,,,,,,,
"2010","SE",19740,"3","2010","56",35604,29140,0,0,,,,,,,,,0,0,0,4052,0,,0,,0,253,0,,6210,,"2","NA","2","NA","2","NA","1","1","1","1","1","3","1","1","6","1695.06","2","NA","2","2","2","2","3","NA","2","4","2","1","NA","NA","518.03","NA","1","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,,,,,,
"2010","SE",19742,"2","2010","20",17685,13590,0,0,,,,,,,,,0,0,0,0,0,,24,,0,1431,0,,2664,,"2","NA","2","NA","2","NA","1","1","2","1","1","1","1","1","6","753.36","3","NA","2","2","1","2","4","NA","2","5","2","1","348.43","NA","443.82","NA","1","NA","1","NA","2","NA","NA","NA","NA","NA","NA","1",1,,,,,,,,,,,
"2010","SE",19751,"2","2010","20",8700,7425,0,0,,,,,,,,,0,0,0,4800,0,,0,,0,0,666,,608,,"2","NA","2","NA","2","NA","1","1","1","1","1","3","1","1","4","753.36","3","NA","2","2","2","2","2","NA","1","3","2","1","517.93","NA","526.79","NA","1","NA","1","NA","1","1","NA","NA","NA","NA","NA","1",1,,,,,,,,,,,
"2010","SE",19759,"4","2010","9",11994,6963,0,0,,,,,,,,,0,0,0,442,0,,0,,0,142,0,,4890,,"2","NA","2","NA","NA","NA","NA","1","2","1","1","1","1","NA","4","565.02","2","NA","2","2","2","2","1","NA","2","2","2","1","442.6","NA","326.39","NA","1","NA","1","NA","1","1","537401","NA","NA","NA","NA","1",1,,,,,,,,,,,
"2010","SE",19770,"3","2010","12",5499,2676,0,0,,,,,,,,,0,0,0,1516,0,,60,,0,0,0,,2823,,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","4","1883.4","2","NA","2","2","2","2","NA","NA","2","4","2","1","NA","590.82","257.37","NA","1","NA","1","NA","NA","NA","NA","625102","NA","NA","NA","1",1,,,,,,,,,,,
"2010","SE",19772,"2","2010","14",3522,3416,0,0,,,,,,,,,0,0,0,0,0,,119,,0,0,0,,106,,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","4","753.36","1","3","2","2","2","2","4","NA","4","6","2","1","NA","517.93","464.63","NA","1","NA","1","NA","3","NA","NA","NA","NA","NA","NA","1",1,,,,,,,,,,,
"2010","SE",19774,"4","2010","13",42088,29103,0,0,,,,,,,,,0,0,0,17752,0,,0,,0,0,0,,12985,,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","5","1412.55","3","NA","2","2","2","2","1","NA","2","6","2","1","NA","730.1","450.6","NA","1","NA","1","NA","NA","1","283501","NA","NA","NA","NA","1",1,,,,,,,,,,,
"2010","SE",19799,"3","2010","17",37624,37273,0,0,,,,,,,,,0,0,0,0,0,,0,,0,46,0,,305,,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","5","2825.1","3","NA","2","2","2","2","1","NA","2","4","2","1","NA","637.34","443.26","NA","1","NA","1","NA","NA","1","NA","NA","NA","NA","NA","1",1,,,,,,,,,,,
"2010","SE",19821,"2","2010","20",36716,36616,0,0,,,,,,,,,0,0,0,0,0,,5897,,0,11,0,,89,,"2","NA","2","NA","2","NA","2","1","2","1","1","1","1","1","4","1412.55","2","NA","2","2","NA","2","1","NA","3","6","2","1","NA","730.1","1109.23","NA","1","NA","1","NA","1","NA","405901","638002","NA","NA","NA","1",1,,,,,,,,,,,
"2010","SE",19829,"3","2010","18",26840,7292,0,0,,,,,,,,,0,0,0,0,0,,32,,0,0,0,,19548,,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","3","4","NA","3","3","2","2","2","2","4","NA","3","3","2","1","NA","474.8","270.08","NA","1","NA","1","NA","1","1","845301","244702","NA","NA","NA","1",1,,,,,,,,,,,
"2010","SE",19842,"4","2010","33",20387,10810,0,0,,,,,,,,,0,0,0,2562,0,,0,,0,0,0,,9577,,"2","NA","2","NA","NA","NA","2","1","1","1","1","1","1","3","6","NA","2","NA","2","2","2","2","4","NA","3","6","2","1","489.68","439.11","224.78","NA","1","NA","1","NA","2","NA","NA","NA","NA","NA","NA","1",1,,,,,,,,,,,
"2010","SE",19851,"1","2010","17",14341,9966,0,0,,,,,,,,,0,0,0,0,0,,12,,0,0,0,,4375,,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","5","NA","3","NA","2","2","2","2","2","NA","2","5","2","1","NA","626.04","794.7","NA","1","NA","1","NA","1","1","353401","911902","NA","NA","NA","1",1,,,,,,,,,,,
"2010","SE",19854,"2","2010","57",21021,17413,0,0,,,,,,,,,0,0,0,0,0,,861,,0,0,0,,3608,,"2","NA","2","NA","2","NA","1","1","2","1","1","1","1","3","5","1412.55","3","NA","2","2","2","2","1","NA","2","4","1","1","470.85","NA","637.72","NA","1","NA","1","NA","1","1","923302","NA","NA","NA","NA","1",1,,,,,,,,,,,
"2010","SE",19901,"4","2010","8",22144,20079,0,0,,,,,,,,,0,0,0,0,0,,382,,0,58,0,,2007,,"2","NA","NA","NA","NA","NA","1","1","1","1","1","3","1","1","5","NA","1","NA","2","NA","2","2","1","NA","2","1","2","1","477.91","626.04","338.82","NA","1","NA","1","NA","NA","1","521002","872902","NA","NA","NA","1",1,,,,,,,,,,,
"2010","SE",19908,"2","2010","12",5961,4237,0,0,,,,,,,,,0,0,0,0,0,,63,,0,0,0,,1724,,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","4","NA","2","NA","2","2","1","2","4","NA","3","5","2","1","NA","600.33","470","NA","1","NA","1","NA","NA","1","878401","NA","NA","NA","NA","1",1,,,,,,,,,,,
"2010","SE",19951,"4","2010","32",25730,22845,0,0,,,,,,,,,0,0,0,0,0,,1754,,0,0,0,,2885,,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","1","NA","2","NA","2","2","2","2","4","NA","2","3","2","1","NA","600.33","391.56","NA","1","NA","1","NA","NA","1","279702","208701","NA","NA","NA","1",1,,,,,,,,,,,
"2010","SE",19955,"1","2010","19",15144,11706,0,0,,,,,,,,,0,0,0,0,0,,691,,0,0,0,,3438,,"2","NA","2","NA","NA","NA","1","1","NA","1","1","1","1","1","4","1883.4","1","2","2","2","2","1","3","NA","3","4","2","1","NA","637.34","355.87","NA","2","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","1",1,,,,,,,,,,,
"2010","SE",19958,"2","2010","9",44065,34458,0,0,,,,,,,,,0,0,0,2698,0,,6,,0,0,0,,9606,,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","6","1506.72","2","NA","2","2","2","2","4","NA","2","6","2","1","NA","817.87","1109.23","NA","1","NA","1","NA","NA","1","NA","NA","NA","NA","NA","1",1,,,,,,,,,,,
"2010","SE",19969,"3","2010","54",16754,11651,528,528,,,,,,,,,528,0,0,0,0,,203,,0,646,0,,4457,,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","4","1883.4","3","NA","2","2","2","2","NA","NA","3","1","2","1","NA","NA","374.04","NA","1","NA","1","NA","NA","NA","590002","NA","NA","NA","NA","1",1,,,,,,,,,,,
"2010","SE",19975,"4","2010","10",62329,46194,0,0,,,,,,,,,0,0,0,0,0,,0,,0,2047,0,,14088,,"2","NA","1","NA","NA","NA","1","1","1","1","1","1","1","1","4","2354.25","3","1","2","2","2","2","1","NA","2","6","2","1","NA","817.87","491","NA","1","NA","1","NA","3","1","66901","353402","NA","NA","NA","1",1,,,,,,,,,,,
"2010","SE",19976,"4","2010","30",21286,20260,0,0,,,,,,,,,0,0,0,0,0,,11,,0,141,0,,885,,"1","NA","2","NA","NA","NA","1","1","1","1","3","1","1","1","6","NA","3","NA","2","2","2","1","3","NA","2","6","2","1","NA","637.34","970.04","NA","1","NA","1","NA","NA","1","739601","911902","NA","NA","NA","1",1,,,,,,,,,,,
"2010","SE",19989,"4","2010","12",10940,9340,0,0,,,,,,,,,0,0,0,0,0,,661,,0,201,0,,1399,,"2","NA","2","NA","NA","NA","1","1","1","1","1","3","1","1","1","1600.89","2","NA","1","2","2","2","1","NA","2","1","2","1","NA","NA","470.94","NA","1","NA","1","NA","2","1","NA","91502","NA","NA","NA","1",1,,,,,,,,,,,
"2010","SE",19991,"2","2010","15",44910,44832,0,0,,,,,,,,,0,0,7534,0,0,,894,,0,7,0,,70,,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","6","2354.25","3","NA","2","2","2","2","4","NA","2","4","2","1","NA","NA","711.45","NA","1","NA","1","NA","1","1","NA","338502","NA","NA","NA","1",1,,,,,,,,,,,
"2010","SE",19995,"2","2010","10",32599,29519,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,3081,,"1","NA","2","NA","NA","NA","1","NA","1","1","3","1","1","2","6","941.7","3","3","2","2","2","2","4","NA","2","1","2","1","NA","542.42","200.86","NA","1","NA","1","NA","NA","NA","929101","NA","NA","NA","NA","1",1,,,,,,,,,,,
"2010","SE",20001,"3","2010","9",42077,19690,0,0,,,,,,,,,0,0,0,641,0,,26,,0,1433,0,,20955,,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","4","1883.4","3","2","2","2","2","2","4","NA","2","1","2","1","NA","NA","522.93","NA","1","NA","1","NA","1","1","NA","NA","NA","NA","NA","1",1,,,,,,,,,,,
"2010","SE",20009,"3","2010","17",40016,39770,0,0,,,,,,,,,0,0,0,2068,0,,1367,,0,0,0,,246,,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","4","2354.25","3","NA","2","2","2","2","1","NA","3","4","2","1","NA","637.34","972.12","NA","1","NA","1","NA","1","1","692501","670602","NA","NA","NA","1",1,,,,,,,,,,,
"2010","SE",20031,"3","2010","15",24967,11619,0,0,,,,,,,,,0,0,0,0,0,,492,,0,0,0,,13348,,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","6","2825.1","2","NA","2","2","2","2","1","NA","3","6","2","1","NA","730.1","282.6","NA","1","NA","1","NA","1","1","NA","NA","NA","NA","NA","1",1,,,,,,,,,,,
"2010","SE",20052,"4","2010","18",17262,9108,0,0,,,,,,,,,0,0,0,0,0,,0,,0,684,0,,7470,,"2","NA","2","NA","2","NA","1","1","NA","1","1","1","1","3","4","1506.72","3","NA","2","2","2","2","4","NA","2","4","2","1","NA","626.04","318.58","NA","1","NA","1","NA","NA","1","NA","NA","NA","NA","NA","1",1,,,,,,,,,,,
"2010","SE",20066,"3","2010","44",5948,2667,0,0,,,,,,,,,0,0,0,0,0,,24,,0,411,0,,2869,,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","6","828.7","2","2","2","2","2","2","1","NA","1","4","2","1","NA","NA","470.94","NA","1","NA","1","NA","NA","NA","NA","636401","NA","NA","NA","1",1,,,,,,,,,,,
"2010","SE",20069,"3","2010","18",16854,16521,0,0,,,,,,,,,0,0,0,0,0,,1758,,0,0,0,,332,,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","4","1271.29","2","2","2","2","2","2","1","NA","2","6","2","1","NA","817.87","444.48","NA","1","NA","1","NA","1","1","NA","644401","NA","NA","NA","1",1,,,,,,,,,,,
"2010","SE",20103,"2","2010","44",23866,16880,0,0,,,,,,,,,0,28,0,0,0,,238,,0,368,0,,6618,,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","5","1600.89","3","3","2","2","2","2","4","NA","3","4","1","1","NA","817.87","469.63","NA","1","NA","1","NA","1","NA","114801","NA","NA","NA","NA","1",1,,,,,,,,,,,
"2010","SE",20104,"2","2010","15",39327,31211,0,0,,,,,,,,,0,0,0,3158,0,,0,,0,0,0,,8116,,"2","NA","2","NA","NA","NA","1","1","1","1","1","1","1","1","5","2354.25","3","NA","2","2","2","2","1","NA","2","6","2","1","NA","730.1","622.75","NA","1","NA","1","NA","1","1","1002901","472702","NA","NA","NA","1",1,,,,,,,,,,,
"2010","SE",20115,"1","2010","10",18270,13237,0,0,,,,,,,,,0,0,0,0,0,,20,,0,0,0,,5033,,"2","NA","2","NA","2","NA","1","1","1","1","3","1","1","1","5","2354.25","3","NA","2","2","2","2","1","NA","2","6","2","1","474.8","817.87","372.16","NA","1","NA","1","NA","3","1","105702","NA","NA","NA","NA","1",1,,,,,,,,,,,
"2010","SE",20126,"2","2010","61",18785,18658,0,0,,,,,,,,,0,0,0,0,0,,958,,0,0,7,,119,,"2","NA","2","NA","2","NA","1","1","1","1","1","1","1","1","5","NA","3","NA","2","2","2","1","1","NA","3","3","2","1","452.02","626.04","282.6","NA","1","NA","1","NA","1","NA","676702","NA","NA","NA","NA","1",1,,,,,,,,,,,
