"PB010","PB020","PB030","PB040","PB060","PB100","PB110","PB120","PB130","PB140","PB150","PB190","PB200","PB220A","PE010","PE020","PE040","PL031","PL035","PL015","PL020","PL025","PL040","PL051","PL060","PL100","PL111","PL120","PL130","PL140","PL150","PL160","PL170","PL180","PL190","PH010","PH020","PH030","PH040","PH050","PH060","PH070","PY020N","PY035N","PY010G","PY020G","PY021G","PY030G","PY031G","PY035G","PY050G","PY080G","PY090G","PY100G","PY110G","PY120G","PY130G","PY140G","PY200G","PX010","PX020","PX030","PX040","PX050","PC170","PC180"
"2012","SE",186981,694.779771615008,"1575.675","1","2012","10","2",1983,"1","1","1","SE","2","NA","3","1","NA","NA","NA","NA","3","7","45","NA","b-e","NA","NA","1","NA","NA","NA","NA","NA","2","NA","1","2","NA","NA","NA",0,0,23638,0,0,11224,1,303,0,0,0,0,0,0,0,17433,1,"9.0298",28,18698,"2","NA","2","NA"
"2012","SE",187181,694.779771615008,"NA","4","2012","12","4",1985,"1","2","1","SE","2","NA","2","2","NA","1","NA","NA","3","9","32","NA","b-e","NA","NA","1","1","NA","NA","NA","NA","NA","NA","NA","2","NA","NA","NA",0,532,28456,0,0,4574,1,399,0,0,0,0,0,0,0,979,1,"9.0298",26,18718,"2","2","2","7"
"2012","SE",187251,694.779771615008,"1307.565","3","2012","12","1",1953,"1","2","1","SE","2","NA","3","3","NA","NA","2","NA","3","7","40","NA","g","NA","NA","1","1","NA","NA","NA","NA","1","2","1","1","NA","NA","NA",0,0,65475,0,0,1645,1,0,0,0,0,0,0,0,0,0,1,"9.0298",58,18725,"2","2","2","NA"
"2012","SE",187361,694.779771615008,"NA","2","2012","21","4",1985,"1","1","3","SE","2","NA","4","6","NA","NA","2","NA","NA","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","5","2","NA","NA","NA","NA","NA",12,0,2200,0,0,0,1,0,0,0,0,0,0,0,0,5138,1,"9.0298",26,18736,"3","6","2","3"
"2012","SE",187481,694.779771615008,"1168.482","1","2012","11","2",1936,"2","5","1","SE","2","NA","3","7","NA","NA","NA","NA","3","5","40","NA","i","NA","13","1","NA","NA","NA","NA","NA","2","NA","3","NA","6","2","NA",0,832,0,0,0,1564,1,0,0,0,0,34875,0,0,0,0,1,"9.0298",75,18748,"3","2","NA","7"
"2012","SE",187581,694.779771615008,"1309.699","4","2012","28","1",1936,"2","4","3","SE","2","NA","5","7","NA","NA","NA","NA","3","4","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","NA","NA",0,0,0,0,0,7050,1,0,0,0,0,22149,0,0,0,0,1,"9.0298",75,18758,"2","6","2","NA"
"2012","SE",187951,694.779771615008,"NA","4","2012","23","2",1953,"2","1","2","SE","2","NA","3","1","NA","NA","NA","NA","3","4","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","1","1","3","2","NA","NA","NA",5,0,49662,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"9.0298",58,18795,"3","2","NA","NA"
"2012","SE",187981,694.779771615008,"1033.63","3","2012","18","2",1979,"2","1","3","SE","2","NA","5","1","NA","NA","NA","NA","3","2","40","NA","o","NA","NA","1","NA","NA","NA","NA","NA","2","1","3","NA","NA","2","NA",0,0,39904,0,0,0,1,0,0,694,0,0,0,545,0,0,1,"9.0298",32,18798,"2","2","1","7"
"2012","SE",188041,694.779771615008,"1621.177","3","2012","11","2",1959,"1","5","3","SE","2","NA","3","1","NA","NA","NA","NA","3","8","35","NA","h","NA","13","NA","1","NA","NA","NA","NA","NA","2","3","2","NA","NA","NA",0,664,56411,268,0,0,1,399,395,0,0,0,0,0,0,0,1,"9.0298",52,18804,"3","6","NA","1"
"2012","SE",188191,694.779771615008,"1268.241","4","2012","22","3",1935,"2","2","1","SE","2","NA","6","7","NA","NA","NA","NA","3","2","30","NA","NA","NA","NA","1","2","NA","NA","NA","NA","2","2","NA","2","NA","NA","NA",0,410,0,0,0,8348,1,0,0,0,0,30253,0,0,0,0,1,"9.0298",76,18819,"2","6","2","NA"
"2012","SE",188381,694.779771615008,"1316.523","2","2012","15","3",1931,"2","4","1","SE","2","NA","1","7","NA","2","2","NA","NA","5","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA",0,0,0,0,0,104,1,133,0,0,0,5198,0,0,0,0,1,"9.0298",80,18838,"3","2","1","NA"
"2012","SE",188961,694.779771615008,"1316.523","1","2012","37","2",1959,"1","2","1","SE","2","NA","4","1","NA","1","NA","NA","3","3","NA","NA","l-n","NA","NA","1","2","NA","NA","NA","NA","3","NA","NA","2","NA","2","NA",0,532,41118,0,0,45,1,0,0,0,0,0,0,0,0,0,1,"9.0298",52,18896,"3","2","1","3"
"2012","SE",188971,694.779771615008,"NA","2","2012","11","3",1960,"1","1","1","SE","2","NA","3","1","NA","NA","NA","NA","3","7","50","NA","NA","NA","NA","1","1","NA","NA","NA","NA","1","NA","2","2","NA","NA","NA",0,0,99416,0,0,5386,1,1329,0,0,0,0,0,0,0,0,1,"9.0298",51,18897,"3","6","2","NA"
"2012","SE",188991,694.779771615008,"1316.523","4","2012","42","1",1933,"2","2","1","SE","2","NA","3","7","NA","1","2","NA","3","4","20","NA","NA","NA","NA","1","2","NA","NA","NA","NA","4","NA","3","2","NA","2","NA",0,0,6086,0,0,8106,1,0,-691,9104,0,642,0,0,0,0,1,"9.0298",78,18899,"2","7","NA","NA"
"2012","SE",189191,694.779771615008,"1108.146","3","2012","17","2",1989,"1","1","2","SE","2","NA","1","5","NA","2","2","NA","NA","7","NA","NA","NA","NA","12","1","NA","NA","NA","NA","NA","1","NA","NA","1","NA","NA","6",0,0,2139,0,0,3270,1,0,0,0,0,0,0,0,0,265,1,"9.0298",22,18919,"3","6","1","NA"
"2012","SE",189201,694.779771615008,"1168.482","1","2012","14","2",1958,"2","5","1","SE","1","NA","2","8","NA","NA","NA","NA","NA","9","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","1","NA","2","NA","NA","1","NA",0,0,0,0,0,0,1,0,0,0,0,3767,0,0,13210,0,1,"9.0298",53,18920,"3","2","2","NA"
"2012","SE",189581,694.779771615008,"NA","3","2012","29","2",1931,"1","4","3","SE","2","NA","3","7","NA","2","NA","NA","NA","7","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",97,0,0,0,0,4961,1,0,0,2091,0,7276,0,0,0,0,1,"9.0298",80,18958,"2","6","NA","NA"
"2012","SE",189661,694.779771615008,"951.7187","4","2012","7","2",1957,"1","1","1","SE","2","NA","4","1","NA","1","NA","NA","3","7","40","NA","b-e","NA","NA","NA","NA","NA","NA","NA","NA","2","2","3","2","NA","2","NA",0,1329,62526,2917,1037,0,1,0,29381,0,0,0,0,0,0,0,1,"9.0298",54,18966,"3","6","2","7"
"2012","SE",189711,694.779771615008,"NA","3","2012","11","4",1931,"1","2","2","SE","2","NA","3","7","NA","NA","NA","NA","3","4","42","20","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","2","NA","2","NA",0,0,0,0,0,853,1,0,0,6206,0,41390,0,0,0,0,1,"9.0298",80,18971,"2","3","NA","NA"
"2012","SE",190011,694.779771615008,"1033.63","2","2012","11","1",1969,"1","5","3","SE","2","3","3","3","NA","2","2","NA","3","6","NA","NA","r-u","NA","NA","1","2","NA","NA","NA","NA","3","2","NA","2","NA","NA","NA",0,0,7166,0,0,0,1,0,419,0,0,0,0,0,0,0,1,"9.0298",42,19001,"3","NA","2","NA"
"2012","SE",190061,694.779771615008,"973.1522","3","2012","NA","2",1973,"1","1","2","SE","2","NA","3","1","NA","NA","NA","NA","3","8","20","NA","f","NA","NA","1","2","NA","NA","NA","NA","1","2","3","2","NA","2","NA",0,0,41873,0,0,2509,1,808,0,0,0,0,0,1663,0,0,1,"9.0298",38,19006,"3","6","1","NA"
"2012","SE",190231,694.779771615008,"1316.523","3","2012","41","1",1985,"1","1","1","SE","2","NA","5","NA","NA","NA","NA","NA","3",,"40","NA","NA","NA","NA","1","2","NA","NA","NA","NA","2","2","3","NA","NA","NA","NA",0,664,13078,162,0,806,1,664,0,0,0,0,0,0,0,16746,1,"9.0298",26,19023,"3","6","2","NA"
"2012","SE",190471,694.779771615008,"NA","2","2012","26","3",1931,"1","4","2","SE","2","NA","1","7","NA","1","1","NA","1","7","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","3","2","NA","NA","NA",0,0,0,0,0,6618,1,0,0,0,0,17129,0,0,0,0,1,"9.0298",80,19047,"2","2","2","3"
"2012","SE",190731,694.779771615008,"NA","2","2012","35","1",1987,"2","1","3","SE","2","NA","5","6","NA","1","NA","NA","NA",,"25","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","3","NA","NA","2","NA",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10519,1,"9.0298",24,19073,"3","NA","NA","NA"
"2012","SE",191041,694.779771615008,"951.7187","3","2012","55","3",1983,"1","2","1","SE","2","NA","3","1","NA","2","NA","NA","3","2","NA","NA","NA","NA","NA","1","2","NA","NA","NA","NA","2","1","3","2","NA","NA","NA",0,133,13047,0,0,28289,1,0,0,0,0,0,0,0,0,0,1,"9.0298",28,19104,"3","6","NA","NA"
"2012","SE",191101,694.779771615008,"973.1522","3","2012","25","2",1940,"1","5","1","SE","2","NA","1","7","NA","NA","NA","NA","3","3","NA","NA","NA","NA","NA","1","2","NA","NA","NA","NA","NA","NA","1","2","NA","2","NA",0,0,0,0,0,1597,1,303,0,0,0,18830,0,0,0,0,1,"9.0298",71,19110,"2","2","2","NA"
"2012","SE",191241,694.779771615008,"1316.523","3","2012","16","1",1931,"2","2","1","SE","2","NA","3","7","NA","NA","NA","NA","3","5","NA","NA","NA","NA","NA","1","2","NA","NA","NA","NA","1","NA","NA","NA","NA","2","NA",0,399,0,0,0,0,1,3740,0,0,0,30820,0,0,0,0,1,"9.0298",80,19124,"2","2","NA","7"
"2012","SE",191321,694.779771615008,"1316.523","1","2012","12","1",1931,"2","4","1","SE","2","NA","NA","7","NA","NA","NA","NA","3","2","50","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","3","NA","NA","NA","NA",0,575,0,0,0,4934,1,365,0,8046,0,33482,0,0,0,0,1,"9.0298",80,19132,"3","2","1","NA"
"2012","SE",191461,694.779771615008,"1099.165","3","2012","24","3",1931,"2","4","1","SE","1","NA","1","7","NA","1","2","NA","3","2","NA","NA","NA","7","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","2","NA","2","NA",925,0,0,79,0,6350,1,0,0,0,0,7283,0,0,0,0,1,"9.0298",80,19146,"2","2","2","NA"
"2012","SE",191511,694.779771615008,"1362.271","3","2012","10","4",1961,"1","2","3","SE","2","NA","5","1","NA","NA","NA","NA","1","2","NA","NA","b-e","NA","9","1","NA","NA","NA","NA","NA","NA","2","NA","2","NA","2","NA",0,0,64086,0,0,568,1,0,0,0,0,0,0,0,0,0,1,"9.0298",50,19151,"3","6","2","NA"
"2012","SE",191531,694.779771615008,"NA","3","2012","12","4",1981,"2","1","1","SE","2","NA","5","1","NA","NA","NA","NA","3","2","40","NA","p","NA","11","2","1","NA","NA","NA","NA","1","NA","3","1","NA","NA","NA",0,0,41086,0,0,16182,1,0,0,0,0,0,0,0,0,0,1,"9.0298",30,19153,"2","NA","2","NA"
"2012","SE",191581,694.779771615008,"1309.699","1","2012","13","4",1943,"2","1","2","SE","1","NA","5","7","NA","1","NA","NA","3","2","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA",0,0,0,0,0,0,1,1329,0,0,0,14142,0,0,0,0,1,"9.0298",68,19158,"2","6","2","NA"
"2012","SE",191631,694.779771615008,"973.1522","3","2012","20","2",1956,"2","1","3","SE","1","NA","3","1","NA","1","NA","1","2","5","8","NA","q","NA","NA","2","2","NA","NA","NA","NA","NA","2","3","2","NA","NA","1",0,0,5240,0,0,7391,1,0,0,0,0,0,0,67,0,0,1,"9.0298",55,19163,"3","7","NA","NA"
"2012","SE",191701,694.779771615008,"NA","4","2012","29","3",1931,"2","4","3","SE","1","3","5","7","NA","2","2","NA","3","3","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","2","NA","NA","2","NA",0,664,0,0,0,981,1,1329,0,0,0,10909,0,0,0,0,1,"9.0298",80,19170,"3","NA","1","NA"
"2012","SE",191721,694.779771615008,"1168.482","3","2012","16","2",1943,"2","5","3","SE","2","NA","5","7","NA","1","NA","NA","3","4","25","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","2","NA","NA","2","NA","2","NA",1064,0,0,0,0,2972,1,0,0,0,0,26186,0,0,0,0,1,"9.0298",68,19172,"2","2","2","NA"
"2012","SE",191751,694.779771615008,"NA","1","2012","16","1",1984,"1","1","1","SE","2","NA","5","1","NA","NA","NA","NA","3","3","40","NA","b-e","NA","NA","1","NA","NA","NA","NA","NA","1","NA","3","2","NA","NA","NA",0,664,39985,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"9.0298",27,19175,"3","2","1","NA"
"2012","SE",191791,694.779771615008,"NA","3","2012","16","3",1985,"1","1","1","SE","2","NA","3","1","NA","NA","NA","NA","3","7","45","NA","b-e","NA","NA","1","2","NA","NA","NA","NA","NA","2","3","NA","NA","2","NA",1073,0,31120,0,0,15890,1,0,0,0,0,0,0,0,0,0,1,"9.0298",26,19179,"3","2","NA","10"
"2012","SE",191961,694.779771615008,"1108.146","2","2012","11","2",1931,"2","4","1","SE","1","NA","5","7","NA","2","NA","NA","NA","2","NA","NA","NA","NA","13","NA","NA","NA","NA","NA","NA","NA","2","3","2","NA","2","NA",0,1329,224,0,0,16056,1,0,0,0,0,7807,0,0,0,0,1,"9.0298",80,19196,"3","6","2","7"
"2012","SE",192031,694.779771615008,"1307.565","3","2012","13","4",1944,"2","2","1","SE","2","NA","3","7","NA","1","NA","NA","3","5","NA","NA","NA","NA","13","NA","2","NA","NA","NA","NA","1","NA","3","2","NA","2","NA",2121,0,0,0,0,622,1,0,0,0,0,15366,0,0,0,0,1,"9.0298",67,19203,"3","NA","2","1"
"2012","SE",192041,694.779771615008,"951.7187","1","2012","7","4",1937,"2","5","1","EU","2","NA","3","7","NA","NA","NA","NA","NA","4","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","1","2","3","2","NA","2","NA",0,266,0,233,0,0,1,1233,0,0,0,20534,0,0,0,0,1,"9.0298",74,19204,"2","2","NA","NA"
"2012","SE",192081,694.779771615008,"NA","3","2012","15","2",1947,"1","2","2","SE","2","NA","3","1","NA","NA","NA","NA","3","8","38","NA","f","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","3","2","NA","2","NA",0,0,36081,95,0,8426,1,0,1377,0,0,0,0,0,0,0,1,"9.0298",64,19208,"2","7","NA","NA"
"2012","SE",192211,694.779771615008,"951.7187","3","2012","14","2",1947,"1","2","1","SE","2","NA","3","4","NA","NA","NA","NA","3","7","NA","NA","f","NA","NA","1","2","NA","NA","NA","NA","NA","2","NA","NA","NA","2","NA",0,0,25186,0,0,1176,1,0,0,0,0,0,0,0,7186,0,1,"9.0298",64,19221,"2","6","NA","NA"
"2012","SE",192281,694.779771615008,"NA","4","2012","12","2",1951,"1","5","3","SE","2","NA","3","1","NA","1","2","NA","3","3","42","NA","h","NA","1","1","NA","NA","NA","NA","NA","1","2","NA","2","NA","NA","NA",37,0,95272,0,0,10132,1,0,-83,0,0,0,0,0,0,0,1,"9.0298",60,19228,"2","2","NA","10"
"2012","SE",192351,694.779771615008,"1268.241","1","2012","11","3",1944,"2","5","2","SE","2","NA","3","7","NA","1","2","NA","3","5","40","NA","NA","NA","NA","2","1","NA","NA","NA","NA","NA","NA","NA","2","8","2","NA",0,0,23774,0,0,5227,1,399,0,1998,0,12880,0,0,0,0,1,"9.0298",67,19235,"3","2","NA","NA"
"2012","SE",192431,694.779771615008,"1316.523","3","2012","12","2",1984,"1","1","1","SE","2","NA","3","1","NA","1","2","2","3","8","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","3","2","6","2","NA",0,0,15813,0,0,9983,1,0,0,0,0,0,0,0,0,0,1,"9.0298",27,19243,"3","2","NA","NA"
"2012","SE",192641,694.779771615008,"NA","3","2012","17","3",1982,"2","1","1","SE","2","NA","5","1","NA","NA","2","NA","3","3","36","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","2","3","2","NA","2","NA",0,0,26098,0,0,4772,1,133,0,0,12816,0,0,0,0,0,1,"9.0298",29,19264,"2","2","2","NA"
"2012","SE",192681,694.779771615008,"NA","3","2012","48","3",1984,"2","2","3","SE","1","NA","4","5","NA","NA","2","NA","3",,"30","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","1","NA","2","6","NA","NA",0,399,10267,0,0,3904,1,0,0,0,0,441,0,0,0,0,1,"9.0298",27,19268,"2","6","2","NA"
"2012","SE",192721,694.779771615008,"1575.675","1","2012","19","3",1980,"1","2","3","SE","2","3","3","6","NA","1","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA",0,0,7786,0,0,11783,1,0,0,0,0,0,0,248,0,0,1,"9.0298",31,19272,"3","6","2","NA"
"2012","SE",192771,694.779771615008,"NA","3","2012","21","3",1938,"2","2","2","SE","2","NA","5","7","NA","1","NA","NA","3","2","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","1","NA","3","NA","NA","2","NA",18,0,99,0,0,1334,1,659,0,0,0,16616,0,0,0,0,1,"9.0298",73,19277,"3","2","2","NA"
"2012","SE",193381,694.779771615008,"NA","2","2012","9","2",1985,"1","1","2","SE","2","NA","3","5","NA","1","NA","1","2","7","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","2","1","NA","NA","2","NA",0,664,2588,73,0,6249,1,557,0,0,0,0,0,0,0,1975,1,"9.0298",26,19338,"2","2","NA","NA"
"2012","SE",193401,694.779771615008,"NA","2","2012","15","3",1967,"1","5","3","SE","2","NA","3","1","NA","NA","2","NA","3","8","40","NA","b-e","NA","13","1","2","NA","NA","NA","NA","NA","NA","3","2","3","2","NA",0,1329,37906,0,0,43893,1,16,0,0,0,0,0,0,0,0,1,"9.0298",44,19340,"2","2","2","NA"
"2012","SE",193721,694.779771615008,"1139.544","3","2012","13","1",1953,"2","1","3","SE","2","NA","3","1","NA","1","NA","NA","3","3","55","NA","p","NA","13","NA","NA","NA","NA","NA","NA","2","1","NA","2","NA","NA","NA",0,0,40949,0,0,570,1,0,0,0,0,0,0,0,0,0,1,"9.0298",58,19372,"2","2","1","NA"
"2012","SE",193731,694.779771615008,"951.7187","3","2012","45","3",1931,"2","4","1","SE","2","NA","3","7","NA","NA","NA","NA","3","4","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","2","3","2","NA","2","NA",0,0,0,0,0,7335,1,0,6318,5546,0,19030,0,0,0,0,1,"9.0298",80,19373,"2","2","1","NA"
"2012","SE",194131,694.779771615008,"NA","3","2012","34","2",1985,"1","2","3","SE","2","NA","5","2","NA","NA","NA","NA","3","3","40","20","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","2","NA",0,0,32697,0,0,0,1,0,0,0,0,0,0,0,0,2206,1,"9.0298",26,19413,"2","6","2","NA"
"2012","SE",194291,694.779771615008,"973.1522","3","2012","33","2",1934,"1","5","2","SE","2","NA","1","7","NA","NA","2","NA","3","8","NA","NA","NA","NA","NA","1","1","NA","NA","NA","NA","1","2","1","2","6","2","NA",0,133,0,0,0,0,1,0,2395,0,0,16181,0,0,0,0,1,"9.0298",77,19429,"2","2","NA","10"
"2012","SE",194321,694.779771615008,"1316.523","3","2012","17","1",1952,"2","2","1","SE","2","NA","3","1","NA","NA","NA","NA","3","5","NA","NA","g","NA","8","NA","2","NA","NA","NA","NA","1","NA","3","2","3","2","NA",0,0,22676,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"9.0298",59,19432,"3","2","2","NA"
"2012","SE",194461,694.779771615008,"NA","1","2012","60","2",1945,"2","2","3","SE","2","NA","3","7","NA","NA","NA","1","3","3","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","2","NA",66,0,0,0,0,16214,1,0,0,0,0,18913,0,0,0,0,1,"9.0298",66,19446,"2","6","NA","7"
"2012","SE",194491,694.779771615008,"1268.241","3","2012","22","4",1943,"2","5","1","SE","2","NA","3","7","NA","NA","NA","NA","3","4","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","2","2","3","NA","NA","2","NA",35,0,0,0,0,506,1,0,0,0,0,19668,0,0,0,0,1,"9.0298",68,19449,"3","2","2","NA"
"2012","SE",194581,694.779771615008,"NA","1","2012","14","1",1949,"2","5","1","SE","1","NA","3","8","NA","NA","2","NA","NA","5","40","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","7","NA","NA",0,0,0,0,0,4094,1,266,0,0,0,698,0,0,2182,0,1,"9.0298",62,19458,"2","6","NA","NA"
"2012","SE",194611,694.779771615008,"NA","3","2012","9","2",1986,"2","2","3","SE","2","NA","5","6","NA","1","NA","NA","3","4","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","2","NA",14,0,10436,0,0,337,1,6,7539,0,0,0,0,0,0,10348,1,"9.0298",25,19461,"2","5","2","NA"
"2012","SE",194681,694.779771615008,"1168.482","1","2012","48","3",1939,"2","5","1","SE","2","NA","3","7","NA","1","NA","NA","3","5","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA",115,0,0,0,0,6937,1,0,0,451,0,4877,0,0,0,0,1,"9.0298",72,19468,"2","2","1","NA"
"2012","SE",194771,694.779771615008,"NA","1","2012","14","2",1935,"2","2","1","SE","2","NA","3","7","NA","NA","NA","NA","3","4","35","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA",0,399,0,0,0,29490,1,0,0,144,0,28790,0,0,0,0,1,"9.0298",76,19477,"2","2","1","NA"
"2012","SE",195051,694.779771615008,"NA","4","2012","20","2",1977,"1","2","2","SE","2","NA","2","1","NA","NA","NA","NA","3","4","30","NA","NA","NA","2","2","NA","NA","NA","NA","NA","NA","NA","3","2","NA","1","NA",0,0,22455,0,0,9771,1,0,0,0,0,0,0,476,0,0,1,"9.0298",34,19505,"2","3","NA","1"
"2012","SE",195101,694.779771615008,"1033.63","3","2012","10","4",1953,"1","2","3","SE","2","NA","5","1","NA","NA","NA","NA","1","2","43","NA","l-n","NA","13","1","2","NA","NA","NA","NA","1","NA","3","2","NA","2","NA",0,0,61445,55,0,4700,1,0,0,0,0,0,0,0,0,0,1,"9.0298",58,19510,"3","7","1","NA"
"2012","SE",195311,694.779771615008,"NA","3","2012","43","1",1931,"2","2","1","SE","1","4","6","7","NA","2","NA","NA","NA","3","40","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","5","2","3","NA","NA","NA","NA",0,664,0,0,0,7415,1,1329,-1608,0,0,11664,0,0,0,0,1,"9.0298",80,19531,"3","2","NA","NA"
"2012","SE",195341,694.779771615008,"1621.177","4","2012","35","4",1957,"1","2","1","SE","2","NA","2","4","NA","NA","NA","NA","3","7","45","NA","l-n","NA","NA","1","1","NA","NA","NA","NA","2","NA","2","NA","NA","NA","NA",170,0,15939,0,0,5933,1,664,0,0,0,2997,0,0,14601,0,1,"9.0298",54,19534,"2","2","1","NA"
"2012","SE",195451,694.779771615008,"NA","1","2012","12","3",1935,"2","4","1","SE","2","NA","5","7","NA","1","2","NA","3","3","NA","NA","NA","NA","NA","1","2","NA","NA","NA","NA","NA","2","3","1","NA","NA","NA",0,0,0,0,0,634,1,797,0,0,0,12968,0,0,0,0,1,"9.0298",76,19545,"3","2","NA","NA"
"2012","SE",195481,694.779771615008,"1139.544","2","2012","16","2",1982,"1","1","3","SE","2","NA","5","1","NA","1","NA","NA","3","2","40","NA","j","NA","NA","NA","2","NA","NA","NA","NA","1","NA","NA","NA","NA","2","NA",0,0,37512,3045,0,33,1,0,0,0,0,0,0,0,0,0,1,"9.0298",29,19548,"3","6","2","10"
"2012","SE",195551,694.779771615008,"1168.482","1","2012","19","4",1931,"2","4","1","SE","2","NA","1","7","NA","1","NA","NA","3","8","NA","NA","NA","NA","3","2","2","NA","NA","NA","NA","NA","1","3","2","NA","2","NA",553,0,29,0,0,15637,1,0,29,1061,0,17499,0,0,0,0,1,"9.0298",80,19555,"2","6","1","3"
"2012","SE",195771,694.779771615008,"NA","1","2012","11","1",1931,"1","4","3","SE","2","NA","1","7","NA","NA","NA","NA","3","9","40","NA","NA","NA","NA","1","2","NA","NA","NA","NA","NA","1","3","2","7","NA","NA",0,0,0,0,0,0,1,642,0,0,0,42173,0,0,0,0,1,"9.0298",80,19577,"2","6","2","1"
"2012","SE",195831,694.779771615008,"NA","2","2012","24","1",1990,"1","1","2","SE","2","NA","3","1","NA","NA","NA","NA","3","7","NA","NA","f","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","2","NA",0,1329,17270,6,0,6439,1,0,0,0,0,0,0,0,0,0,1,"9.0298",21,19583,"2","2","1","NA"
"2012","SE",195911,694.779771615008,"1307.565","2","2012","38","4",1987,"2","1","1","SE","1","NA","3","10","NA","NA","1","NA","NA",,"NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","2","NA",0,0,0,0,0,1850,1,0,0,0,0,0,0,10505,0,0,1,"9.0298",24,19591,"3","2","NA","1"
"2012","SE",196021,694.779771615008,"1621.177","1","2012","9","2",1986,"2","1","1","SE","1","NA","3","1","NA","NA","NA","NA","3","9","60","NA","i","NA","12","NA","2","NA","NA","NA","NA","NA","NA","1","1","NA","2","1",0,0,23968,0,0,0,1,2765,0,0,0,0,0,0,0,0,1,"9.0298",25,19602,"3","7","2","7"
"2012","SE",196151,694.779771615008,"1309.699","1","2012","20","1",1931,"2","2","3","SE","2","NA","5","7","NA","1","2","NA","3","2","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","2","1","2","NA","2","NA",0,918,1893,0,0,11474,1,0,0,5341,0,22305,0,0,0,0,1,"9.0298",80,19615,"3","6","2","NA"
"2012","SE",196431,694.779771615008,"1309.699","2","2012","19","3",1939,"1","2","1","SE","2","NA","3","7","NA","1","NA","NA","3","3","NA","NA","NA","NA","NA","1","2","NA","NA","NA","NA","NA","NA","NA","NA","6","2","NA",0,0,303,0,0,11352,1,0,303,2872,0,10872,0,0,0,0,1,"9.0298",72,19643,"2","2","2","NA"
"2012","SE",196491,694.779771615008,"1139.544","2","2012","15","3",1933,"2","2","2","SE","2","NA","2","7","NA","1","2","NA","3","4","NA","NA","NA","NA","12","1","2","NA","NA","NA","NA","2","NA","3","1","NA","NA","NA",0,0,0,0,0,6895,1,0,0,0,0,20069,0,0,0,0,1,"9.0298",78,19649,"2","2","2","NA"
