"PB010","PB020","PB030","PB040","PB060","PB100","PB110","PB120","PB130","PB140","PB150","PB190","PB200","PB220A","PE010","PE020","PE040","PL030","PL035","PL015","PL020","PL025","PL040","PL050","PL060","PL070","PL072","PL100","PL110","PL120","PL130","PL140","PL150","PL160","PL170","PL180","PL190","PL210A","PL210B","PL210C","PL210D","PL210E","PL210F","PL210G","PL210H","PL210I","PL210J","PL210K","PL210L","PH010","PH020","PH030","PH040","PH050","PH060","PH070","PY020N","PY035N","PY070N","PY010G","PY020G","PY035G","PY050G","PY070G","PY080G","PY090G","PY100G","PY110G","PY120G","PY130G","PY140G","PY200G","PX030","PX040","PX020","PX050","PX010"
"2004","SE",215761,740.70796460177,"NA","4","2004","40","2",1977,"2","1","3","SE","2","NA","5","4","NA","NA","NA","NA","NA","5","NA","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","2","NA","1","NA",0,395,0,8706,0,0,0,0,0,0,0,0,0,0,5432,1,21576,"2",26,"1","9.1242"
"2004","SE",215831,740.70796460177,"1084.5","1","2004","70","2",1984,"2","1","1","SE","1","3","3","2","NA","2","2","1","NA","5","NA","4","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","NA","NA","NA","NA",0,0,0,273,0,0,0,0,0,42,0,0,601,0,0,1,21583,"3",19,"3","9.1242"
"2004","SE",215901,740.70796460177,"1250.7","2","2004","80","2",1941,"2","2","2","SE","2","NA","3","1","NA","NA","NA","NA","3","4","59","12","0","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","2","NA",0,0,0,32522,13,782,0,0,0,0,0,0,6658,0,0,1,21590,"2",62,"1","9.1242"
"2004","SE",216151,740.70796460177,"NA","2","2004","90","4",1935,"2","4","1","SE","2","NA","1","5","NA","NA","2","NA","NA",,"NA","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","2","NA","1","8","2","1",0,0,0,0,0,0,0,0,0,0,7358,0,0,0,0,1,21615,"2",68,"1","9.1242"
"2004","SE",216181,740.70796460177,"1170.4","3","2004","60","1",1983,"2","1","3","SE","2","NA","3","4","NA","NA","2","NA","1",,"NA","9","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","2","NA","NA","NA","NA","NA",0,0,0,4065,0,44,0,0,0,0,0,0,0,0,5466,1,21618,"3",20,"1","9.1242"
"2004","SE",216421,740.70796460177,"NA","4","2004","45","2",1933,"1","2","3","SE","2","NA","1","5","NA","NA","NA","NA","NA",,"NA","0","0","NA","NA","4","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","1","3","2","2","NA","NA",514,0,0,0,0,0,417,0,0,0,10660,0,0,0,0,1,21642,"2",70,"1","9.1242"
"2004","SE",216691,740.70796460177,"1015.5","2","2004","90","3",1977,"2","1","1","SE","2","NA","5","2","NA","NA","2","NA","3","4","NA","12","0","NA","l-n","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4","2","3","2","NA","NA","NA",0,0,0,6058,0,0,-33183,0,0,0,0,0,11795,0,0,1,21669,"2",26,"1","9.1242"
"2004","SE",216721,740.70796460177,"NA","1","2004","50","1",1943,"2","2","1","SE","2","NA","2","1","NA","NA","2","NA","3","4","32","12","0","NA","NA","7","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","1","2","2","NA","2","NA",0,599,0,21469,0,0,0,0,0,0,0,0,0,0,0,1,21672,"3",60,"1","9.1242"
"2004","SE",216871,740.70796460177,"1387.3","4","2004","60","1",1954,"1","1","3","SE","2","NA","1","1","NA","NA","NA","NA","1","8","40","12","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","1","NA","2","NA","2","NA",0,658,0,13684,0,877,0,0,0,0,0,0,24827,0,0,1,21687,"2",49,"1","9.1242"
"2004","SE",217011,740.70796460177,"NA","3","2004","40","3",1980,"2","1","2","SE","2","NA","2","4","NA","NA","2","NA","3","5","NA","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","1","NA","NA","NA","6",0,0,0,16385,0,380,443,0,0,0,0,0,0,0,0,1,21701,"2",23,"1","9.1242"
"2004","SE",217051,740.70796460177,"NA","4","2004","70","1",1945,"2","5","1","SE","2","NA","3","1","NA","NA","NA","NA","3","4","NA","12","0","NA","b-e","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","3","NA","NA","NA","NA",0,0,0,35477,0,263,0,0,0,0,0,0,0,0,0,1,21705,"3",58,"1","9.1242"
"2004","SE",217071,740.70796460177,"NA","4","2004","35","2",1944,"1","2","2","SE","1","NA","3","6","NA","NA","NA","NA","NA",,"NA","0","0","NA","NA","NA","13","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","1","NA","2","7","NA","NA",0,0,0,159,0,0,0,0,0,0,0,0,0,12806,0,1,21707,"2",59,"4","9.1242"
"2004","SE",217141,740.70796460177,"1591.2","3","2004","NA","2",1972,"1","1","2","SE","2","NA","3","1","NA","1","NA","NA","3","8","NA","0","0","NA","NA","NA","13","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","3","NA","NA","NA","NA",0,132,0,15620,3802,0,0,0,0,0,0,0,0,0,0,1,21714,"3",31,"1","9.1242"
"2004","SE",217161,740.70796460177,"NA","2","2004","60","1",1965,"1","2","1","SE","2","NA","4","1","NA","NA","NA","NA","2","7","40","12","0","NA","NA","NA","13","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","2","6","2","NA",0,0,0,52102,0,49,0,0,0,0,0,0,438,0,0,1,21716,"2",38,"4","9.1242"
"2004","SE",217641,740.70796460177,"1166.1","3","2004","29","2",1923,"2","3","1","SE","2","NA","2","5","NA","1","NA","NA","NA","4","10","12","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","1","3","2","NA","NA","NA",0,263,0,0,0,0,0,0,0,0,10022,0,0,0,0,1,21764,"2",80,"4","9.1242"
"2004","SE",217911,740.70796460177,"1176.7","3","2004","65","3",1965,"1","1","1","SE","1","NA","5","4","NA","1","2","NA","NA",,"NA","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","2","NA","2","NA",0,0,0,10071,0,0,0,0,0,0,0,0,0,0,2404,1,21791,"2",38,"1","9.1242"
"2004","SE",218361,740.70796460177,"1307","1","2004","40","4",1977,"2","1","1","SE","2","NA","3","4","NA","NA","NA","NA","NA",,"NA","0","0","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4","1","3","NA","8","2","1",0,0,0,6018,0,263,0,0,0,0,0,0,0,0,6450,1,21836,"2",26,"3","9.1242"
"2004","SE",218461,740.70796460177,"1177.1","3","2004","NA","4",1954,"2","1","1","SE","2","NA","5","1","NA","NA","NA","NA","3","3","20","12","0","NA","k","NA","NA","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","2","NA","NA","NA",0,0,0,0,0,0,32815,0,0,0,0,0,0,0,0,1,21846,"2",49,"3","9.1242"
"2004","SE",218641,740.70796460177,"1068.7","2","2004","90","2",1960,"2","1","3","SE","2","5","2","2","NA","2","NA","NA","NA","5","NA","12","12","NA","l-n","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","NA","1","2","NA","NA","NA",0,0,0,15272,0,0,0,0,0,0,0,0,205,0,0,1,21864,"2",43,"3","9.1242"
"2004","SE",218741,740.70796460177,"2215.1","3","2004","90","4",1923,"2","2","3","SE","2","NA","1","5","NA","NA","NA","NA","3","5","40","0","0","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","3","NA","NA","NA","NA",0,0,0,0,0,0,2941,0,0,0,18537,0,0,0,0,1,21874,"2",80,"1","9.1242"
"2004","SE",218951,740.70796460177,"NA","3","2004","50","1",1981,"1","1","3","SE","1","NA","3","3","NA","NA","NA","NA","NA","4","NA","0","1","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","3","2","NA","1","NA",0,0,0,0,0,94,0,0,0,1510,0,0,0,0,0,1,21895,"3",22,"1","9.1242"
"2004","SE",219311,740.70796460177,"NA","2","2004","65","4",1925,"2","2","3","SE","2","NA","3","5","NA","NA","2","NA","3","4","NA","2","5","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","1","NA","2","NA","NA","NA",0,0,0,0,0,0,0,0,0,0,11513,0,0,0,0,1,21931,"2",78,"1","9.1242"
"2004","SE",219321,740.70796460177,"NA","2","2004","75","4",1982,"1","1","3","SE","1","3","4","4","NA","NA","2","NA","NA","6","NA","12","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","2","NA",0,1370,0,3576,0,542,0,0,0,0,0,0,0,0,1678,1,21932,"3",21,"1","9.1242"
"2004","SE",219371,740.70796460177,"NA","3","2004","NA","2",1923,"2","4","2","SE","2","NA","1","5","NA","1","2","NA","NA",,"NA","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","3","NA","7","2","NA",0,0,0,0,0,0,0,0,0,0,6163,0,0,0,0,1,21937,"3",80,"4","9.1242"
"2004","SE",219461,740.70796460177,"1176.7","4","2004","90","3",1983,"2","1","2","SE","1","NA","3","1","NA","NA","1","NA","3","5","40","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","2","3","2","NA","NA","NA",0,132,0,3701,0,0,0,0,0,0,0,0,0,0,0,1,21946,"3",20,"3","9.1242"
"2004","SE",219601,740.70796460177,"1412.7","1","2004","90","2",1923,"1","2","3","SE","2","NA","3","5","NA","1","2","NA","NA","5","30","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","5","1","3","NA","NA","2","NA",0,0,0,0,0,132,0,0,0,0,11908,0,0,0,0,1,21960,"2",80,"1","9.1242"
"2004","SE",219631,740.70796460177,"NA","3","2004","40","4",1984,"2","1","3","SE","1","NA","NA","4","NA","2","2","NA","NA",,"NA","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","3","2","NA","2","5",147,297,0,3239,0,0,0,0,0,0,0,0,0,0,0,1,21963,"2",19,"1","9.1242"
"2004","SE",220231,740.70796460177,"1519.9","3","2004","60","1",1955,"1","1","2","SE","2","NA","3","1","NA","NA","NA","NA","3","7","40","12","0","NA","b-e","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","3","1","NA","NA","NA",0,263,0,31770,0,0,-2574,0,0,0,0,0,0,0,0,1,22023,"3",48,"3","9.1242"
"2004","SE",220461,740.70796460177,"NA","3","2004","75","3",1982,"2","1","1","SE","2","NA","2","3","NA","NA","NA","NA","3","5","40","0","2","NA","NA","NA","13","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","1",33,0,0,1766,4,0,0,0,0,0,0,0,0,0,0,1,22046,"3",21,"1","9.1242"
"2004","SE",220581,740.70796460177,"1393.3","4","2004","65","3",1923,"1","4","3","SE","2","NA","1","5","NA","1","NA","NA","3","4","NA","12","0","NA","NA","NA","NA","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","2","NA","NA","NA",0,0,0,0,0,0,0,0,778,0,19276,0,0,0,0,1,22058,"2",80,"3","9.1242"
"2004","SE",220721,740.70796460177,"1068.7","1","2004","68","2",1967,"1","1","3","SE","2","NA","4","1","NA","1","2","NA","3","5","40","12","0","NA","l-n","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","2","NA",0,0,0,21559,2116,0,0,0,0,0,0,0,703,0,0,1,22072,"2",36,"3","9.1242"
"2004","SE",220831,740.70796460177,"1757.7","4","2004","65","2",1978,"2","1","2","SE","2","NA","3","1","NA","NA","NA","NA","NA","5","NA","0","0","NA","o","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","NA","NA","2","NA",0,460,0,18444,251,0,0,0,0,0,0,0,0,0,0,1,22083,"2",25,"1","9.1242"
"2004","SE",220921,740.70796460177,"1198.1","2","2004","90","3",1969,"2","1","2","SE","2","5","5","1","NA","NA","NA","NA","NA","3","NA","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","1","NA","2","NA",0,263,0,11184,1261,0,0,0,0,0,0,0,0,0,0,1,22092,"3",34,"1","9.1242"
"2004","SE",221281,740.70796460177,"2065.8","1","2004","80","1",1965,"1","1","1","SE","2","NA","3","1","NA","NA","NA","NA","3","5","40","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","1","2","NA","2","NA",0,2012,0,26763,0,0,0,0,0,0,0,0,2452,0,0,1,22128,"2",38,"3","9.1242"
"2004","SE",221311,740.70796460177,"NA","3","2004","50","2",1949,"1","1","1","SE","2","NA","5","1","NA","NA","NA","NA","3","3","36","12","0","NA","l-n","NA","13","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","3","2","NA","NA","NA",0,0,0,25643,0,0,683,0,0,0,0,0,0,0,4433,1,22131,"2",54,"1","9.1242"
"2004","SE",221581,740.70796460177,"1176.7","3","2004","75","4",1925,"1","2","2","SE","2","NA","3","5","NA","NA","2","NA","3","3","40","6","0","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",0,0,0,16764,1376,0,0,0,0,0,919,0,0,0,0,1,22158,"2",78,"NA","9.1242"
"2004","SE",221601,740.70796460177,"1591.2","2","2004","85","4",1927,"2","2","3","SE","1","NA","3","5","NA","NA","2","NA","NA","2","NA","0","0","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","2","NA","NA","NA",0,0,0,0,0,395,0,0,0,0,7643,0,0,0,0,1,22160,"2",76,"3","9.1242"
"2004","SE",221611,740.70796460177,"1176.7","1","2004","35","4",1978,"1","1","3","SE","2","NA","3","1","NA","NA","NA","NA","3","3","40","0","0","NA","l-n","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","NA","NA","NA","NA",0,0,0,15864,0,0,0,0,0,3803,0,0,0,0,0,1,22161,"3",25,"3","9.1242"
"2004","SE",221931,740.70796460177,"1210.7","1","2004","45","2",1923,"2","4","1","SE","2","3","1","5","NA","NA","2","NA","NA",,"NA","0","12","NA","NA","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","1","2","6","2","1",0,0,0,0,0,0,0,0,0,0,4842,0,0,0,0,1,22193,"3",80,"1","9.1242"
"2004","SE",221951,740.70796460177,"1389.1","4","2004","90","2",1945,"1","2","1","SE","2","NA","3","3","NA","NA","NA","NA","3","7","40","12","6","NA","NA","NA","NA","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","2","NA","2","NA",0,0,0,39826,0,1797,0,0,0,0,0,0,0,0,0,1,22195,"2",58,"3","9.1242"
"2004","SE",222191,740.70796460177,"2349.1","4","2004","90","4",1942,"2","2","2","SE","2","NA","5","1","NA","NA","NA","NA","NA","2","40","12","0","NA","NA","NA","13","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","2","NA","NA","NA",0,0,0,27149,0,0,0,0,0,0,0,0,2130,0,0,1,22219,"3",61,"1","9.1242"
"2004","SE",222211,740.70796460177,"1177.1","4","2004","65","3",1923,"1","3","3","SE","2","NA","2","5","NA","NA","2","NA","3","6","NA","10","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","1","NA","NA","NA","NA",0,0,0,0,0,526,0,0,0,0,8560,0,0,8057,0,1,22221,"3",80,"1","9.1242"
"2004","SE",222481,740.70796460177,"NA","1","2004","80","3",1980,"1","1","3","SE","2","NA","3","3","NA","NA","NA","NA","3",,"NA","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","2","NA",0,0,0,15864,0,395,0,0,0,6063,0,0,1177,0,0,1,22248,"2",23,"4","9.1242"
"2004","SE",222491,740.70796460177,"NA","1","2004","60","4",1940,"1","5","1","SE","2","NA","6","1","NA","NA","NA","NA","3","2","36","12","0","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","NA","NA","1","NA",0,0,0,0,0,0,7419,0,0,0,48837,0,0,0,0,1,22249,"3",63,"1","9.1242"
"2004","SE",222581,740.70796460177,"1137.1","2","2004","50","2",1935,"2","2","2","SE","2","5","1","5","NA","2","2","NA","3",,"NA","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","1","3","2","NA","2","NA",0,0,0,0,0,0,0,0,0,0,15676,0,0,0,0,1,22258,"2",68,"1","9.1242"
"2004","SE",222651,740.70796460177,"1273.1","1","2004","60","4",1982,"2","1","3","SE","2","NA","5","4","NA","NA","NA","NA","NA","6","40","0","0","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","3","2","NA","NA","NA",0,0,0,16703,0,687,0,0,0,0,0,0,0,0,4158,1,22265,"2",21,"1","9.1242"
"2004","SE",223081,740.70796460177,"1126.2","1","2004","50","1",1923,"2","2","2","SE","2","NA","NA","5","NA","NA","NA","NA","3",,"40","3","0","NA","NA","NA","NA","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","NA","NA","2","NA",0,132,0,0,0,172,0,0,0,0,18498,0,0,0,0,1,22308,"3",80,"3","9.1242"
"2004","SE",223201,740.70796460177,"NA","4","2004","90","3",1957,"1","1","2","SE","2","NA","2","1","NA","NA","2","NA","NA","8","40","12","0","NA","b-e","NA","13","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","2","3","NA","NA","2","NA",0,0,0,31294,0,1341,0,0,0,0,0,0,0,0,0,1,22320,"2",46,"1","9.1242"
"2004","SE",223231,740.70796460177,"NA","3","2004","45","2",1982,"2","1","2","SE","2","3","1","NA","NA","NA","2","NA","NA",,"NA","4","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","2","NA","NA","NA","NA","NA",0,395,0,0,0,0,0,0,0,0,0,0,0,0,813,1,22323,"2",21,"1","9.1242"
"2004","SE",223261,740.70796460177,"NA","3","2004","90","4",1923,"2","4","3","SE","2","NA","1","5","NA","1","2","NA","NA","5","NA","0","0","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","3","NA","NA","2","NA",0,789,0,0,0,0,0,0,1362,0,15235,0,0,0,0,1,22326,"2",80,"1","9.1242"
"2004","SE",223401,740.70796460177,"1125.5","1","2004","60","2",1923,"2","4","3","SE","2","NA","1","5","NA","1","2","NA","3",,"40","12","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","2","1","2","NA","2","NA",0,0,0,0,0,0,0,0,0,0,17479,0,0,0,0,1,22340,"3",80,"1","9.1242"
"2004","SE",223681,740.70796460177,"NA","4","2004","70","4",1945,"2","2","3","SE","2","NA","5","1","NA","NA","2","NA","3","0 - 1","NA","12","0","NA","l-n","NA","NA","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","1","2","NA","NA","NA","NA",0,0,0,183,0,0,0,0,0,0,0,0,17275,0,0,1,22368,"3",58,"2","9.1242"
"2004","SE",223801,740.70796460177,"957.3","4","2004","90","1",1923,"2","4","3","SE","1","NA","1","5","NA","NA","2","NA","1",,"40","7","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","2","NA",142,0,0,0,0,1948,0,0,84,0,4089,0,0,0,0,1,22380,"2",80,"4","9.1242"
"2004","SE",223811,740.70796460177,"NA","3","2004","40","1",1923,"2","4","1","SE","2","NA","1","5","NA","1","2","NA","NA",,"40","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","5","NA","1","2","NA","2","NA",0,0,0,0,0,354,0,0,0,0,8146,0,0,0,0,1,22381,"3",80,"1","9.1242"
"2004","SE",224031,740.70796460177,"1050.9","2","2004","60","2",1928,"1","5","3","SE","2","NA","3","5","NA","NA","2","NA","3","4","40","12","0","NA","NA","2","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","2","6","2","NA",0,0,0,9463,0,133,0,0,0,6687,806,0,0,0,0,1,22403,"2",75,"1","9.1242"
"2004","SE",224141,740.70796460177,"NA","1","2004","30","3",1981,"2","1","3","SE","2","3","3","4","NA","NA","NA","NA","NA","9","NA","0","0","NA","NA","NA","13","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","2","NA","2","NA",3129,0,0,3210,0,0,0,0,0,0,0,0,0,0,1968,1,22414,"2",22,"2","9.1242"
"2004","SE",224241,740.70796460177,"2088.2","1","2004","45","2",1923,"2","2","1","SE","2","NA","1","5","NA","NA","NA","NA","NA","9","35","12","0","NA","NA","NA","8","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","2","2","2","6","1","NA",0,0,0,0,0,0,0,0,1832,0,13791,0,0,0,0,1,22424,"3",80,"3","9.1242"
"2004","SE",224381,740.70796460177,"1105.3","4","2004","60","3",1967,"1","2","1","SE","2","NA","4","1","NA","NA","NA","NA","3","3","64","12","0","NA","b-e","NA","13","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","3","NA","NA","NA","NA",5441,263,0,31331,53,0,0,0,0,0,0,0,0,0,0,1,22438,"2",36,"1","9.1242"
"2004","SE",224391,740.70796460177,"1176.7","4","2004","65","2",1978,"2","1","3","SE","2","NA","3","1","NA","NA","2","NA","3","3","30","0","12","NA","j","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3","1","3","2","NA","1","NA",0,0,0,13998,0,0,0,0,0,0,0,0,0,0,0,1,22439,"2",25,"4","9.1242"
"2004","SE",224451,740.70796460177,"1356.3","4","2004","90","4",1981,"2","1","1","SE","2","NA","2","4","NA","1","2","NA","3","9","NA","0","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","3","2","NA","2","NA",0,0,0,7300,0,0,0,0,0,0,0,0,0,0,8912,1,22445,"2",22,"1","9.1242"
"2004","SE",224571,740.70796460177,"NA","3","2004","65","2",1943,"1","5","1","SE","2","NA","3","1","NA","NA","NA","NA","NA","3","38","0","0","NA","f","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","2","3","1","NA","1","NA",126,0,0,27657,0,395,-50,0,0,0,0,0,0,0,0,1,22457,"2",60,"3","9.1242"
"2004","SE",224771,740.70796460177,"1389.1","4","2004","45","4",1943,"1","1","2","SE","2","NA","5","1","NA","NA","NA","NA","NA","2","32","6","12","NA","NA","NA","13","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","1","NA",32,160,0,28909,984,0,-298,0,846,0,0,0,0,0,0,1,22477,"3",60,"3","9.1242"
"2004","SE",224811,740.70796460177,"1169.1","3","2004","75","4",1965,"2","1","2","SE","2","NA","3","2","NA","NA","NA","NA","NA","5","28","6","0","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","NA","3","NA","NA","1","NA",30,0,0,19715,0,0,3106,0,0,0,0,0,0,0,0,1,22481,"2",38,"1","9.1242"
"2004","SE",224881,740.70796460177,"1757.7","4","2004","50","3",1978,"2","1","1","SE","2","NA","3","2","NA","NA","NA","NA","3","5","NA","12","0","NA","g","NA","13","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","2","NA","NA","NA","NA","NA",0,301,0,20100,0,132,0,0,0,0,0,0,1853,0,0,1,22488,"2",25,"1","9.1242"
