"HB010","HB020","HB030","HB050","HB060","HB100","HY010","HY020","HY022","HY023","HY025","HY030N","HY081N","HY100N","HY131N","HY145N","HY170N","HY030G","HY040G","HY050G","HY060G","HY070G","HY080G","HY081G","HY090G","HY100G","HY110G","HY120G","HY130G","HY131G","HY140G","HY170G","HS011","HS021","HS031","HS040","HS050","HS060","HS070","HS080","HS090","HS100","HS110","HS120","HS130","HS140","HS150","HS160","HS170","HS180","HS190","HH010","HH021","HH030","HH040","HH050","HH060","HH061","HH070","HH071","HH081","HH091","HX010","HX040","HX050","HX060","HX070","HX080","HX090","HX120","HC010","HC020","HC030","HC040","HC050","HC060","HC070","HC080","HC090","HC100","HC110","HC120","HC130","HC140","HC150","HC160"
"2012","SE",18218,"2","2012","10",170175,142906,0,0,,,,,,,,,0,129655,0,0,0,,10547,,246,0,0,,27269,,"3","3","NA","1","1","1","1","1","1","1","1","6","1107.44","3","NA","2","2","2","2","1","2","5","2","1","NA","754.72","554.61","NA","1","1",,"6",2.9,,,,,,"2","200","1","1","1","1","1","4","3","4","4","4","4","NA","3","NA"
"2012","SE",18219,"4","2012","36",69526,54097,0,0,,,,,,,,,0,7182,0,0,629,,1036,,3,0,0,,15428,,"3","3","NA","1","1","1","1","1","1","1","1","4","NA","3","2","2","2","2","2","1","2","4","2","1","NA","930.7","1580.32","0","1","1",,"6",3.3,,,,,,"2","200","1","1","1","1","1","4","2","3","3","4","4","NA","3","NA"
"2012","SE",18251,"3","2012","9",132658,80168,0,0,,,,,,,,,0,16088,0,0,0,,964,,12,2160,15106,,35224,,"3","3","NA","1","1","1","1","1","1","1","1","6","1661.17","3","3","2","2","2","2","1","2","3","2","1","786.29","1050.19","757.49","0","1","1",,"6",2.9,,,,,,"2","112","1","1","1","1","1","4","4","3","3","4","3","NA","3","NA"
"2012","SE",18261,"3","2012","20",74307,72793,0,0,,,,,,,,,0,1249,0,0,0,,1559,,2,15,0,,1500,,"3","3","NA","1","1","1","1","1","1","1","1","6","5537.22","3","3","2","2","2","2","1","2","5","2","1","NA","911.54","952.73","0","1","1",,"6",2.9,,,,,,"2","250","1","1","2","1","1","4","4","3","4","4","3","NA","3","NA"
"2012","SE",18263,"3","2012","9",93969,75340,0,0,,,,,,,,,0,1858,0,0,0,,2320,,3,766,5361,,12501,,"3","3","NA","1","1","1","1","1","1","1","1","4","1661.17","3","NA","2","2","2","2","1","2","3","2","1","NA","1183.75","2078.56","0.02","1","1",,"6",2.7,,,,,,"1","156","1","1","1","2","1","4","4","4","3","3","3","NA","3","NA"
"2012","SE",18264,"1","2012","34",137259,80034,0,0,,,,,,,,,0,12989,0,0,0,,3763,,585,2218,0,,55007,,"3","3","NA","1","1","1","1","1","1","1","1","6","4983.5","3","NA","2","2","2","2","4","1","6","1","1","NA","930.7","982.97","664.47","1","1",,"6",3.3,,,,,,"2","225","1","1","1","1","1","4","2","4","4","NA","3","NA","3","NA"
"2012","SE",18266,"4","2012","13",101016,75130,0,0,,,,,,,,,0,10313,0,0,0,,5465,,306,679,0,,25208,,"3","3","NA","1","1","1","1","1","1","1","3","4","NA","2","NA","2","2","2","2","1","2","6","2","1","NA","1183.75","567.79","NA","1","1",,"6",2.9,,,,,,"2","265","1","1","1","1","1","4","4","3","4","3","3","NA","3","NA"
"2012","SE",18267,"1","2012","34",112026,47391,0,0,,,,,,,,,0,5623,0,0,0,,14142,,222,1417,0,,63218,,"3","3","3","1","1","1","1","1","1","1","1","6","1661.17","2","3","2","2","2","2","1","2","6","2","1","NA","1183.75","567.79","NA","1","1",,"6",2.7,,,,,,"2","120","1","1","1","1","1","4","4","4","4","4","NA","NA","3","NA"
"2012","SE",18272,"1","2012","43",137948,124652,0,0,,,,,,,,,0,3244,0,0,0,,13103,,271,0,0,,13296,,"3","3","NA","1","1","1","1","1","1","1","3","6","NA","3","NA","2","2","2","2","4","2","5","2","1","NA","1050.19","2078.56","NA","1","1",,"6",3.1,,,,,,"2","190","1","1","1","1","1","4","4","3","3","3","3","NA","3","NA"
"2012","SE",18289,"3","2012","21",201672,120169,0,0,,,,,,,,,0,12206,0,0,0,,0,,172,0,0,,81503,,"3","3","NA","1","1","1","1","1","1","1","1","5","1661.17","3","NA","2","2","2","2","1","2","5","2","1","NA","911.54","982.97","NA","1","1",,"6",3.5,,,,,,"2","156","1","1","1","1","1","4","4","4","4","4","NA","NA","3","NA"
"2012","SE",18305,"3","2012","15",80956,45072,0,0,,,,,,,,,0,1424,0,0,0,,809,,15,3858,0,,32026,,"3","3","NA","1","1","1","1","1","1","1","1","4","NA","3","NA","2","2","2","2","4","2","6","2","1","786.29","930.7","679.86","NA","1","1",,"6",3.1,,,,,,"2","200","1","1","1","1","1","4","4","3","4","3","4","NA","3","NA"
"2012","SE",18323,"2","2012","13",89092,29653,0,0,,,,,,,,,0,23883,0,0,0,,1431,,18,1363,0,,58076,,"3","3","NA","1","1","1","1","1","1","1","1","5","5537.22","3","2","2","2","2","2","1","3","6","2","1","NA","930.7","1090.17","0","1","1",,"6",3.5,,,,,,"2","225","1","1","1","1","1","4","3","4","3","NA","3","NA","3","NA"
"2012","SE",18328,"2","2012","23",114115,27635,0,0,,,,,,,,,0,1307,0,415,0,,101,,2,9298,0,,77181,,"3","3","NA","1","1","1","1","1","1","1","1","5","5537.22","3","3","2","2","2","2","4","2","6","2","1","NA","1183.75","900.35","0","1","1",,"6",3.3,,,,,,"2","120","1","1","1","1","1","4","4","4","1","1","3","NA","3","NA"
"2012","SE",18345,"1","2012","52",89747,47166,0,0,,,,,,,,,0,1694,0,0,0,,963,,17,933,0,,41648,,"3","3","NA","1","1","1","1","1","1","1","1","6","1107.44","3","NA","2","2","2","2","1","2","5","2","1","NA","1183.75","679.86","NA","1","1",,"6",3.3,,,,,,"2","200","1","1","2","1","1","4","4","4","4","4","4","NA","3","NA"
"2012","SE",18369,"3","2012","17",101605,95629,0,0,,,,,,,,,0,8522,0,0,0,,0,,0,0,0,,5976,,"3","3","NA","1","1","1","1","1","1","1","1","4","NA","3","NA","2","2","2","2","1","1","6","1","1","NA","930.7","657.38","0","1","1",,"7",3.4,,,,,,"2","97","1","1","1","1","1","4","3","3","4","3","3","NA","3","NA"
"2012","SE",18380,"3","2012","16",72339,66464,0,0,,,,,,,,,0,14528,0,0,5070,,75,,35,260,0,,5615,,"3","3","NA","1","1","1","1","1","1","1","1","4","5537.22","3","NA","2","2","2","2","1","3","6","2","1","NA","1050.19","733.35","0.02","1","1",,"7",3.6,,,,,,"2","200","1","1","1","1","1","3","4","3","4","2","4","NA","3","NA"
"2012","SE",18381,"2","2012","45",209870,173696,0,0,,,,,,,,,0,12950,0,0,0,,940,,6,656,0,,35518,,"3","3","NA","1","1","1","1","1","1","1","1","5","1661.17","3","3","2","2","2","2","1","2","3","2","1","NA","1183.75","593.15","NA","1","1",,"7",3.6,,,,,,"2","NA","1","1","1","1","1","3","3","3","2","3","4","NA","3","NA"
"2012","SE",18382,"3","2012","27",128246,85667,0,0,,,,,,,,,0,4454,0,0,1554,,23,,11,699,0,,41880,,"NA","3","3","1","1","1","1","1","1","1","2","6","2436.38","3","NA","2","1","2","2","1","2","5","2","1","NA","930.7","1202.13","0","1","1",,"7",3.6,,,,,,"2","80","1","1","1","1","1","4","4","4","3","4","1","NA","3","NA"
"2012","SE",18396,"1","2012","50",112705,96945,0,0,,,,,,,,,0,6015,0,0,0,,1624,,0,697,0,,15062,,"3","3","NA","1","1","1","1","1","1","1","1","6","3100.84","3","NA","2","2","2","2","1","1","5","2","1","786.29","1183.75","982.97","NA","1","1",,"7",3.6,,,,,,"2","97","1","1","1","1","1","4","4","3","2","3","3","NA","3","NA"
"2012","SE",18399,"1","2012","38",87526,85748,0,0,,,,,,,,,0,2640,34222,15111,0,,0,,0,225,0,,1553,,"3","3","3","1","1","1","1","1","1","1","1","5","1661.17","2","NA","2","2","2","2","1","1","5","2","1","NA","930.7","833.02","0","1","1",,"8",3.9,,,,,,"2","200","1","1","1","1","1","1","4","3","3","2","4","NA","3","NA"
"2012","SE",18411,"3","2012","17",188487,186626,0,0,,,,,,,,,0,44760,0,11175,0,,0,,0,0,0,,1861,,"3","3","1","1","1","1","1","1","1","1","1","5","3322.33","3","NA","2","2","2","2","1","2","5","2","1","NA","930.7","820.73","NA","1","1",,"8",4.5,,,,,,"2","112","1","1","1","1","1","4","4","1","4","NA","4","NA","3","NA"
"2012","SE",18424,"1","2012","62",114547,92982,0,0,,,,,,,,,0,19186,0,0,0,,137,,22,333,0,,21232,,"3","3","3","1","1","1","1","1","1","1","1","6","1107.44","3","NA","2","2","1","2","1","3","5","2","1","786.29","930.7","820.73","NA","1","1",,"9",4.2,,,,,,"2","156","1","1","1","1","1","4","4","3","2","NA","2","NA","3","NA"
"2012","SE",18451,"3","2012","62",23917,6681,0,0,,,,,,,,,0,0,0,0,0,,88,,0,1081,0,,16155,,"3","3","NA","1","1","1","1","1","1","1","2","5","885.96","2","NA","1","2","2","2","4","2","2","2","1","NA","701.46","314.4","NA","1","1",,"1",1,,,,,,"2","170","1","1","1","1","1","4","3","4","4","4","3","NA","3","NA"
"2012","SE",18454,"1","2012","21",10408,10365,0,0,,,,,,,,,0,0,0,974,0,,2,,0,1,0,,43,,"3","3","NA","1","1","1","1","1","1","1","1","5","1328.93","NA","3","2","2","2","2","4","3","2","2","1","NA","516.18","740.88","NA","1","1",,"1",1,,,,,,"2","90","1","1","1","1","1","3","3","3","4","3","NA","NA","3","NA"
"2012","SE",18459,"3","2012","12",33778,5095,0,0,,,,,,,,,0,0,0,0,0,,20,,0,0,0,,28683,,"3","3","NA","1","NA","1","1","1","1","1","1","5","2214.89","3","3","2","2","2","1","1","2","4","2","1","NA","634.68","535.23","0","1","1",,"1",1,,,,,,"2","NA","1","1","1","1","1","4","3","3","3","1","3","NA","NA","NA"
"2012","SE",18490,"1","2012","53",66099,58520,0,0,,,,,,,,,0,0,32713,0,0,,0,,0,0,0,,7580,,"1","3","NA","1","1","1","1","1","1","1","1","2","4429.78","3","NA","2","2","2","2","1","2","4","2","1","NA","1050.19","1133.14","NA","1","1",,"1",1,,,,,,"2","135","1","1","1","1","1","4","3","4","3","4","NA","NA","NA","NA"
"2012","SE",18493,"3","2012","35",35222,34864,0,0,,,,,,,,,0,0,0,0,0,,344,,0,0,0,,357,,"3","3","NA","1","1","1","1","1","3","1","3","4","NA","3","NA","2","1","2","2","4","2","3","2","1","NA","777.09","1150.52","166.12","1","1",,"1",1,,,,,,"2","69","1","2","1","1","1","3","4","4","NA","3","NA","NA","2","NA"
"2012","SE",18496,"3","2012","15",27074,25750,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,1325,,"3","3","3","1","1","1","1","1","1","1","3","NA","1328.93","3","2","2","2","2","1","3","1","4","2","2","354.38","1069.35","818.4","NA","1","1",,"1",1,,,,,,"2","NA","1","1","1","1","2","3","4","3","3","4","3","NA","3","NA"
"2012","SE",18501,"2","2012","19",40562,30354,0,0,,,,,,,,,0,0,0,0,0,,103,,0,835,0,,9373,,"3","3","3","1","1","1","1","1","1","1","1","4","3100.84","3","NA","2","2","2","2","1","3","1","2","1","NA","NA","1172.78","188.27","1","1",,"1",1,,,,,,"2","89","1","1","1","1","1","4","3","3","3","1","3","NA","3","NA"
"2012","SE",18519,"3","2012","13",13443,11141,0,0,,,,,,,,,0,0,3405,0,0,,0,,0,76,0,,2226,,"3","3","NA","1","1","1","1","1","1","1","1","1","NA","3","3","2","NA","2","1","1","3","5","2","1","498.35","930.7","466.46","332.23","1","1",,"1",1,,,,,,"2","103","1","1","1","1","1","3","3","4","4","4","NA","NA","3","NA"
"2012","SE",18522,"3","2012","16",15695,12880,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,2816,,"3","3","3","1","1","1","1","1","1","1","1","4","NA","3","NA","2","2","2","2","4","1","4","2","1","NA","930.7","497.13","0","1","1",,"1",1,,,,,,"2","107","1","1","1","1","1","4","4","3","3","1","3","NA","3","NA"
"2012","SE",18529,"1","2012","29",7998,-766,0,0,,,,,,,,,0,0,5910,0,0,,0,,0,3256,0,,5509,,"3","3","NA","1","1","1","1","1","1","1","1","4","NA","3","NA","2","2","2","2","1","1","5","2","1","NA","930.7","530.58","0","1","1",,"1",1,,,,,,"2","NA","1","1","1","1","1","4","3","4","3","2","3","NA","3","NA"
"2012","SE",18531,"2","2012","15",50845,49337,0,0,,,,,,,,,0,0,0,0,0,,0,,0,128,0,,1380,,"3","3","NA","1","1","1","1","1","1","1","1","5","5537.22","3","NA","2","2","2","2","1","3","6","2","1","NA","1183.75","470","NA","1","1",,"1",1,,,,,,"2","100","1","1","1","1","1","3","4","3","4","2","3","NA","3","NA"
"2012","SE",18533,"2","2012","12",34613,32227,0,0,,,,,,,,,0,0,0,8728,0,,46,,0,0,0,,2386,,"3","3","NA","1","1","2","1","1","1","1","1","6","3100.84","2","1","2","2","2","2","1","2","6","2","1","NA","1183.75","985.96","NA","1","1",,"1",1,,,,,,"NA","NA","1","1","1","1","1","4","4","3","4","4","NA","NA","2","NA"
"2012","SE",18534,"3","2012","16",33794,28024,0,0,,,,,,,,,0,0,0,0,0,,82,,0,418,0,,5353,,"3","3","NA","1","1","1","1","1","1","1","1","4","NA","3","NA","2","2","2","2","1","2","6","2","1","1129.59","930.7","868.01","NA","1","1",,"1",1,,,,,,"2","120","1","1","1","1","1","4","3","4","3","NA","2","NA","3","NA"
"2012","SE",18535,"2","2012","16",89604,83805,0,0,,,,,,,,,0,0,0,2786,0,,0,,0,256,0,,5542,,"3","3","3","1","1","1","1","1","1","1","1","4","1328.93","3","3","2","2","2","2","1","2","5","2","1","NA","777.09","338.55","NA","1","1",,"1",1,,,,,,"2","70","1","1","1","1","1","3","4","4","2","4","4","NA","3","NA"
"2012","SE",18584,"3","2012","30",13675,10486,0,0,,,,,,,,,0,0,0,0,0,,62,,0,68,0,,3121,,"3","3","NA","1","1","1","1","1","1","1","1","4","2214.89","3","NA","1","2","2","2","1","3","1","1","1","531.57","516.18","562.91","NA","1","1",,"1",1,,,,,,"2","58","1","1","1","2","2","3","3","4","3","3","3","NA","3","NA"
"2012","SE",18601,"4","2012","13",12412,9306,0,0,,,,,,,,,0,0,0,0,0,,85,,0,0,0,,3106,,"3","NA","NA","1","NA","1","1","1","1","1","1","5","NA","2","NA","2","2","2","2","1","1","2","2","1","NA","930.7","340.21","0","1","1",,"1",1,,,,,,"2","300","1","1","1","1","1","4","4","3","4","NA","3","NA","3","NA"
"2012","SE",18606,"1","2012","NA",17717,14176,0,0,,,,,,,,,0,0,0,3995,0,,0,,0,296,0,,3245,,"3","3","NA","1","1","2","1","1","1","1","1","6","3322.33","1","3","2","2","2","2","1","2","4","2","1","741.99","NA","850.52","0","1","1",,"1",1,,,,,,"2","54","1","1","1","1","1","4","3","3","3","2","3","NA","3","NA"
"2012","SE",18615,"3","2012","15",26960,-14742,0,0,,,,,,,,,0,0,0,0,0,,0,,0,3018,0,,38683,,"3","3","3","1","1","1","1","1","3","1","1","5","2214.89","NA","NA","1","2","2","2","1","2","4","2","1","NA","930.7","361.91","0","1","1",,"1",1,,,,,,"1","110","1","1","2","1","1","4","4","4","1","3","4","NA","3","NA"
"2012","SE",18616,"2","2012","18",28863,21304,0,0,,,,,,,,,0,0,0,2568,0,,246,,0,0,0,,7559,,"3","3","NA","1","1","1","1","1","1","1","1","3","NA","3","NA","2","2","2","2","1","3","4","2","1","824.82","1183.75","622.16","922.87","1","1",,"1",1,,,,,,"2","92","1","1","1","NA","1","4","3","3","4","2","3","NA","3","NA"
"2012","SE",18624,"4","2012","10",41027,32225,0,0,,,,,,,,,0,0,0,0,0,,419,,0,0,0,,8802,,"NA","3","NA","1","1","1","1","1","1","1","1","6","1661.17","NA","NA","2","2","2","2","1","2","2","2","1","NA","1069.35","698.91","NA","1","1",,"1",1,,,,,,"2","54","1","1","1","1","1","3","4","3","3","4","4","NA","3","NA"
"2012","SE",18626,"4","2012","38",206979,205984,0,0,,,,,,,,,0,0,0,0,0,,42,,0,21,0,,973,,"3","3","NA","1","1","2","1","1","1","1","1","4","1107.44","2","3","2","2","2","2","4","2","5","2","1","NA","930.7","871.56","NA","1","1",,"1",1,,,,,,"2","87","1","1","1","1","1","4","4","2","4","3","4","NA","3","NA"
"2012","SE",18633,"1","2012","24",15456,8247,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,7209,,"3","3","NA","1","1","1","1","1","1","1","1","4","1328.93","2","3","2","2","2","2","1","1","4","2","1","332.23","634.68","990.06","0","1","1",,"1",1,,,,,,"2","67","1","1","1","1","1","4","3","4","3","4","4","NA","3","NA"
"2012","SE",18636,"2","2012","26",24852,19494,0,0,,,,,,,,,0,833,0,0,0,,0,,0,638,336,,4383,,"1","3","3","1","1","2","1","1","1","1","1","1","3045.47","2","NA","2","2","2","2","1","2","6","2","1","NA","930.7","884.85","0","1","1",,"1",1,,,,,,"2","200","1","2","1","1","1","3","3","4","3","4","3","NA","3","NA"
"2012","SE",18662,"4","2012","29",13081,-2492,0,0,,,,,,,,,0,0,0,0,0,,381,,0,1275,0,,14298,,"3","3","NA","1","1","1","1","1","1","1","1","4","4429.78","3","NA","2","1","2","2","1","2","4","2","1","NA","NA","606.99","0","1","1",,"1",1,,,,,,"1","85","1","1","1","1","1","1","4","3","4","2","3","NA","2","NA"
"2012","SE",18670,"2","2012","31",2880,2776,0,0,,,,,,,,,0,0,0,0,0,,12,,0,0,0,,104,,"3","3","NA","1","1","1","1","1","1","1","3","6","996.7","3","NA","2","2","2","1","4","2","5","2","1","516.18","NA","561.81","NA","1","1",,"1",1,,,,,,"2","60","1","1","1","1","1","4","3","4","3","4","3","NA","3","NA"
"2012","SE",18679,"2","2012","16",8582,5084,0,0,,,,,,,,,0,0,0,0,0,,186,,0,349,0,,3149,,"3","3","NA","1","1","1","1","1","1","1","1","6","NA","2","NA","2","2","2","2","1","2","6","2","1","NA","754.72","533.01","NA","1","1",,"1",1,,,,,,"2","230","1","1","2","NA","1","4","4","4","4","NA","3","NA","3","NA"
"2012","SE",18698,"1","2012","23",41222,34232,0,0,,,,,,,,,0,0,0,0,0,,151,,0,127,0,,6862,,"3","3","NA","1","1","1","1","1","1","1","3","6","NA","2","3","2","2","2","2","1","2","3","2","1","NA","930.7","309.31","NA","1","1",,"1",1,,,,,,"2","60","2","1","1","1","1","3","4","3","2","4","4","NA","3","NA"
"2012","SE",18718,"1","2012","38",31232,26373,0,0,,,,,,,,,0,0,0,1795,0,,2,,0,876,0,,3983,,"NA","3","3","1","1","1","1","1","1","1","1","4","2768.61","3","NA","2","2","2","2","1","2","5","2","1","NA","NA","366.67","NA","1","1",,"1",1,,,,,,"2","9","1","1","1","1","1","3","3","NA","3","3","4","NA","3","NA"
"2012","SE",18725,"1","2012","20",65654,62218,0,0,,,,,,,,,0,0,0,179,0,,0,,0,114,0,,3322,,"3","3","3","1","1","1","1","1","1","1","1","4","1328.93","3","NA","2","2","1","2","4","3","4","1","1","NA","754.72","261.25","NA","1","1",,"1",1,,,,,,"2","71","1","2","1","1","1","4","3","3","3","4","3","NA","3","NA"
"2012","SE",18736,"3","2012","48",8783,8683,0,0,,,,,,,,,0,0,0,1445,0,,0,,0,12,0,,88,,"3","3","1","1","1","2","1","1","1","1","1","6","2214.89","3","3","2","2","2","2","3","2","5","2","1","NA","911.54","796.25","NA","1","1",,"1",1,,,,,,"2","36","1","1","1","1","1","3","4","4","4","3","3","NA","2","NA"
"2012","SE",18748,"2","2012","56",35822,-16942,0,0,,,,,,,,,0,911,0,0,0,,35,,0,0,0,,52764,,"3","3","NA","NA","1","1","1","1","1","1","1","6","885.96","3","3","2","2","2","2","4","1","5","2","1","NA","1050.19","431.9","NA","1","1",,"1",1,,,,,,"2","270","1","1","1","1","NA","3","4","4","3","4","4","NA","3","NA"
"2012","SE",18758,"4","2012","27",22481,18116,0,0,,,,,,,,,0,0,0,0,0,,331,,0,0,0,,4365,,"3","3","NA","1","1","NA","1","1","1","1","1","4","NA","3","3","2","2","2","2","1","2","6","2","1","854.95","NA","0","221.49","1","1",,"1",1,,,,,,"1","60","1","1","1","1","1","3","3","4","4","3","3","NA","3","NA"
"2012","SE",18795,"3","2012","23",49692,42572,0,0,,,,,,,,,0,0,0,0,0,,31,,0,325,0,,6795,,"3","3","NA","1","1","1","1","1","1","1","1","6","2214.89","3","NA","2","2","2","2","4","3","4","2","1","NA","1069.35","507.98","NA","1","1",,"1",1,,,,,,"2","200","1","1","2","1","1","4","4","4","4","3","3","NA","3","NA"
"2012","SE",18798,"3","2012","18",47693,40199,0,0,,,,,,,,,0,0,0,6550,0,,0,,0,430,0,,7064,,"NA","3","NA","1","1","1","1","1","1","1","1","6","NA","1","3","2","2","2","NA","1","3","6","2","1","NA","930.7","698.91","NA","1","1",,"1",1,,,,,,"2","135","1","1","1","1","1","4","4","NA","3","3","3","NA","3","NA"
"2012","SE",18804,"3","2012","16",56806,43008,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,13798,,"3","3","3","1","2","1","1","1","1","1","1","6","2491.75","1","NA","2","2","2","2","4","2","4","2","1","631.24","777.09","1133.14","NA","1","1",,"1",1,,,,,,"2","232","2","1","1","1","1","4","4","4","4","4","3","NA","3","NA"
"2012","SE",18819,"3","2012","27",30253,26721,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,3532,,"3","3","NA","2","1","1","1","1","1","1","1","5","1328.93","2","NA","2","2","2","2","1","2","6","2","1","NA","NA","601.34","NA","1","1",,"1",1,,,,,,"2","NA","1","1","1","1","1","3","NA","3","3","3","4","NA","3","NA"
"2012","SE",18838,"1","2012","19",5362,4696,0,0,,,,,,,,,0,0,0,0,0,,164,,0,0,0,,666,,"NA","3","NA","1","1","1","1","1","1","1","1","6","1993.4","2","2","2","2","NA","1","1","2","6","2","1","533.68","NA","939.11","0","1","1",,"1",1,,,,,,"2","130","1","1","1","1","1","4","3","2","3","3","3","NA","3","NA"
"2012","SE",18896,"1","2012","18",41184,40999,0,0,,,,,,,,,0,0,0,0,0,,66,,0,3,0,,181,,"3","3","NA","1","1","1","1","1","1","1","1","6","1661.17","2","NA","2","2","2","2","1","2","5","2","1","620.17","NA","1192.5","NA","1","1",,"1",1,,,,,,"2","135","1","1","1","1","1","4","3","4","NA","3","3","NA","NA","NA"
"2012","SE",18897,"1","2012","16",102604,88073,0,0,,,,,,,,,0,0,0,0,0,,3188,,0,0,0,,14531,,"3","3","3","1","1","2","1","1","3","1","1","4","1882.66","3","NA","2","2","2","2","1","3","5","2","1","NA","777.09","486.39","922.87","1","1",,"1",1,,,,,,"2","888","1","1","1","1","1","4","3","4","2","3","3","NA","3","NA"
"2012","SE",18899,"2","2012","35",15141,11543,0,0,,,,,,,,,0,0,0,0,0,,0,,0,453,0,,3146,,"1","1","3","1","1","1","1","1","1","1","1","6","2768.61","3","3","2","2","2","2","4","2","3","2","1","717.07","687.17","1022.17","221.49","1","1",,"1",1,,,,,,"2","140","1","1","1","1","1","4","4","4","3","2","NA","NA","2","NA"
"2012","SE",18919,"1","2012","42",2450,-856,0,0,,,,,,,,,0,0,0,0,0,,46,,0,355,0,,2951,,"3","3","NA","1","1","1","1","1","1","1","3","4","1328.93","1","NA","2","1","2","2","1","2","2","2","1","NA","754.72","898.14","0","1","1",,"1",1,,,,,,"2","55","1","1","1","1","1","4","4","4","3","4","3","NA","3","NA"
"2012","SE",18920,"3","2012","15",17026,16224,0,0,,,,,,,,,0,0,0,0,0,,49,,0,0,0,,803,,"3","3","NA","1","1","1","1","1","NA","1","1","6","2214.89","3","2","2","2","2","2","4","2","5","2","1","NA","930.7","459.92","NA","1","1",,"1",1,,,,,,"2","67","1","1","1","1","1","3","3","3","NA","3","3","NA","3","NA"
"2012","SE",18958,"2","2012","13",10164,9007,0,0,,,,,,,,,0,0,0,0,0,,797,,0,0,0,,1157,,"3","3","3","1","1","1","1","1","1","1","1","4","NA","3","3","2","2","2","2","1","2","3","2","1","NA","930.7","1172.78","0","1","1",,"1",1,,,,,,"2","83","1","1","1","1","1","3","4","4","3","4","2","NA","3","NA"
"2012","SE",18966,"3","2012","18",102271,97981,0,0,,,,,,,,,0,0,0,0,0,,9327,,0,0,0,,4290,,"3","3","NA","1","1","1","1","1","1","1","1","5","2214.89","3","NA","2","2","2","2","1","2","5","2","1","NA","NA","975.77","NA","1","1",,"1",1,,,,,,"2","208","1","1","1","1","1","4","4","3","3","3","4","NA","3","NA"
"2012","SE",18971,"2","2012","17",47595,42756,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,4839,,"3","3","3","1","1","1","1","1","1","1","1","6","664.47","3","NA","2","2","2","2","4","2","4","2","1","NA","NA","554.94","0","1","1",,"1",1,,,,,,"2","200","1","1","1","1","1","4","3","4","4","4","3","NA","3","NA"
"2012","SE",19001,"1","2012","42",7590,6479,0,0,,,,,,,,,0,0,0,0,0,,5,,0,0,0,,1111,,"3","3","NA","1","1","1","1","3","1","1","1","4","NA","1","NA","2","1","2","2","1","2","3","2","1","NA","634.68","654.61","204.88","1","1",,"1",1,,,,,,"2","120","1","1","1","1","1","4","3","3","4","3","2","NA","3","NA"
"2012","SE",19006,"4","2012","12",43556,33672,0,0,,,,,,,,,0,0,0,0,0,,20,,0,1210,0,,8674,,"3","3","3","1","1","1","1","1","1","1","1","5","2768.61","3","NA","2","1","2","2","1","3","6","1","1","NA","930.7","1264.15","NA","1","1",,"1",1,,,,,,"1","888","1","1","1","1","1","4","4","3","3","3","3","NA","3","NA"
"2012","SE",19023,"2","2012","31",29824,29237,0,0,,,,,,,,,0,0,0,0,0,,0,,0,63,0,,524,,"3","3","NA","1","1","NA","1","1","1","1","1","6","1993.4","2","3","2","2","2","2","1","5","6","2","1","NA","1183.75","1264.15","110.74","1","1",,"1",1,,,,,,"1","115","1","1","1","1","1","4","3","4","2","4","4","NA","3","NA"
